canrdr01_lite	81154	[013]	2603684.984271	1	cpu/event=0xD0,umask=0x82/u	ffffffff8186d5d0	page_fault	([kernel.kallsyms])
canrdr01_lite	81154	[013]	2603684.984285	1	cpu/event=0xD0,umask=0x82/u	7f83dfa6fa48	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81154	[013]	2603684.984292	2	cpu/event=0xD0,umask=0x82/u	7f83dfa6fc6b	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81154	[013]	2603684.984303	6	cpu/event=0xD0,umask=0x82/u	7f83dfa6fa5a	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81154	[013]	2603684.984314	12	cpu/event=0xD0,umask=0x82/u	7f83dfa6fa65	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81154	[013]	2603684.984334	24	cpu/event=0xD0,umask=0x82/u	7f83dfa6fd36	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81154	[013]	2603684.984366	37	cpu/event=0xD0,umask=0x82/u	7f83dfa875b0	_dl_sysdep_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81154	[013]	2603684.984385	47	cpu/event=0xD0,umask=0x82/u	7f83dfa876e0	_dl_sysdep_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81154	[013]	2603684.984403	73	cpu/event=0xD0,umask=0x82/u	7f83dfa87cb0	_dl_next_ld_env_entry	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81154	[013]	2603684.984418	115	cpu/event=0xD0,umask=0x82/u	7f83dfa6ec90	rtld_lock_default_lock_recursive	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81154	[013]	2603684.984473	198	cpu/event=0xD0,umask=0x82/u	7f83dfa70bbd	dl_main	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81154	[013]	2603684.984506	219	cpu/event=0xD0,umask=0x82/u	7f83dfa76890	_dl_init_paths	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81154	[013]	2603684.984583	275	cpu/event=0xD0,umask=0x82/u	7f83dfa8bfa0	memcpy	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81154	[013]	2603684.984679	285	cpu/event=0xD0,umask=0x82/u	7f83dfa76a3c	_dl_map_object	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81154	[013]	2603684.984759	287	cpu/event=0xD0,umask=0x82/u	7f83dfa8bc4e	memset	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81154	[013]	2603684.984804	296	cpu/event=0xD0,umask=0x82/u	7f83dfa89aec	strcmp	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81154	[013]	2603684.984834	343	cpu/event=0xD0,umask=0x82/u	7f83dfa7fb13	match_symbol	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81154	[013]	2603684.984864	442	cpu/event=0xD0,umask=0x82/u	7f83dfa80216	_dl_check_map_versions	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81154	[013]	2603684.984925	573	cpu/event=0xD0,umask=0x82/u	7f83dfa7a65a	_dl_relocate_object	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81154	[013]	2603684.984949	619	cpu/event=0xD0,umask=0x82/u	7f83dfa7a633	_dl_relocate_object	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81154	[013]	2603684.984972	861	cpu/event=0xD0,umask=0x82/u	7f83dfa78a57	_dl_lookup_symbol_x	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81154	[013]	2603684.984999	1218	cpu/event=0xD0,umask=0x82/u	7f83dfa77f8f	do_lookup_x	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81154	[013]	2603684.985027	1640	cpu/event=0xD0,umask=0x82/u	7f83dfa7a6d5	_dl_relocate_object	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81154	[013]	2603684.985046	2172	cpu/event=0xD0,umask=0x82/u	7f83dfa77fd9	do_lookup_x	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81154	[013]	2603684.985120	3294	cpu/event=0xD0,umask=0x82/u	7f83dfa77f06	do_lookup_x	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81154	[013]	2603684.985415	3442	cpu/event=0xD0,umask=0x82/u	40086f	GetTestData	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81154	[013]	2603684.985448	3159	cpu/event=0xD0,umask=0x82/u	4011dd	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81154	[013]	2603684.985464	3987	cpu/event=0xD0,umask=0x82/u	400d60	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81154	[013]	2603684.985481	6475	cpu/event=0xD0,umask=0x82/u	4008b7	GetInputValues	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81154	[013]	2603684.985514	10402	cpu/event=0xD0,umask=0x82/u	400ea8	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81154	[013]	2603684.985546	13128	cpu/event=0xD0,umask=0x82/u	400e0f	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81154	[013]	2603684.985588	16503	cpu/event=0xD0,umask=0x82/u	400f4d	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81154	[013]	2603684.985641	19352	cpu/event=0xD0,umask=0x82/u	400d1e	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81154	[013]	2603684.985693	21530	cpu/event=0xD0,umask=0x82/u	400c04	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81154	[013]	2603684.985749	24005	cpu/event=0xD0,umask=0x82/u	400c07	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
