canrdr01_lite	81142	[003]	2603683.989986	1	cpu/event=0xD0,umask=0x82/u	ffffffff8186d5d0	page_fault	([kernel.kallsyms])
canrdr01_lite	81142	[003]	2603683.989998	1	cpu/event=0xD0,umask=0x82/u	7f870405ca4f	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81142	[003]	2603683.990008	2	cpu/event=0xD0,umask=0x82/u	7f870405cc68	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81142	[003]	2603683.990022	4	cpu/event=0xD0,umask=0x82/u	7f870405ca53	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81142	[003]	2603683.990027	7	cpu/event=0xD0,umask=0x82/u	7f870405ca75	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81142	[003]	2603683.990045	27	cpu/event=0xD0,umask=0x82/u	7f870405cb07	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81142	[003]	2603683.990076	42	cpu/event=0xD0,umask=0x82/u	7f870405cc1e	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81142	[003]	2603683.990094	54	cpu/event=0xD0,umask=0x82/u	7f870407473f	_dl_sysdep_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81142	[003]	2603683.990103	85	cpu/event=0xD0,umask=0x82/u	7f8704074cb0	_dl_next_ld_env_entry	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81142	[003]	2603683.990127	205	cpu/event=0xD0,umask=0x82/u	7f870405dfaf	dl_main	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81142	[003]	2603683.990167	285	cpu/event=0xD0,umask=0x82/u	7f870406a646	_dl_important_hwcaps	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81142	[003]	2603683.990235	340	cpu/event=0xD0,umask=0x82/u	7f8704078f73	memcpy	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81142	[003]	2603683.990324	360	cpu/event=0xD0,umask=0x82/u	7f87040730e8	_dl_load_cache_lookup	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81142	[003]	2603683.990377	366	cpu/event=0xD0,umask=0x82/u	7f8704062198	_dl_map_object_from_fd	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81142	[003]	2603683.990425	407	cpu/event=0xD0,umask=0x82/u	7f8704078f55	memcpy	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81142	[003]	2603683.990461	461	cpu/event=0xD0,umask=0x82/u	7f870406d1c8	_dl_check_map_versions	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81142	[003]	2603683.990511	563	cpu/event=0xD0,umask=0x82/u	7f8704067650	_dl_relocate_object	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81142	[003]	2603683.990528	635	cpu/event=0xD0,umask=0x82/u	7f870406764c	_dl_relocate_object	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81142	[003]	2603683.990546	1035	cpu/event=0xD0,umask=0x82/u	7f8704065a20	_dl_lookup_symbol_x	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81142	[003]	2603683.990575	1608	cpu/event=0xD0,umask=0x82/u	7f8704064f86	do_lookup_x	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81142	[003]	2603683.990601	2107	cpu/event=0xD0,umask=0x82/u	7f8704077ec4	strcmp	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81142	[003]	2603683.990634	2839	cpu/event=0xD0,umask=0x82/u	7f8704065a20	_dl_lookup_symbol_x	(/lib/x86_64-linux-gnu/ld-2.23.so)
canrdr01_lite	81142	[003]	2603683.990777	3566	cpu/event=0xD0,umask=0x82/u	7f8703a32b8a	handle_intel	(/lib/x86_64-linux-gnu/libc-2.23.so)
canrdr01_lite	81142	[003]	2603683.990938	3432	cpu/event=0xD0,umask=0x82/u	4008b7	GetInputValues	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.990954	3272	cpu/event=0xD0,umask=0x82/u	4008a0	GetInputValues	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.990967	5471	cpu/event=0xD0,umask=0x82/u	4008a6	GetInputValues	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.990989	9880	cpu/event=0xD0,umask=0x82/u	4008b0	GetInputValues	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.991016	14342	cpu/event=0xD0,umask=0x82/u	4008b3	GetInputValues	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.991054	19050	cpu/event=0xD0,umask=0x82/u	400f41	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.991099	22965	cpu/event=0xD0,umask=0x82/u	400d60	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.991148	26512	cpu/event=0xD0,umask=0x82/u	400d60	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.991208	29866	cpu/event=0xD0,umask=0x82/u	4008d8	GetInputValues	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.991262	32405	cpu/event=0xD0,umask=0x82/u	400f41	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.991325	35798	cpu/event=0xD0,umask=0x82/u	400ea8	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.991393	38427	cpu/event=0xD0,umask=0x82/u	400ea8	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.991469	40736	cpu/event=0xD0,umask=0x82/u	400f41	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.991543	42382	cpu/event=0xD0,umask=0x82/u	4008b7	GetInputValues	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.991618	44248	cpu/event=0xD0,umask=0x82/u	400eb4	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.991702	46012	cpu/event=0xD0,umask=0x82/u	400f4d	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.991783	47135	cpu/event=0xD0,umask=0x82/u	400f41	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.991866	48492	cpu/event=0xD0,umask=0x82/u	400b27	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.991955	49786	cpu/event=0xD0,umask=0x82/u	400a60	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.992041	50509	cpu/event=0xD0,umask=0x82/u	400f41	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.992133	51522	cpu/event=0xD0,umask=0x82/u	4008c3	GetInputValues	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.992247	47565	cpu/event=0xD0,umask=0x82/u	400fb0	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.992352	46854	cpu/event=0xD0,umask=0x82/u	400e57	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.992448	46588	cpu/event=0xD0,umask=0x82/u	400b3d	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.992554	46835	cpu/event=0xD0,umask=0x82/u	400eb4	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.992650	46483	cpu/event=0xD0,umask=0x82/u	4008b3	GetInputValues	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.992751	46726	cpu/event=0xD0,umask=0x82/u	400a44	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.992846	46706	cpu/event=0xD0,umask=0x82/u	400d60	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.992947	46953	cpu/event=0xD0,umask=0x82/u	4008b7	GetInputValues	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.993045	46918	cpu/event=0xD0,umask=0x82/u	400ea8	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.993140	47053	cpu/event=0xD0,umask=0x82/u	400ea8	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.993238	47334	cpu/event=0xD0,umask=0x82/u	400ea8	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.993340	47450	cpu/event=0xD0,umask=0x82/u	400eb4	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.993437	47360	cpu/event=0xD0,umask=0x82/u	400f41	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.993539	47529	cpu/event=0xD0,umask=0x82/u	400ea8	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.993642	47444	cpu/event=0xD0,umask=0x82/u	400ea8	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.993738	47264	cpu/event=0xD0,umask=0x82/u	400a68	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.993840	47505	cpu/event=0xD0,umask=0x82/u	4010d6	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.993942	47372	cpu/event=0xD0,umask=0x82/u	400ee0	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.994044	47278	cpu/event=0xD0,umask=0x82/u	400fb8	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.994146	47144	cpu/event=0xD0,umask=0x82/u	400c22	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.994247	47065	cpu/event=0xD0,umask=0x82/u	400d75	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.994343	46954	cpu/event=0xD0,umask=0x82/u	4010c8	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.994445	47213	cpu/event=0xD0,umask=0x82/u	4011d8	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.994547	47099	cpu/event=0xD0,umask=0x82/u	400f41	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.994648	47021	cpu/event=0xD0,umask=0x82/u	400ec7	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.994745	46917	cpu/event=0xD0,umask=0x82/u	400d60	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.994847	47102	cpu/event=0xD0,umask=0x82/u	400abc	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.994949	47005	cpu/event=0xD0,umask=0x82/u	400d60	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.995051	46919	cpu/event=0xD0,umask=0x82/u	400f4d	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.995152	46796	cpu/event=0xD0,umask=0x82/u	400c22	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.995250	46708	cpu/event=0xD0,umask=0x82/u	400ea8	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
canrdr01_lite	81142	[003]	2603683.995351	46850	cpu/event=0xD0,umask=0x82/u	400e50	t_run_test	(/home/koga/autobench_perf/src/autobench/canrdr01_lite)
