	time	ins	cycle	memory	branchm	ins_d	cycle_d	memory_d	branchm_d
0	0.001	52855.0	61693.0	10919.0	1139	0.0	0.0	0.0	0.0
1	0.0011	60287.0	35397.0	13920.0	0	7432.0	-26296.0	3001.0	-1139.0
2	0.0012	33652.0	81570.0	25573.0	1365	-26635.0	46173.0	11653.0	1365.0
3	0.0013	78177.0	97824.0	21011.0	0	44525.0	16254.0	-4562.0	-1365.0
4	0.0014	92147.0	113663.0	26354.0	0	13970.0	15839.0	5343.0	0.0
5	0.0015	51917.0	63103.0	25698.0	0	-40230.0	-50560.0	-656.0	0.0
6	0.0016	115451.0	66869.0	31807.0	1265	63534.0	3766.0	6109.0	1265.0
7	0.0017	63307.0	69528.0	20550.0	0	-52144.0	2659.0	-11257.0	-1265.0
8	0.0018	59306.0	131753.0	19890.0	0	-4001.0	62225.0	-660.0	0.0
9	0.0019	59503.0	68648.0	28780.0	0	197.0	-63105.0	8890.0	0.0
10	0.002	128103.0	71736.0	35133.0	0	68600.0	3088.0	6353.0	0.0
11	0.0021	68689.0	74584.0	23332.0	0	-59414.0	2848.0	-11801.0	0.0
12	0.0022	71572.0	156604.0	34199.0	0	2883.0	82020.0	10867.0	0.0
13	0.0023	150696.0	81500.0	41103.0	1022	79124.0	-75104.0	6904.0	1022.0
14	0.0024	79365.0	83175.0	26774.0	0	-71331.0	1675.0	-14329.0	-1022.0
15	0.0025	80596.0	84139.0	27262.0	0	1231.0	964.0	488.0	0.0
16	0.0026	82253.0	85576.0	27790.0	0	1657.0	1437.0	528.0	0.0
17	0.0027	83821.0	86918.0	28290.0	0	1568.0	1342.0	500.0	0.0
18	0.0028	85210.0	88117.0	40251.0	0	1389.0	1199.0	11961.0	0.0
19	0.0029	86472.0	89184.0	29279.0	0	1262.0	1067.0	-10972.0	0.0
20	0.003	176432.0	181127.0	29634.0	915	89960.0	91943.0	355.0	915.0
21	0.0031	89678.0	91726.0	29869.0	0	-86754.0	-89401.0	235.0	-915.0
22	0.0032	89859.0	91822.0	30156.0	0	181.0	96.0	287.0	0.0
23	0.0033	90586.0	92401.0	48734.0	0	727.0	579.0	18578.0	0.0
24	0.0034	91359.0	92978.0	30685.0	0	773.0	577.0	-18049.0	0.0
25	0.0035	92609.0	92970.0	31115.0	0	1250.0	-8.0	430.0	0.0
26	0.0036	93917.0	93283.0	31432.0	819	1308.0	313.0	317.0	819.0
27	0.0037	94437.0	93761.0	31593.0	0	520.0	478.0	161.0	-819.0
28	0.0038	95495.0	94194.0	31498.0	0	1058.0	433.0	-95.0	0.0
29	0.0039	94499.0	94605.0	31665.0	0	-996.0	411.0	167.0	0.0
30	0.004	94717.0	95389.0	31898.0	0	218.0	784.0	233.0	0.0
31	0.0041	94972.0	95670.0	32005.0	0	255.0	281.0	107.0	0.0
32	0.0042	95987.0	95347.0	32079.0	733	1015.0	-323.0	74.0	733.0
33	0.0043	96986.0	95559.0	32034.0	0	999.0	212.0	-45.0	-733.0
34	0.0044	96547.0	95785.0	32149.0	0	-439.0	226.0	115.0	0.0
35	0.0045	95474.0	95978.0	32097.0	0	-1073.0	193.0	-52.0	0.0
36	0.0046	95565.0	96160.0	32155.0	0	91.0	182.0	58.0	0.0
37	0.0047	95842.0	96317.0	32206.0	0	277.0	157.0	51.0	0.0
38	0.0048	96075.0	96468.0	32266.0	658	233.0	151.0	60.0	658.0
39	0.0049	96933.0	96047.0	32324.0	0	858.0	-421.0	58.0	-658.0
40	0.005	96510.0	95616.0	32180.0	0	-423.0	-431.0	-144.0	0.0
41	0.0051	96469.0	96375.0	32291.0	0	-41.0	759.0	111.0	0.0
42	0.0052	97866.0	96889.0	32512.0	0	1397.0	514.0	221.0	0.0
43	0.0053	98013.0	97008.0	32665.0	592	147.0	119.0	153.0	592.0
44	0.0054	97855.0	97672.0	32746.0	0	-158.0	664.0	81.0	-592.0
45	0.0055	97234.0	97575.0	32661.0	0	-621.0	-97.0	-85.0	0.0
46	0.0056	97258.0	97558.0	32678.0	0	24.0	-17.0	17.0	0.0
47	0.0057	97992.0	97019.0	32633.0	488	734.0	-539.0	-45.0	488.0
48	0.0058	97641.0	96760.0	32292.0	0	-351.0	-259.0	-341.0	-488.0
49	0.0059	95121.0	95255.0	31791.0	0	-2520.0	-1505.0	-501.0	0.0
50	0.006	94990.0	95217.0	31777.0	0	-131.0	-38.0	-14.0	0.0
51	0.0061	95239.0	95420.0	31987.0	441	249.0	203.0	210.0	441.0
52	0.0062	95517.0	95651.0	32081.0	0	278.0	231.0	94.0	-441.0
53	0.0063	95181.0	95329.0	31944.0	0	-336.0	-322.0	-137.0	0.0
54	0.0064	95411.0	95520.0	32011.0	402	230.0	191.0	67.0	402.0
