	time	ins	cycle	memory	branchm	ins_d	cycle_d	memory_d	branchm_d
0	0.001	72011.0	60455.0	15955.0	1053	0.0	0.0	0.0	0.0
1	0.0011	33282.0	76726.0	13332.0	0	-38729.0	16271.0	-2623.0	-1053.0
2	0.0012	71707.0	88246.0	25407.0	1193	38425.0	11520.0	12075.0	1193.0
3	0.0013	86483.0	52904.0	20605.0	0	14776.0	-35342.0	-4802.0	-1193.0
4	0.0014	49984.0	117742.0	26000.0	0	-36499.0	64838.0	5395.0	0.0
5	0.0015	111608.0	63782.0	25833.0	0	61624.0	-53960.0	-167.0	0.0
6	0.0016	61013.0	67377.0	32395.0	1107	-50595.0	3595.0	6562.0	1107.0
7	0.0017	64187.0	144461.0	30442.0	0	3174.0	77084.0	-1953.0	-1107.0
8	0.0018	135550.0	75773.0	22879.0	0	71363.0	-68688.0	-7563.0	0.0
9	0.0019	71814.0	77496.0	38480.0	0	-63736.0	1723.0	15601.0	0.0
10	0.002	74428.0	79684.0	25145.0	0	2614.0	2188.0	-13335.0	0.0
11	0.0021	76656.0	81713.0	25879.0	0	2228.0	2029.0	734.0	0.0
12	0.0022	78709.0	168692.0	37246.0	1004	2053.0	86979.0	11367.0	1004.0
13	0.0023	162177.0	86586.0	27276.0	0	83468.0	-82106.0	-9970.0	-1004.0
14	0.0024	83117.0	87285.0	27648.0	0	-79060.0	699.0	372.0	0.0
15	0.0025	84502.0	88382.0	45391.0	0	1385.0	1097.0	17743.0	0.0
16	0.0026	85949.0	89433.0	28878.0	0	1447.0	1051.0	-16513.0	0.0
17	0.0027	87163.0	90386.0	29289.0	0	1214.0	953.0	411.0	0.0
18	0.0028	88270.0	91216.0	29651.0	902	1107.0	830.0	362.0	902.0
19	0.0029	89345.0	91968.0	29978.0	0	1075.0	752.0	327.0	-902.0
20	0.003	90178.0	91550.0	30059.0	0	833.0	-418.0	81.0	0.0
21	0.0031	91014.0	92137.0	30323.0	0	836.0	587.0	264.0	0.0
22	0.0032	91761.0	92774.0	30567.0	0	747.0	637.0	244.0	0.0
23	0.0033	92410.0	93349.0	30819.0	0	649.0	575.0	252.0	0.0
24	0.0034	92970.0	93856.0	43251.0	808	560.0	507.0	12432.0	808.0
25	0.0035	187476.0	94304.0	31327.0	0	94506.0	448.0	-11924.0	-808.0
26	0.0036	94185.0	94569.0	31539.0	0	-93291.0	265.0	212.0	0.0
27	0.0037	94573.0	94348.0	31645.0	0	388.0	-221.0	106.0	0.0
28	0.0038	94977.0	94666.0	31760.0	0	404.0	318.0	115.0	0.0
29	0.0039	95307.0	95026.0	31881.0	0	330.0	360.0	121.0	0.0
30	0.004	95586.0	95342.0	31979.0	724	279.0	316.0	98.0	724.0
31	0.0041	95839.0	95621.0	32077.0	0	253.0	279.0	98.0	-724.0
32	0.0042	95529.0	95858.0	32072.0	0	-310.0	237.0	-5.0	0.0
33	0.0043	95690.0	95541.0	32098.0	0	161.0	-317.0	26.0	0.0
34	0.0044	96440.0	96184.0	31866.0	0	750.0	643.0	-232.0	0.0
35	0.0045	94612.0	96408.0	31834.0	0	-1828.0	224.0	-32.0	0.0
36	0.0046	93096.0	95027.0	31519.0	598	-1516.0	-1381.0	-315.0	598.0
37	0.0047	92842.0	94031.0	31099.0	0	-254.0	-996.0	-420.0	-598.0
38	0.0048	93297.0	93766.0	31185.0	0	455.0	-265.0	86.0	0.0
39	0.0049	94354.0	94018.0	31468.0	0	1057.0	252.0	283.0	0.0
40	0.005	94810.0	94407.0	31747.0	539	456.0	389.0	279.0	539.0
41	0.0051	95191.0	94776.0	31794.0	0	381.0	369.0	47.0	-539.0
42	0.0052	94908.0	95117.0	31903.0	0	-283.0	341.0	109.0	0.0
43	0.0053	95106.0	94885.0	31880.0	0	198.0	-232.0	-23.0	0.0
44	0.0054	95429.0	95157.0	31958.0	488	323.0	272.0	78.0	488.0
45	0.0055	95736.0	95454.0	31970.0	0	307.0	297.0	12.0	-488.0
46	0.0056	95399.0	95729.0	32060.0	0	-337.0	275.0	90.0	0.0
47	0.0057	95632.0	95972.0	31918.0	0	233.0	243.0	-142.0	0.0
48	0.0058	95886.0	96191.0	51582.0	444	254.0	219.0	19664.0	444.0
49	0.0059	96143.0	95824.0	12544.0	0	257.0	-367.0	-39038.0	-444.0
50	0.006	95756.0	95986.0	32214.0	0	-387.0	162.0	19670.0	0.0
51	0.0061	95952.0	95631.0	51759.0	404	196.0	-355.0	19545.0	404.0
52	0.0062	96154.0	95804.0	12632.0	0	202.0	173.0	-39127.0	-404.0
53	0.0063	95774.0	96019.0	32216.0	0	-380.0	215.0	19584.0	0.0
54	0.0064	95999.0	96212.0	51719.0	370	225.0	193.0	19503.0	370.0
55	0.0065	96730.0	96268.0	32462.0	0	731.0	56.0	-19257.0	-370.0
56	0.0066	96320.0	192474.0	12627.0	0	-410.0	96206.0	-19835.0	0.0
57	0.0067	96435.0	96779.0	32330.0	340	115.0	-95695.0	19703.0	340.0
58	0.0068	96601.0	0.0	51859.0	0	166.0	-96779.0	19529.0	-340.0
59	0.0069	96252.0	96960.0	32291.0	314	-349.0	96960.0	-19568.0	314.0
60	0.007	96452.0	96051.0	12641.0	0	200.0	-909.0	-19650.0	-314.0
61	0.0071	96010.0	96131.0	32297.0	0	-442.0	80.0	19656.0	0.0
62	0.0072	96167.0	192322.0	32231.0	292	157.0	96191.0	-66.0	292.0
63	0.0073	96357.0	0.0	32076.0	0	190.0	-192322.0	-155.0	-292.0
64	0.0074	95947.0	96733.0	51787.0	271	-410.0	96733.0	19711.0	271.0
65	0.0075	96634.0	96201.0	12669.0	0	687.0	-532.0	-39118.0	-271.0
66	0.0076	96208.0	96269.0	32351.0	254	-426.0	68.0	19682.0	254.0
67	0.0077	96334.0	95891.0	32351.0	0	126.0	-378.0	0.0	-254.0
68	0.0078	96380.0	96509.0	52046.0	239	46.0	618.0	19695.0	239.0
69	0.0079	97109.0	96558.0	32538.0	0	729.0	49.0	-19508.0	-239.0
70	0.008	96685.0	96678.0	32386.0	226	-424.0	120.0	-152.0	226.0
71	0.0081	96835.0	96271.0	12603.0	0	150.0	-407.0	-19783.0	-226.0
72	0.0082	96377.0	96397.0	32375.0	214	-458.0	126.0	19772.0	214.0
73	0.0083	96491.0	96542.0	32120.0	204	114.0	145.0	-255.0	-10.0
74	0.0084	96094.0	96131.0	32102.0	0	-397.0	-411.0	-18.0	-204.0
75	0.0085	96102.0	96125.0	32027.0	188	8.0	-6.0	-75.0	188.0
76	0.0086	94596.0	95764.0	31981.0	0	-1506.0	-361.0	-46.0	-188.0
77	0.0087	94208.0	94285.0	31723.0	179	-388.0	-1479.0	-258.0	179.0
78	0.0088	93940.0	94492.0	31502.0	173	-268.0	207.0	-221.0	-6.0
79	0.0089	94381.0	94295.0	31407.0	168	441.0	-197.0	-95.0	-5.0
80	0.009	94197.0	94621.0	31555.0	0	-184.0	326.0	148.0	-168.0
81	0.0091	93956.0	93924.0	31629.0	163	-241.0	-697.0	74.0	163.0
82	0.0092	93724.0	94241.0	31444.0	160	-232.0	317.0	-185.0	-3.0
83	0.0093	94154.0	94087.0	31355.0	157	430.0	-154.0	-89.0	-3.0
84	0.0094	94016.0	94441.0	31349.0	155	-138.0	354.0	-6.0	-2.0
85	0.0095	94249.0	94161.0	31652.0	0	233.0	-280.0	303.0	-155.0
86	0.0096	94046.0	93953.0	31748.0	152	-203.0	-208.0	96.0	152.0
87	0.0097	94314.0	94192.0	31665.0	150	268.0	239.0	-83.0	-2.0
88	0.0098	94746.0	94572.0	31545.0	149	432.0	380.0	-120.0	-1.0
89	0.0099	94481.0	94383.0	31456.0	147	-265.0	-189.0	-89.0	-2.0
90	0.01	94148.0	94699.0	31507.0	147	-333.0	316.0	51.0	0.0
91	0.0101	93903.0	94485.0	31422.0	146	-245.0	-214.0	-85.0	-1.0
92	0.0102	93678.0	94253.0	31427.0	145	-225.0	-232.0	5.0	-1.0
93	0.0103	93498.0	94048.0	31361.0	0	-180.0	-205.0	-66.0	-145.0
94	0.0104	93293.0	93865.0	31307.0	144	-205.0	-183.0	-54.0	144.0
95	0.0105	0.0	93695.0	31243.0	143	-93293.0	-170.0	-64.0	-1.0
96	0.0106	186117.0	93532.0	18959.0	142	186117.0	-163.0	-12284.0	-1.0
97	0.0107	93497.0	93394.0	31163.0	141	-92620.0	-138.0	12204.0	-1.0
98	0.0108	93353.0	93263.0	31105.0	141	-144.0	-131.0	-58.0	0.0
99	0.0109	93179.0	93149.0	31067.0	140	-174.0	-114.0	-38.0	-1.0
100	0.011	0.0	93585.0	31160.0	140	-93179.0	436.0	93.0	0.0
101	0.0111	93068.0	93510.0	31124.0	140	93068.0	-75.0	-36.0	0.0
102	0.0112	92929.0	93386.0	31080.0	139	-139.0	-124.0	-44.0	-1.0
103	0.0113	92761.0	93269.0	31126.0	139	-168.0	-117.0	46.0	0.0
104	0.0114	92697.0	93165.0	31105.0	0	-64.0	-104.0	-21.0	-139.0
105	0.0115	92625.0	93077.0	31059.0	139	-72.0	-88.0	-46.0	139.0
106	0.0116	92525.0	92996.0	31023.0	138	-100.0	-81.0	-36.0	-1.0
107	0.0117	92426.0	92922.0	30997.0	138	-99.0	-74.0	-26.0	0.0
108	0.0118	92339.0	92854.0	30968.0	138	-87.0	-68.0	-29.0	0.0
109	0.0119	92325.0	92800.0	30950.0	138	-14.0	-54.0	-18.0	0.0
110	0.012	92235.0	92743.0	30920.0	137	-90.0	-57.0	-30.0	-1.0
111	0.0121	92825.0	92683.0	30913.0	137	590.0	-60.0	-7.0	0.0
112	0.0122	92788.0	92630.0	30879.0	136	-37.0	-53.0	-34.0	-1.0
113	0.0123	92698.0	93144.0	30993.0	136	-90.0	514.0	114.0	0.0
