	time	ins	cycle	memory	branchm	ins_d	cycle_d	memory_d	branchm_d
0	0.001	401128.0	209917	68313.0	0.0	0.0	0.0	0.0	0.0
1	0.0011	216045.0	219031	101446.0	0.0	-185083.0	9114.0	33133.0	0.0
2	0.0012	224585.0	226856	122070.0	3040.0	8540.0	7825.0	20624.0	3040.0
3	0.0013	470860.0	473130	79477.0	0.0	246275.0	246274.0	-42593.0	-3040.0
4	0.0014	243670.0	243800	81323.0	0.0	-227190.0	-229330.0	1846.0	0.0
5	0.0015	248611.0	248185	82878.0	0.0	4941.0	4385.0	1555.0	0.0
6	0.0016	253124.0	252050	84402.0	0.0	4513.0	3865.0	1524.0	0.0
7	0.0017	256982.0	255401	119989.0	0.0	3858.0	3351.0	35587.0	0.0
8	0.0018	260372.0	258290	87262.0	0.0	3390.0	2889.0	-32727.0	0.0
9	0.0019	263356.0	260805	142104.0	0.0	2984.0	2515.0	54842.0	0.0
10	0.002	266054.0	262990	89627.0	2719.0	2698.0	2185.0	-52477.0	2719.0
11	0.0021	268311.0	264871	90313.0	0.0	2257.0	1881.0	686.0	-2719.0
12	0.0022	270354.0	266515	90812.0	0.0	2043.0	1644.0	499.0	0.0
13	0.0023	271320.0	267251	91167.0	0.0	966.0	736.0	355.0	0.0
14	0.0024	272827.0	268469	91629.0	0.0	1507.0	1218.0	462.0	0.0
15	0.0025	274185.0	269607	92024.0	0.0	1358.0	1138.0	395.0	0.0
16	0.0026	275350.0	270607	92367.0	0.0	1165.0	1000.0	343.0	0.0
17	0.0027	276332.0	271447	90638.0	0.0	982.0	840.0	-1729.0	0.0
18	0.0028	277177.0	272115	87245.0	2163.0	845.0	668.0	-3393.0	2163.0
19	0.0029	262691.0	258807	86623.0	0.0	-14486.0	-13308.0	-622.0	-2163.0
20	0.003	258666.0	255323	87262.0	0.0	-4025.0	-3484.0	639.0	0.0
21	0.0031	522813.0	256678	88145.0	0.0	264147.0	1355.0	883.0	0.0
22	0.0032	0.0	259046	0.0	0.0	-522813.0	2368.0	-88145.0	0.0
23	0.0033	0.0	0	87746.0	0.0	0.0	-259046.0	87746.0	0.0
24	0.0034	265282.0	261370	0.0	0.0	265282.0	261370.0	-87746.0	0.0
25	0.0035	0.0	0	51573.0	0.0	-265282.0	-261370.0	51573.0	0.0
26	0.0036	247209.0	244044	31511.0	0.0	247209.0	244044.0	-20062.0	0.0
27	0.0037	0.0	0	48095.0	0.0	-247209.0	-244044.0	16584.0	0.0
28	0.0038	230537.0	227487	29436.0	1930.0	230537.0	227487.0	-18659.0	1930.0
29	0.0039	0.0	0	72579.0	0.0	-230537.0	-227487.0	43143.0	-1930.0
30	0.004	215898.0	212904	0.0	0.0	215898.0	212904.0	-72579.0	0.0
31	0.0041	0.0	0	68187.0	0.0	-215898.0	-212904.0	68187.0	0.0
32	0.0042	202684.0	199808	0.0	0.0	202684.0	199808.0	-68187.0	0.0
33	0.0043	191408.0	188612	64298.0	0.0	-11276.0	-11196.0	64298.0	0.0
34	0.0044	0.0	0	37629.0	0.0	-191408.0	-188612.0	-26669.0	0.0
35	0.0045	181536.0	178812	23327.0	0.0	181536.0	178812.0	-14302.0	0.0
36	0.0046	172837.0	0	58036.0	0.0	-8699.0	-178812.0	34709.0	0.0
37	0.0047	0.0	170214	55461.0	0.0	-172837.0	170214.0	-2575.0	0.0
38	0.0048	165700.0	162307	0.0	0.0	165700.0	-7907.0	-55461.0	0.0
39	0.0049	158981.0	155712	53213.0	0.0	-6719.0	-6595.0	53213.0	0.0
40	0.005	0.0	0	51217.0	0.0	-158981.0	-155712.0	-1996.0	0.0
41	0.0051	152575.0	150366	30377.0	1714.0	152575.0	150366.0	-20840.0	1714.0
42	0.0052	147339.0	145281	19088.0	0.0	-5236.0	-5085.0	-11289.0	-1714.0
43	0.0053	142305.0	0	47863.0	0.0	-5034.0	-145281.0	28775.0	0.0
44	0.0054	0.0	140352	46394.0	0.0	-142305.0	140352.0	-1469.0	0.0
45	0.0055	138288.0	136410	45198.0	0.0	138288.0	-3942.0	-1196.0	0.0
46	0.0056	134804.0	132978	27039.0	0.0	-3484.0	-3432.0	-18159.0	0.0
47	0.0057	131744.0	129963	17135.0	0.0	-3060.0	-3015.0	-9904.0	0.0
48	0.0058	129046.0	127309	43247.0	0.0	-2698.0	-2654.0	26112.0	0.0
49	0.0059	126674.0	0	42461.0	0.0	-2372.0	-127309.0	-786.0	0.0
50	0.006	0.0	124974	41730.0	0.0	-126674.0	124974.0	-731.0	0.0
51	0.0061	124513.0	122913	41119.0	0.0	124513.0	-2061.0	-611.0	0.0
52	0.0062	122707.0	121106	40559.0	1518.0	-1806.0	-1807.0	-560.0	1518.0
53	0.0063	121045.0	119514	40058.0	0.0	-1662.0	-1592.0	-501.0	-1518.0
54	0.0064	119618.0	118106	39565.0	0.0	-1427.0	-1408.0	-493.0	0.0
55	0.0065	117771.0	116381	15247.0	0.0	-1847.0	-1725.0	-24318.0	0.0
56	0.0066	116651.0	115285	23828.0	0.0	-1120.0	-1096.0	8581.0	0.0
57	0.0067	115645.0	114364	38726.0	0.0	-1006.0	-921.0	14898.0	0.0
58	0.0068	116672.0	115367	38683.0	0.0	1027.0	1003.0	-43.0	0.0
59	0.0069	0.0	112838	38459.0	0.0	-116672.0	-2529.0	-224.0	0.0
60	0.007	113099.0	0	37632.0	0.0	113099.0	-112838.0	-827.0	0.0
61	0.0071	112243.0	111981	37408.0	0.0	-856.0	111981.0	-224.0	0.0
62	0.0072	111755.0	111437	37262.0	1201.0	-488.0	-544.0	-146.0	1201.0
63	0.0073	111327.0	110972	37123.0	0.0	-428.0	-465.0	-139.0	-1201.0
64	0.0074	110897.0	110567	36927.0	0.0	-430.0	-405.0	-196.0	0.0
65	0.0075	109932.0	109670	36704.0	0.0	-965.0	-897.0	-223.0	0.0
66	0.0076	109666.0	109383	36631.0	0.0	-266.0	-287.0	-73.0	0.0
67	0.0077	109489.0	109173	36591.0	0.0	-177.0	-210.0	-40.0	0.0
68	0.0078	109363.0	108996	36555.0	0.0	-126.0	-177.0	-36.0	0.0
69	0.0079	109244.0	108834	36521.0	0.0	-119.0	-162.0	-34.0	0.0
70	0.008	109135.0	108686	36490.0	0.0	-109.0	-148.0	-31.0	0.0
71	0.0081	109041.0	108564	36464.0	1067.0	-94.0	-122.0	-26.0	1067.0
72	0.0082	108983.0	108458	36364.0	0.0	-58.0	-106.0	-100.0	-1067.0
73	0.0083	108306.0	107801	36224.0	0.0	-677.0	-657.0	-140.0	0.0
74	0.0084	108249.0	107718	36214.0	0.0	-57.0	-83.0	-10.0	0.0
75	0.0085	108270.0	107689	36223.0	0.0	21.0	-29.0	9.0	0.0
76	0.0086	108285.0	107684	36231.0	0.0	15.0	-5.0	8.0	0.0
77	0.0087	108268.0	107688	36236.0	0.0	-17.0	4.0	5.0	0.0
78	0.0088	108316.0	107688	36245.0	951.0	48.0	0.0	9.0	951.0
79	0.0089	108311.0	107688	36174.0	0.0	-5.0	0.0	-71.0	-951.0
80	0.009	107730.0	107685	36054.0	0.0	-581.0	-3.0	-120.0	0.0
81	0.0091	107759.0	107128	36071.0	0.0	29.0	-557.0	17.0	0.0
82	0.0092	107808.0	107125	36078.0	0.0	49.0	-3.0	7.0	0.0
83	0.0093	107841.0	107172	36097.0	0.0	33.0	47.0	19.0	0.0
84	0.0094	107908.0	107240	36113.0	850.0	67.0	68.0	16.0	850.0
85	0.0095	107926.0	107294	36125.0	0.0	18.0	54.0	12.0	-850.0
86	0.0096	107976.0	107340	36060.0	0.0	50.0	46.0	-65.0	0.0
87	0.0097	107412.0	106819	35952.0	0.0	-564.0	-521.0	-108.0	0.0
88	0.0098	107457.0	106845	35966.0	0.0	45.0	26.0	14.0	0.0
89	0.0099	107517.0	106927	35998.0	0.0	60.0	82.0	32.0	0.0
90	0.01	107647.0	107000	36023.0	761.0	130.0	73.0	25.0	761.0
91	0.0101	107690.0	107073	36050.0	0.0	43.0	73.0	27.0	-761.0
92	0.0102	107776.0	107144	35994.0	0.0	86.0	71.0	-56.0	0.0
93	0.0103	107259.0	106657	35888.0	0.0	-517.0	-487.0	-106.0	0.0
94	0.0104	107288.0	106708	35910.0	0.0	29.0	51.0	22.0	0.0
95	0.0105	107369.0	106803	35951.0	683.0	81.0	95.0	41.0	683.0
96	0.0106	107495.0	106895	35977.0	0.0	126.0	92.0	26.0	-683.0
97	0.0107	107558.0	106977	21889.0	0.0	63.0	82.0	-14088.0	0.0
98	0.0108	106993.0	106531	14028.0	0.0	-565.0	-446.0	-7861.0	0.0
99	0.0109	103969.0	104011	35408.0	0.0	-3024.0	-2520.0	21380.0	0.0
100	0.011	104048.0	103991	48507.0	559.0	79.0	-20.0	13099.0	559.0
