	time	ins	cycle	memory	branchm	ins_d	cycle_d	memory_d	branchm_d
0	0.001	54344.0	35808.0	17738.0	0	0.0	0.0	0.0	0.0
1	0.0011	70728.0	84858.0	27477.0	1167	16384.0	49050.0	9739.0	1167.0
2	0.0012	87611.0	105711.0	26000.0	0	16883.0	20853.0	-1477.0	-1167.0
3	0.0013	106536.0	127043.0	24832.0	1121	18925.0	21332.0	-1168.0	1121.0
4	0.0014	59900.0	70763.0	40620.0	0	-46636.0	-56280.0	15788.0	-1121.0
5	0.0015	130650.0	74152.0	22060.0	0	70750.0	3389.0	-18560.0	0.0
6	0.0016	65130.0	77813.0	22409.0	0	-65520.0	3661.0	349.0	0.0
7	0.0017	65193.0	145624.0	21776.0	0	63.0	67811.0	-633.0	0.0
8	0.0018	68587.0	75176.0	45630.0	926	3394.0	-70448.0	23854.0	926.0
9	0.0019	70464.0	76733.0	23963.0	0	1877.0	1557.0	-21667.0	-926.0
10	0.002	147824.0	77770.0	24709.0	0	77360.0	1037.0	746.0	0.0
11	0.0021	76957.0	79840.0	25482.0	0	-70867.0	2070.0	773.0	0.0
12	0.0022	79123.0	81829.0	42449.0	0	2166.0	1989.0	16967.0	0.0
13	0.0023	81002.0	168898.0	38112.0	0	1879.0	87069.0	-4337.0	0.0
14	0.0024	82745.0	86655.0	28029.0	834	1743.0	-82243.0	-10083.0	834.0
15	0.0025	84290.0	87925.0	28421.0	0	1545.0	1270.0	392.0	-834.0
16	0.0026	171308.0	88474.0	28736.0	0	87018.0	549.0	315.0	0.0
17	0.0027	87529.0	89466.0	29136.0	0	-83779.0	992.0	400.0	0.0
18	0.0028	88581.0	90417.0	29520.0	0	1052.0	951.0	384.0	0.0
19	0.0029	89591.0	91254.0	29851.0	750	1010.0	837.0	331.0	750.0
20	0.003	90474.0	92006.0	30166.0	0	883.0	752.0	315.0	-750.0
21	0.0031	90641.0	92676.0	30363.0	0	167.0	670.0	197.0	0.0
22	0.0032	91363.0	92719.0	30485.0	0	722.0	43.0	122.0	0.0
23	0.0033	92079.0	93235.0	30720.0	0	716.0	516.0	235.0	0.0
24	0.0034	92708.0	93760.0	49860.0	0	629.0	525.0	19140.0	0.0
25	0.0035	93308.0	94234.0	31261.0	674	600.0	474.0	-18599.0	674.0
26	0.0036	93885.0	94650.0	31439.0	0	577.0	416.0	178.0	-674.0
27	0.0037	93691.0	94468.0	31387.0	0	-194.0	-182.0	-52.0	0.0
28	0.0038	94050.0	94784.0	31508.0	0	359.0	316.0	121.0	0.0
29	0.0039	94450.0	95122.0	31638.0	0	400.0	338.0	130.0	0.0
30	0.004	94866.0	95422.0	31774.0	606	416.0	300.0	136.0	606.0
31	0.0041	95201.0	95683.0	31886.0	0	335.0	261.0	112.0	-606.0
32	0.0042	94878.0	95377.0	31775.0	0	-323.0	-306.0	-111.0	0.0
33	0.0043	95161.0	95603.0	44391.0	0	283.0	226.0	12616.0	0.0
34	0.0044	95516.0	95847.0	19450.0	547	355.0	244.0	-24941.0	547.0
35	0.0045	95856.0	96071.0	32091.0	0	340.0	224.0	12641.0	-547.0
36	0.0046	96026.0	96270.0	44493.0	0	170.0	199.0	12402.0	0.0
37	0.0047	95618.0	95923.0	32050.0	0	-408.0	-347.0	-12443.0	0.0
38	0.0048	95831.0	96084.0	32150.0	495	213.0	161.0	100.0	495.0
39	0.0049	96126.0	96284.0	32241.0	0	295.0	200.0	91.0	-495.0
40	0.005	96421.0	96461.0	32104.0	0	295.0	177.0	-137.0	0.0
41	0.0051	95980.0	96082.0	32176.0	0	-441.0	-379.0	72.0	0.0
42	0.0052	96164.0	96214.0	32236.0	449	184.0	132.0	60.0	449.0
43	0.0053	96366.0	96375.0	32226.0	0	202.0	161.0	-10.0	-449.0
44	0.0054	96564.0	96533.0	32175.0	0	198.0	158.0	-51.0	0.0
45	0.0055	96179.0	96143.0	32235.0	0	-385.0	-390.0	60.0	0.0
