rbf accum d
a2time,99.84843892088512,99.87875113670809,99.78781448923917,99.87875113670809,99.81812670506214,99.84843892088512,99.81812670506214,99.81812670506214
aifftr,98.78515559993343,98.95157264103844,98.91828923281743,99.05142286570144,98.96821434514894,98.98485604925943,99.00149775336995,99.08470627392245
aiifft,99.11576878991322,99.27951531029966,99.23039135418372,99.34501391845423,99.27951531029966,99.27951531029966,99.27951531029966,99.37776322253153
bitmnp,99.45583926329007,99.56746197851263,99.33026370866472,99.34421654806754,99.35816938747035,99.34421654806754,99.42793358448444,99.44188642388725
canrdr,98.18990155604953,97.87234042553192,98.09463321689425,98.2216576691013,98.41219434741187,98.18990155604953,98.18990155604953,98.0628771038425
idctrn,95.92288242730721,95.79646017699115,98.79898862199748,98.73577749683943,99.02022756005057,98.98862199747155,98.95701643489254,98.95701643489254
pntrch,91.28423390081421,89.82235381199112,83.58623242042931,81.29163582531459,86.12139156180606,86.8060695780903,85.60325684678017,84.64100666173205
ttsprk,73.4211168007803,74.7622531089978,80.6876371616679,80.95586442331138,85.75957083638137,85.66203365032918,85.44257498171179,85.73518653986832
