	time	ins	cycle	memory	branchm
0	0.001	111636	82180	25366.0	0.0
1	0.0011	223172	125135	115595.0	0.0
2	0.0012	486684	217960	212633.0	0.0
3	0.0013	732848	270282	355554.0	0.0
4	0.0014	877511	389290	436975.0	1236.0
5	0.0015	1206405	456340	618803.0	1236.0
6	0.0016	1387314	601060	718044.0	1236.0
7	0.0017	1577363	678602	822942.0	1236.0
8	0.0018	1983660	759506	986598.0	1236.0
9	0.0019	2176970	836114	1142686.0	1236.0
10	0.002	2368884	991470	1247826.0	1236.0
11	0.0021	2567539	1073557	1355860.0	1236.0
12	0.0022	2768989	1156304	1465859.0	1236.0
13	0.0023	2974686	1240502	1578756.0	1236.0
14	0.0024	3184918	1326128	1693487.0	1236.0
15	0.0025	3616385	1412972	1868175.0	1236.0
16	0.0026	3836872	1500964	2048966.0	2221.0
17	0.0027	4060669	1589935	2170271.0	2221.0
18	0.0028	4285231	1679229	2292334.0	2221.0
19	0.0029	4511936	1769336	2415666.0	2221.0
20	0.003	4741128	1860189	2540088.0	2221.0
21	0.0031	4972010	1951756	2665463.0	2221.0
22	0.0032	5204659	2136585	2791861.0	2221.0
23	0.0033	5439149	2229785	2919004.0	2221.0
24	0.0034	5674922	2323395	3046832.0	2221.0
25	0.0035	5911788	2417371	3175301.0	2221.0
26	0.0036	6149774	2511680	3304311.0	2221.0
27	0.0037	6389187	2606307	3433909.0	3095.0
28	0.0038	6629376	2701187	3563988.0	3095.0
29	0.0039	6868754	2795751	3694134.0	3095.0
30	0.004	7108920	2890532	3824218.0	3095.0
31	0.0041	7350065	2985543	3954523.0	3095.0
32	0.0042	7591665	3080768	4085176.0	3095.0
33	0.0043	7833687	3176191	4216226.0	3095.0
34	0.0044	8076493	3271760	4347742.0	3095.0
35	0.0045	8320389	3367526	4479173.0	3095.0
36	0.0046	8564206	3463385	4610865.0	3095.0
37	0.0047	8808115	3559356	4742772.0	3871.0
38	0.0048	9052074	3655405	4874858.0	3871.0
39	0.0049	9296512	3751000	5006772.0	3871.0
40	0.005	9540036	3846725	5138123.0	3871.0
41	0.0051	9783602	3942551	5269794.0	3871.0
42	0.0052	10027211	4038485	5401658.0	3871.0
43	0.0053	10270848	4134498	5533624.0	3871.0
44	0.0054	10514842	4230587	5665761.0	3871.0
45	0.0055	10759436	4326820	5797690.0	3871.0
46	0.0056	11004043	4423108	5929909.0	3871.0
47	0.0057	11248594	4519457	6062285.0	4561.0
48	0.0058	11493208	4615826	6194343.0	4561.0
49	0.0059	11736261	4711566	6325910.0	4561.0
50	0.006	11974633	4805458	6454571.0	4561.0
51	0.0061	12212875	4899466	6583458.0	4561.0
52	0.0062	12451609	4993767	6712852.0	4561.0
53	0.0063	12691226	5088343	6842827.0	4561.0
54	0.0064	12932187	5183224	6972870.0	4561.0
55	0.0065	13173577	5278374	7103399.0	5111.0
56	0.0066	13415272	5373687	7233875.0	5111.0
57	0.0067	13655952	5468633	7364235.0	5111.0
58	0.0068	13897012	5563713	7494901.0	5111.0
59	0.0069	14139176	5659017	7625646.0	5111.0
60	0.007	14381827	5754460	7756911.0	5111.0
