            perf 83951 [020] 2604112.147808:          1 cpu/event=0xC0,umask=0x00/u:            469d19 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 83951 [020] 2604112.147817:          1 cpu/event=0xC0,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 83951 [020] 2604112.147820:          3 cpu/event=0xC0,umask=0x00/u:            469cf5 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 83951 [020] 2604112.147823:         15 cpu/event=0xC0,umask=0x00/u:      7f8e596b5005 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 83951 [020] 2604112.147829:          1 cpu/event=0x3C,umask=0x00/u:      7f8e596b5007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 83951 [020] 2604112.147832:          1 cpu/event=0x3C,umask=0x00/u:      7f8e596b5007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 83951 [020] 2604112.147835:          5 cpu/event=0x3C,umask=0x00/u:      7f8e596b5007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 83951 [020] 2604112.147838:         26 cpu/event=0x3C,umask=0x00/u:      7f8e596b5007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 83951 [020] 2604112.147841:        133 cpu/event=0x3C,umask=0x00/u:      7f8e596b5007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 83951 [020] 2604112.147841:         75 cpu/event=0xC0,umask=0x00/u:      7f8e596b5007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 83951 [020] 2604112.147845:        676 cpu/event=0x3C,umask=0x00/u:      7f8e596b5007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 83951 [020] 2604112.147851:          1 cpu/event=0xD0,umask=0x81/u:            469d19 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 83951 [020] 2604112.147852:       2868 cpu/event=0x3C,umask=0x00/u:            469d19 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 83951 [020] 2604112.147855:          1 cpu/event=0xD0,umask=0x81/u:            469d19 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 83951 [020] 2604112.147857:          5 cpu/event=0xD0,umask=0x81/u:            469d19 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 83951 [020] 2604112.147860:         26 cpu/event=0xD0,umask=0x81/u:            469cfd perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 83951 [020] 2604112.147864:        117 cpu/event=0xC0,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 83951 [020] 2604112.147874:          1 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 83951 [020] 2604112.147877:        131 cpu/event=0xD0,umask=0x81/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 83951 [020] 2604112.147877:       7595 cpu/event=0x3C,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 83951 [020] 2604112.147880:          1 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 83951 [020] 2604112.147928:          1 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 83951 [020] 2604112.147928:        167 cpu/event=0xC0,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 83951 [020] 2604112.147943:          1 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 83951 [020] 2604112.147969:          1 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
