	time	count
0	0.0010	1215
1	0.0011	1251
2	0.0012	1248
3	0.0013	1259
4	0.0014	1250
5	0.0015	1206
6	0.0016	1259
7	0.0017	1279
8	0.0018	1296
9	0.0019	0
10	0.0020	1229
11	0.0021	0
12	0.0022	1164
13	0.0023	0
14	0.0024	1099
15	0.0025	0
16	0.0026	1022
17	0.0027	0
18	0.0028	960
19	0.0029	0
20	0.0030	906
21	0.0031	0
22	0.0032	0
23	0.0033	847
24	0.0034	787
25	0.0035	0
26	0.0036	766
27	0.0037	721
28	0.0038	0
29	0.0039	691
30	0.0040	0
31	0.0041	657
32	0.0042	613
33	0.0043	633
34	0.0044	632
35	0.0045	0
36	0.0046	609
37	0.0047	607
38	0.0048	578
39	0.0049	0
40	0.0050	578
41	0.0051	553
42	0.0052	558
43	0.0053	538
44	0.0054	531
45	0.0055	0
46	0.0056	539
47	0.0057	519
48	0.0058	517
49	0.0059	493
50	0.0060	533
51	0.0061	546
52	0.0062	523
53	0.0063	561
54	0.0064	563
55	0.0065	539
56	0.0066	555
57	0.0067	555
58	0.0068	547
59	0.0069	0
60	0.0070	558
61	0.0071	1090
62	0.0072	576
63	0.0073	569
64	0.0074	568
65	0.0075	0
66	0.0076	567
67	0.0077	543
68	0.0078	553
69	0.0079	558
70	0.0080	548
71	0.0081	0
72	0.0082	541
73	0.0083	1053
74	0.0084	0
75	0.0085	559
76	0.0086	536
77	0.0087	0
78	0.0088	528
79	0.0089	502
80	0.0090	503
81	0.0091	485
82	0.0092	494
83	0.0093	0
84	0.0094	970
85	0.0095	0
86	0.0096	481
87	0.0097	460
88	0.0098	466
89	0.0099	452
90	0.0100	448
91	0.0101	0
92	0.0102	894
93	0.0103	0
94	0.0104	462
95	0.0105	449
96	0.0106	441
97	0.0107	443
98	0.0108	425
99	0.0109	0
100	0.0110	436
101	0.0111	428
102	0.0112	424
103	0.0113	427
104	0.0114	412
105	0.0115	425
106	0.0116	429
107	0.0117	420
108	0.0118	428
109	0.0119	421
110	0.0120	423
111	0.0121	425
112	0.0122	410
113	0.0123	422
114	0.0124	438
115	0.0125	453
116	0.0126	453
117	0.0127	460
118	0.0128	445
119	0.0129	473
120	0.0130	488
121	0.0131	476
122	0.0132	495
123	0.0133	488
124	0.0134	482
125	0.0135	494
126	0.0136	477
127	0.0137	490
128	0.0138	475
129	0.0139	485
130	0.0140	503
131	0.0141	491
132	0.0142	0
133	0.0143	973
134	0.0144	503
135	0.0145	521
136	0.0146	508
137	0.0147	0
138	0.0148	996
139	0.0149	558
140	0.0150	0
141	0.0151	579
142	0.0152	560
143	0.0153	564
144	0.0154	539
145	0.0155	579
146	0.0156	601
147	0.0157	582
148	0.0158	0
149	0.0159	1140
150	0.0160	580
151	0.0161	0
152	0.0162	1122
153	0.0163	0
154	0.0164	564
155	0.0165	542
156	0.0166	558
157	0.0167	559
158	0.0168	549
159	0.0169	0
160	0.0170	526
161	0.0171	521
162	0.0172	515
163	0.0173	506
164	0.0174	508
165	0.0175	490
166	0.0176	0
167	0.0177	973
168	0.0178	0
169	0.0179	492
170	0.0180	474
171	0.0181	483
172	0.0182	483
173	0.0183	474
174	0.0184	468
175	0.0185	457
176	0.0186	0
177	0.0187	921
178	0.0188	0
179	0.0189	468
180	0.0190	451
181	0.0191	454
182	0.0192	469
183	0.0193	455
184	0.0194	466
185	0.0195	451
186	0.0196	461
187	0.0197	463
188	0.0198	453
189	0.0199	0
190	0.0200	897
191	0.0201	465
192	0.0202	471
193	0.0203	462
194	0.0204	0
195	0.0205	477
196	0.0206	941
197	0.0207	511
198	0.0208	503
199	0.0209	0
200	0.0210	510
201	0.0211	492
202	0.0212	505
203	0.0213	501
204	0.0214	505
205	0.0215	493
206	0.0216	494
207	0.0217	513
208	0.0218	502
209	0.0219	508
210	0.0220	490
211	0.0221	501
212	0.0222	487
213	0.0223	0
214	0.0224	978
215	0.0225	503
216	0.0226	508
217	0.0227	507
218	0.0228	0
219	0.0229	1008
220	0.0230	0
221	0.0231	507
222	0.0232	495
223	0.0233	510
224	0.0234	1018
225	0.0235	0
226	0.0236	547
227	0.0237	541
