	time	count
0	0.0010	10447
1	0.0011	10114
2	0.0012	10345
3	0.0013	10144
4	0.0014	10260
5	0.0015	21070
6	0.0016	10964
7	0.0017	11073
8	0.0018	11391
9	0.0019	11609
10	0.0020	11825
11	0.0021	24513
12	0.0022	12580
13	0.0023	12600
14	0.0024	12845
15	0.0025	12873
16	0.0026	13057
17	0.0027	13176
18	0.0028	13254
19	0.0029	13360
20	0.0030	13387
21	0.0031	13495
22	0.0032	13512
23	0.0033	13539
24	0.0034	13034
25	0.0035	12736
26	0.0036	0
27	0.0037	12334
28	0.0038	12083
29	0.0039	11747
30	0.0040	11629
31	0.0041	11328
32	0.0042	0
33	0.0043	11208
34	0.0044	10952
35	0.0045	10882
36	0.0046	10755
37	0.0047	10638
38	0.0048	10623
39	0.0049	10485
40	0.0050	10400
41	0.0051	10413
42	0.0052	10258
43	0.0053	10252
44	0.0054	10133
45	0.0055	10054
46	0.0056	10142
47	0.0057	10016
48	0.0058	10002
49	0.0059	10044
50	0.0060	9938
51	0.0061	9958
52	0.0062	0
53	0.0063	19689
54	0.0064	0
55	0.0065	9873
56	0.0066	9765
57	0.0067	9742
58	0.0068	9851
59	0.0069	9757
60	0.0070	9771
61	0.0071	9764
62	0.0072	9681
63	0.0073	9711
64	0.0074	9683
65	0.0075	9465
66	0.0076	9519
67	0.0077	9435
68	0.0078	9354
69	0.0079	9517
70	0.0080	9451
71	0.0081	9458
72	0.0082	9523
73	0.0083	9439
74	0.0084	9465
75	0.0085	9589
76	0.0086	9452
77	0.0087	9483
78	0.0088	9490
79	0.0089	9422
80	0.0090	9471
81	0.0091	9439
82	0.0092	9381
83	0.0093	9445
84	0.0094	9398
85	0.0095	9344
86	0.0096	9428
87	0.0097	9363
88	0.0098	9329
89	0.0099	9415
90	0.0100	9346
91	0.0101	9327
92	0.0102	9490
93	0.0103	9349
94	0.0104	9347
95	0.0105	9503
96	0.0106	9415
97	0.0107	9449
98	0.0108	9582
99	0.0109	9446
100	0.0110	9485
101	0.0111	9563
102	0.0112	9536
