	time	count
0	0.0010	62534
1	0.0011	80862
2	0.0012	98620
3	0.0013	58752
4	0.0014	61180
5	0.0015	130712
6	0.0016	69813
7	0.0017	72149
8	0.0018	75641
9	0.0019	156184
10	0.0020	80639
11	0.0021	81922
12	0.0022	83660
13	0.0023	84132
14	0.0024	85514
15	0.0025	86877
16	0.0026	87001
17	0.0027	88080
18	0.0028	88619
19	0.0029	89047
20	0.0030	89979
21	0.0031	181433
22	0.0032	91281
23	0.0033	92042
24	0.0034	92166
25	0.0035	92201
26	0.0036	92637
27	0.0037	93157
28	0.0038	93100
29	0.0039	93565
30	0.0040	93535
31	0.0041	93974
32	0.0042	93860
33	0.0043	93712
34	0.0044	94119
35	0.0045	94021
36	0.0046	93879
37	0.0047	94271
38	0.0048	94109
39	0.0049	93381
40	0.0050	91289
41	0.0051	91215
42	0.0052	91875
43	0.0053	91985
44	0.0054	91993
45	0.0055	92010
46	0.0056	92046
47	0.0057	92093
48	0.0058	92151
49	0.0059	92166
50	0.0060	92175
51	0.0061	92193
52	0.0062	92221
53	0.0063	92250
54	0.0064	92276
55	0.0065	92289
56	0.0066	92298
57	0.0067	92296
58	0.0068	92324
59	0.0069	92717
60	0.0070	93284
61	0.0071	93255
62	0.0072	93157
63	0.0073	93069
64	0.0074	93019
65	0.0075	92984
66	0.0076	92915
67	0.0077	92862
68	0.0078	93341
69	0.0079	93300
70	0.0080	93231
71	0.0081	92661
72	0.0082	93127
73	0.0083	93115
74	0.0084	93010
75	0.0085	92945
76	0.0086	92912
77	0.0087	92888
78	0.0088	93372
79	0.0089	93219
80	0.0090	91881
81	0.0091	91688
82	0.0092	91744
83	0.0093	91810
84	0.0094	92274
85	0.0095	92327
86	0.0096	92922
87	0.0097	92805
88	0.0098	92777
89	0.0099	92726
90	0.0100	93243
91	0.0101	93210
92	0.0102	93684
93	0.0103	93633
94	0.0104	93029
95	0.0105	93434
96	0.0106	93359
97	0.0107	93812
98	0.0108	93726
99	0.0109	93211
100	0.0110	93572
101	0.0111	93469
102	0.0112	93914
103	0.0113	94220
104	0.0114	93583
105	0.0115	93436
106	0.0116	93895
107	0.0117	93823
108	0.0118	93679
109	0.0119	93558
110	0.0120	93469
111	0.0121	93378
112	0.0122	93268
113	0.0123	93169
114	0.0124	93074
115	0.0125	93032
116	0.0126	92998
117	0.0127	92957
118	0.0128	92896
119	0.0129	0
120	0.0130	92837
121	0.0131	90638
122	0.0132	90617
123	0.0133	90798
124	0.0134	90960
125	0.0135	91114
126	0.0136	90741
127	0.0137	184240
128	0.0138	94068
129	0.0139	95053
130	0.0140	95856
131	0.0141	96562
132	0.0142	97202
133	0.0143	97797
134	0.0144	98302
135	0.0145	98761
136	0.0146	99178
137	0.0147	99535
138	0.0148	100315
139	0.0149	100603
140	0.0150	101246
141	0.0151	101438
142	0.0152	101541
143	0.0153	102825
144	0.0154	101948
145	0.0155	102473
146	0.0156	103093
147	0.0157	102116
148	0.0158	103211
149	0.0159	103142
150	0.0160	103049
151	0.0161	103546
152	0.0162	102980
153	0.0163	103428
154	0.0164	103401
155	0.0165	103332
156	0.0166	103800
157	0.0167	103183
158	0.0168	103047
159	0.0169	103000
160	0.0170	103114
161	0.0171	102125
162	0.0172	101516
163	0.0173	101554
164	0.0174	102173
165	0.0175	101757
166	0.0176	102350
167	0.0177	102406
168	0.0178	102409
169	0.0179	102428
170	0.0180	102438
171	0.0181	103019
172	0.0182	103005
173	0.0183	102419
174	0.0184	102916
175	0.0185	102414
176	0.0186	102921
177	0.0187	102906
178	0.0188	102841
179	0.0189	103332
180	0.0190	103300
181	0.0191	103232
182	0.0192	102634
183	0.0193	103103
184	0.0194	103078
185	0.0195	103024
186	0.0196	102972
187	0.0197	102884
188	0.0198	102815
189	0.0199	102771
190	0.0200	102752
191	0.0201	102719
192	0.0202	102666
193	0.0203	102598
194	0.0204	103128
195	0.0205	102619
196	0.0206	103123
197	0.0207	103109
198	0.0208	103046
199	0.0209	102992
200	0.0210	102884
201	0.0211	101302
202	0.0212	101266
203	0.0213	101364
204	0.0214	101487
205	0.0215	101610
206	0.0216	101725
207	0.0217	101817
208	0.0218	101863
209	0.0219	102337
210	0.0220	102401
211	0.0221	102989
212	0.0222	102495
213	0.0223	102452
214	0.0224	102994
215	0.0225	103016
216	0.0226	102981
217	0.0227	102941
218	0.0228	102897
219	0.0229	102858
220	0.0230	103373
221	0.0231	102843
222	0.0232	102770
223	0.0233	103294
224	0.0234	102746
225	0.0235	103219
226	0.0236	103215
227	0.0237	103163
228	0.0238	103095
229	0.0239	102524
230	0.0240	102997
231	0.0241	103004
232	0.0242	102969
233	0.0243	102913
234	0.0244	102852
235	0.0245	102808
236	0.0246	102781
237	0.0247	103324
238	0.0248	102757
239	0.0249	102652
240	0.0250	102640
241	0.0251	101412
242	0.0252	101405
243	0.0253	101501
244	0.0254	101590
245	0.0255	101663
246	0.0256	101760
247	0.0257	101839
248	0.0258	101912
249	0.0259	101963
250	0.0260	101989
251	0.0261	102034
252	0.0262	102079
253	0.0263	102107
254	0.0264	102130
255	0.0265	102719
256	0.0266	102744
257	0.0267	102729
258	0.0268	102714
259	0.0269	102668
260	0.0270	102626
261	0.0271	102595
262	0.0272	102590
263	0.0273	103148
264	0.0274	103124
265	0.0275	103029
266	0.0276	102946
267	0.0277	102887
268	0.0278	102842
269	0.0279	102793
270	0.0280	102734
271	0.0281	102680
272	0.0282	102663
273	0.0283	103210
274	0.0284	103191
275	0.0285	103107
276	0.0286	103030
277	0.0287	102977
278	0.0288	102939
279	0.0289	102885
280	0.0290	102785
281	0.0291	102004
282	0.0292	102524
283	0.0293	102047
284	0.0294	102034
285	0.0295	102042
286	0.0296	102078
287	0.0297	102671
288	0.0298	102198
289	0.0299	102724
290	0.0300	102745
291	0.0301	102702
292	0.0302	102669
293	0.0303	102659
294	0.0304	103209
295	0.0305	103171
296	0.0306	103082
297	0.0307	103002
298	0.0308	102941
299	0.0309	102899
300	0.0310	102837
301	0.0311	102778
302	0.0312	102736
303	0.0313	102722
304	0.0314	102716
305	0.0315	102673
306	0.0316	103180
307	0.0317	103147
308	0.0318	102579
309	0.0319	103079
310	0.0320	103064
311	0.0321	102991
312	0.0322	102903
313	0.0323	102845
314	0.0324	102816
315	0.0325	102765
316	0.0326	102718
317	0.0327	102679
318	0.0328	102663
319	0.0329	102654
320	0.0330	102630
321	0.0331	101011
322	0.0332	100982
323	0.0333	101135
324	0.0334	101292
325	0.0335	100466
326	0.0336	101545
327	0.0337	103316
328	0.0338	104419
329	0.0339	105342
330	0.0340	106131
331	0.0341	213755
332	0.0342	108098
333	0.0343	108605
334	0.0344	109047
335	0.0345	109410
336	0.0346	109745
