	time	count
0	0.0010	56008
1	0.0011	73979
2	0.0012	43197
3	0.0013	100302
4	0.0014	55626
5	0.0015	121120
6	0.0016	65021
7	0.0017	67577
8	0.0018	142064
9	0.0019	74101
10	0.0020	75724
11	0.0021	77256
12	0.0022	78899
13	0.0023	80094
14	0.0024	81148
15	0.0025	82736
16	0.0026	83102
17	0.0027	83081
18	0.0028	83714
19	0.0029	78571
20	0.0030	76974
21	0.0031	157246
22	0.0032	80482
23	0.0033	0
24	0.0034	82201
25	0.0035	79795
26	0.0036	78357
27	0.0037	77238
28	0.0038	76324
29	0.0039	75332
30	0.0040	74444
31	0.0041	73231
32	0.0042	0
33	0.0043	72380
34	0.0044	71772
35	0.0045	71416
36	0.0046	70963
37	0.0047	70523
38	0.0048	70477
39	0.0049	70255
40	0.0050	69979
41	0.0051	69840
42	0.0052	69537
43	0.0053	69320
44	0.0054	69166
45	0.0055	68484
46	0.0056	68289
47	0.0057	68252
48	0.0058	68069
49	0.0059	68093
50	0.0060	68037
51	0.0061	68196
52	0.0062	68267
53	0.0063	68052
54	0.0064	67950
55	0.0065	67918
56	0.0066	67743
57	0.0067	67407
58	0.0068	67546
59	0.0069	66306
60	0.0070	66326
61	0.0071	66269
62	0.0072	66296
63	0.0073	66447
64	0.0074	66472
65	0.0075	67010
66	0.0076	67102
67	0.0077	67116
68	0.0078	67150
69	0.0079	66637
70	0.0080	66802
71	0.0081	66741
72	0.0082	67146
73	0.0083	67335
74	0.0084	67262
75	0.0085	67222
76	0.0086	67262
77	0.0087	67170
78	0.0088	66914
79	0.0089	67157
80	0.0090	67261
81	0.0091	67351
82	0.0092	67205
83	0.0093	67224
84	0.0094	67220
85	0.0095	67219
86	0.0096	67210
87	0.0097	67180
88	0.0098	67191
89	0.0099	67229
90	0.0100	67147
91	0.0101	67282
92	0.0102	67205
93	0.0103	67094
94	0.0104	67217
95	0.0105	67137
96	0.0106	67119
97	0.0107	67205
98	0.0108	67096
99	0.0109	65329
100	0.0110	65523
101	0.0111	65003
102	0.0112	65847
103	0.0113	66630
104	0.0114	67174
105	0.0115	68145
106	0.0116	68959
107	0.0117	69654
108	0.0118	69648
109	0.0119	70112
110	0.0120	70666
111	0.0121	70999
112	0.0122	70967
113	0.0123	71459
114	0.0124	71756
115	0.0125	71820
116	0.0126	72041
117	0.0127	72240
118	0.0128	72288
119	0.0129	72474
120	0.0130	72640
