aiifft01_lite	78471	[021]	2603261.071993	1	cpu/event=0xD0,umask=0x82/u	ffffffff8186d5d0	page_fault	([kernel.kallsyms])
aiifft01_lite	78471	[021]	2603261.072004	1	cpu/event=0xD0,umask=0x82/u	7f3a60f0ba4f	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
aiifft01_lite	78471	[021]	2603261.072011	2	cpu/event=0xD0,umask=0x82/u	7f3a60f0ba68	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
aiifft01_lite	78471	[021]	2603261.072024	6	cpu/event=0xD0,umask=0x82/u	7f3a60f0ba53	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
aiifft01_lite	78471	[021]	2603261.072050	12	cpu/event=0xD0,umask=0x82/u	7f3a60f0bb1b	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
aiifft01_lite	78471	[021]	2603261.072066	17	cpu/event=0xD0,umask=0x82/u	7f3a60f0bd40	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
aiifft01_lite	78471	[021]	2603261.072092	28	cpu/event=0xD0,umask=0x82/u	7f3a60f235b0	_dl_sysdep_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
aiifft01_lite	78471	[021]	2603261.072101	39	cpu/event=0xD0,umask=0x82/u	7f3a60f236c6	_dl_sysdep_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
aiifft01_lite	78471	[021]	2603261.072125	87	cpu/event=0xD0,umask=0x82/u	7f3a60f2312a	init_cpu_features.constprop.0	(/lib/x86_64-linux-gnu/ld-2.23.so)
aiifft01_lite	78471	[021]	2603261.072147	122	cpu/event=0xD0,umask=0x82/u	7f3a60f15e12	_dl_new_object	(/lib/x86_64-linux-gnu/ld-2.23.so)
aiifft01_lite	78471	[021]	2603261.072187	176	cpu/event=0xD0,umask=0x82/u	7f3a60f0cb98	dl_main	(/lib/x86_64-linux-gnu/ld-2.23.so)
aiifft01_lite	78471	[021]	2603261.072212	209	cpu/event=0xD0,umask=0x82/u	7f3a60f1266f	_dl_init_paths	(/lib/x86_64-linux-gnu/ld-2.23.so)
aiifft01_lite	78471	[021]	2603261.072299	288	cpu/event=0xD0,umask=0x82/u	7f3a60f21fd6	_dl_cache_libcmp	(/lib/x86_64-linux-gnu/ld-2.23.so)
aiifft01_lite	78471	[021]	2603261.072400	294	cpu/event=0xD0,umask=0x82/u	7f3a60f25591	__GI___sigsetjmp	(/lib/x86_64-linux-gnu/ld-2.23.so)
aiifft01_lite	78471	[021]	2603261.072475	294	cpu/event=0xD0,umask=0x82/u	7f3a60f27c44	memset	(/lib/x86_64-linux-gnu/ld-2.23.so)
aiifft01_lite	78471	[021]	2603261.072515	306	cpu/event=0xD0,umask=0x82/u	7f3a60f25b04	strcmp	(/lib/x86_64-linux-gnu/ld-2.23.so)
aiifft01_lite	78471	[021]	2603261.072545	364	cpu/event=0xD0,umask=0x82/u	7f3a60f25b35	strcmp	(/lib/x86_64-linux-gnu/ld-2.23.so)
aiifft01_lite	78471	[021]	2603261.072576	474	cpu/event=0xD0,umask=0x82/u	7f3a60f1be9d	_dl_check_map_versions	(/lib/x86_64-linux-gnu/ld-2.23.so)
aiifft01_lite	78471	[021]	2603261.072643	602	cpu/event=0xD0,umask=0x82/u	7f3a60f16650	_dl_relocate_object	(/lib/x86_64-linux-gnu/ld-2.23.so)
aiifft01_lite	78471	[021]	2603261.072666	640	cpu/event=0xD0,umask=0x82/u	7f3a60f1665a	_dl_relocate_object	(/lib/x86_64-linux-gnu/ld-2.23.so)
aiifft01_lite	78471	[021]	2603261.072688	907	cpu/event=0xD0,umask=0x82/u	7f3a60f14a20	_dl_lookup_symbol_x	(/lib/x86_64-linux-gnu/ld-2.23.so)
aiifft01_lite	78471	[021]	2603261.072718	1305	cpu/event=0xD0,umask=0x82/u	7f3a60f16706	_dl_relocate_object	(/lib/x86_64-linux-gnu/ld-2.23.so)
aiifft01_lite	78471	[021]	2603261.072737	1699	cpu/event=0xD0,umask=0x82/u	7f3a60f13f97	do_lookup_x	(/lib/x86_64-linux-gnu/ld-2.23.so)
aiifft01_lite	78471	[021]	2603261.072761	2615	cpu/event=0xD0,umask=0x82/u	7f3a60f13db3	check_match	(/lib/x86_64-linux-gnu/ld-2.23.so)
aiifft01_lite	78471	[021]	2603261.072864	3613	cpu/event=0xD0,umask=0x82/u	7f3a60f14a5b	_dl_lookup_symbol_x	(/lib/x86_64-linux-gnu/ld-2.23.so)
aiifft01_lite	78471	[021]	2603261.073148	3601	cpu/event=0xD0,umask=0x82/u	4008bb	GetTestData	(/home/koga/autobench_perf/src/autobench/aiifft01_lite)
aiifft01_lite	78471	[021]	2603261.073225	3311	cpu/event=0xD0,umask=0x82/u	7f3a60c26367	__sincos	(/lib/x86_64-linux-gnu/libm-2.23.so)
aiifft01_lite	78471	[021]	2603261.073296	3432	cpu/event=0xD0,umask=0x82/u	400904	GetInputValues	(/home/koga/autobench_perf/src/autobench/aiifft01_lite)
aiifft01_lite	78471	[021]	2603261.073325	3614	cpu/event=0xD0,umask=0x82/u	400cb3	t_run_test	(/home/koga/autobench_perf/src/autobench/aiifft01_lite)
aiifft01_lite	78471	[021]	2603261.073339	4682	cpu/event=0xD0,umask=0x82/u	400ce9	t_run_test	(/home/koga/autobench_perf/src/autobench/aiifft01_lite)
aiifft01_lite	78471	[021]	2603261.073349	8466	cpu/event=0xD0,umask=0x82/u	400d02	t_run_test	(/home/koga/autobench_perf/src/autobench/aiifft01_lite)
aiifft01_lite	78471	[021]	2603261.073368	18365	cpu/event=0xD0,umask=0x82/u	400d5f	t_run_test	(/home/koga/autobench_perf/src/autobench/aiifft01_lite)
aiifft01_lite	78471	[021]	2603261.073419	27614	cpu/event=0xD0,umask=0x82/u	400f19	t_run_test	(/home/koga/autobench_perf/src/autobench/aiifft01_lite)
aiifft01_lite	78471	[021]	2603261.073468	30968	cpu/event=0xD0,umask=0x82/u	40103d	t_run_test	(/home/koga/autobench_perf/src/autobench/aiifft01_lite)
aiifft01_lite	78471	[021]	2603261.073542	34974	cpu/event=0xD0,umask=0x82/u	40149a	t_run_test	(/home/koga/autobench_perf/src/autobench/aiifft01_lite)
aiifft01_lite	78471	[021]	2603261.073603	36563	cpu/event=0xD0,umask=0x82/u	400cf1	t_run_test	(/home/koga/autobench_perf/src/autobench/aiifft01_lite)
aiifft01_lite	78471	[021]	2603261.073677	39384	cpu/event=0xD0,umask=0x82/u	401078	t_run_test	(/home/koga/autobench_perf/src/autobench/aiifft01_lite)
aiifft01_lite	78471	[021]	2603261.073743	41127	cpu/event=0xD0,umask=0x82/u	4013d4	t_run_test	(/home/koga/autobench_perf/src/autobench/aiifft01_lite)
aiifft01_lite	78471	[021]	2603261.073810	43834	cpu/event=0xD0,umask=0x82/u	400d5f	t_run_test	(/home/koga/autobench_perf/src/autobench/aiifft01_lite)
aiifft01_lite	78471	[021]	2603261.073886	46468	cpu/event=0xD0,umask=0x82/u	401413	t_run_test	(/home/koga/autobench_perf/src/autobench/aiifft01_lite)
aiifft01_lite	78471	[021]	2603261.073958	48382	cpu/event=0xD0,umask=0x82/u	400ce1	t_run_test	(/home/koga/autobench_perf/src/autobench/aiifft01_lite)
aiifft01_lite	78471	[021]	2603261.074028	50686	cpu/event=0xD0,umask=0x82/u	401039	t_run_test	(/home/koga/autobench_perf/src/autobench/aiifft01_lite)
aiifft01_lite	78471	[021]	2603261.074110	53427	cpu/event=0xD0,umask=0x82/u	400cc2	t_run_test	(/home/koga/autobench_perf/src/autobench/aiifft01_lite)
aiifft01_lite	78471	[021]	2603261.074190	54920	cpu/event=0xD0,umask=0x82/u	4010a6	t_run_test	(/home/koga/autobench_perf/src/autobench/aiifft01_lite)
aiifft01_lite	78471	[021]	2603261.074277	56552	cpu/event=0xD0,umask=0x82/u	400c98	t_run_test	(/home/koga/autobench_perf/src/autobench/aiifft01_lite)
aiifft01_lite	78471	[021]	2603261.074392	52248	cpu/event=0xD0,umask=0x82/u	401086	t_run_test	(/home/koga/autobench_perf/src/autobench/aiifft01_lite)
aiifft01_lite	78471	[021]	2603261.074475	51383	cpu/event=0xD0,umask=0x82/u	400cc2	t_run_test	(/home/koga/autobench_perf/src/autobench/aiifft01_lite)
aiifft01_lite	78471	[021]	2603261.074554	52664	cpu/event=0xD0,umask=0x82/u	4010a6	t_run_test	(/home/koga/autobench_perf/src/autobench/aiifft01_lite)
