            perf 79144 [006] 2603316.602566:          1 cpu/event=0xC0,umask=0x00/u:            469d19 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 79144 [006] 2603316.602575:          1 cpu/event=0xC0,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 79144 [006] 2603316.602578:          3 cpu/event=0xC0,umask=0x00/u:            469cf5 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 79144 [006] 2603316.602580:         15 cpu/event=0xC0,umask=0x00/u:      7fc5cba30000 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 79144 [006] 2603316.602587:          1 cpu/event=0x3C,umask=0x00/u:      7fc5cba30007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 79144 [006] 2603316.602590:          1 cpu/event=0x3C,umask=0x00/u:      7fc5cba30007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 79144 [006] 2603316.602593:          5 cpu/event=0x3C,umask=0x00/u:      7fc5cba30007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 79144 [006] 2603316.602596:         26 cpu/event=0x3C,umask=0x00/u:      7fc5cba30007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 79144 [006] 2603316.602599:        134 cpu/event=0x3C,umask=0x00/u:      7fc5cba30007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 79144 [006] 2603316.602599:         76 cpu/event=0xC0,umask=0x00/u:      7fc5cba30007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 79144 [006] 2603316.602602:        690 cpu/event=0x3C,umask=0x00/u:      7fc5cba30007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 79144 [006] 2603316.602609:          1 cpu/event=0xD0,umask=0x81/u:            469d21 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 79144 [006] 2603316.602610:       2983 cpu/event=0x3C,umask=0x00/u:            469d21 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 79144 [006] 2603316.602613:          1 cpu/event=0xD0,umask=0x81/u:            469d21 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 79144 [006] 2603316.602616:          5 cpu/event=0xD0,umask=0x81/u:            469d21 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 79144 [006] 2603316.602619:         26 cpu/event=0xD0,umask=0x81/u:            469d07 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 79144 [006] 2603316.602622:        117 cpu/event=0xC0,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 79144 [006] 2603316.602633:          1 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 79144 [006] 2603316.602636:        132 cpu/event=0xD0,umask=0x81/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 79144 [006] 2603316.602639:       7591 cpu/event=0x3C,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 79144 [006] 2603316.602642:          1 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 79144 [006] 2603316.602642:          1 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 79144 [006] 2603316.602691:        167 cpu/event=0xC0,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 79144 [006] 2603316.602706:          1 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 79144 [006] 2603316.602732:          1 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 79144 [006] 2603316.602745:          3 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 79144 [006] 2603316.602792:        177 cpu/event=0xC0,umask=0x00/u:            469cf5 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 79144 [006] 2603316.602795:          2 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 79144 [006] 2603316.602820:          3 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 79144 [006] 2603316.602845:          3 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 79144 [006] 2603316.602848:        212 cpu/event=0xD0,umask=0x81/u:            469d02 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 79144 [006] 2603316.602848:        177 cpu/event=0xC0,umask=0x00/u:            469d02 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 79144 [006] 2603316.602851:          5 cpu/event=0xD0,umask=0x82/u:      7fc5cba30000 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 79144 [006] 2603316.602947:          3 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 79144 [006] 2603316.602950:        194 cpu/event=0xC0,umask=0x00/u:            469cf5 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 79144 [006] 2603316.602953:          7 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
