	time	ins	cycle	memory	branchm	ins_d	cycle_d	memory_d	branchm_d
0	0.001	32328.0	33442.0	12310	1102.0	0.0	0.0	0.0	0.0
1	0.0011	132802.0	82476.0	25424	0.0	100474.0	49034.0	13114.0	-1102.0
2	0.0012	167961.0	94600.0	27312	1103.0	35159.0	12124.0	1888.0	1103.0
3	0.0013	221372.0	54740.0	39788	0.0	53411.0	-39860.0	12476.0	-1103.0
4	0.0014	124021.0	121155.0	40906	1029.0	-97351.0	66415.0	1118.0	1029.0
5	0.0015	278146.0	66459.0	25320	969.0	154125.0	-54696.0	-15586.0	-60.0
6	0.0016	149742.0	69211.0	26271	0.0	-128404.0	2752.0	951.0	-969.0
7	0.0017	156285.0	146742.0	56112	920.0	6543.0	77531.0	29841.0	920.0
8	0.0018	161139.0	76984.0	29007	0.0	4854.0	-69758.0	-27105.0	-920.0
9	0.0019	299114.0	71705.0	27226	793.0	137975.0	-5279.0	-1781.0	793.0
10	0.002	153974.0	71163.0	27189	750.0	-145140.0	-542.0	-37.0	-43.0
11	0.0021	159058.0	73014.0	28058	0.0	5084.0	1851.0	869.0	-750.0
12	0.0022	162728.0	74955.0	29332	726.0	3670.0	1941.0	1274.0	726.0
13	0.0023	168582.0	155159.0	61044	707.0	5854.0	80204.0	31712.0	-19.0
14	0.0024	346505.0	80481.0	31769	689.0	177923.0	-74678.0	-29275.0	-18.0
15	0.0025	179201.0	81799.0	32201	678.0	-167304.0	1318.0	432.0	-11.0
16	0.0026	181317.0	82944.0	32637	669.0	2116.0	1145.0	436.0	-9.0
17	0.0027	183889.0	83959.0	33042	657.0	2572.0	1015.0	405.0	-12.0
18	0.0028	185535.0	85454.0	33647	0.0	1646.0	1495.0	605.0	-657.0
19	0.0029	186935.0	86258.0	33956	652.0	1400.0	804.0	309.0	652.0
20	0.003	190211.0	86910.0	34172	642.0	3276.0	652.0	216.0	-10.0
21	0.0031	191410.0	87500.0	34453	640.0	1199.0	590.0	281.0	-2.0
22	0.0032	192334.0	88033.0	34662	639.0	924.0	533.0	209.0	-1.0
23	0.0033	193574.0	88497.0	34854	634.0	1240.0	464.0	192.0	-5.0
24	0.0034	194311.0	88915.0	35098	626.0	737.0	418.0	244.0	-8.0
25	0.0035	194944.0	89299.0	35420	622.0	633.0	384.0	322.0	-4.0
26	0.0036	195951.0	90199.0	35488	622.0	1007.0	900.0	68.0	0.0
27	0.0037	196405.0	90472.0	35669	621.0	454.0	273.0	181.0	-1.0
28	0.0038	196705.0	90684.0	35734	614.0	300.0	212.0	65.0	-7.0
29	0.0039	198950.0	90856.0	64197	615.0	2245.0	172.0	28463.0	1.0
30	0.004	199342.0	90995.0	36001	615.0	392.0	139.0	-28196.0	0.0
31	0.0041	199289.0	91129.0	36066	614.0	-53.0	134.0	65.0	-1.0
32	0.0042	199646.0	91244.0	35886	612.0	357.0	115.0	-180.0	-2.0
33	0.0043	200203.0	91359.0	36068	615.0	557.0	115.0	182.0	3.0
34	0.0044	200044.0	183064.0	36243	615.0	-159.0	91705.0	175.0	0.0
35	0.0045	200176.0	0.0	36098	612.0	132.0	-183064.0	-145.0	-3.0
36	0.0046	200652.0	92221.0	36209	612.0	476.0	92221.0	111.0	0.0
37	0.0047	200680.0	91787.0	36403	612.0	28.0	-434.0	194.0	0.0
38	0.0048	200583.0	183683.0	36316	611.0	-97.0	91896.0	-87.0	-1.0
39	0.0049	201054.0	92472.0	36321	609.0	471.0	-91211.0	5.0	-2.0
40	0.005	201225.0	0.0	36430	611.0	171.0	-92472.0	109.0	2.0
41	0.0051	200982.0	183977.0	36542	611.0	-243.0	183977.0	112.0	0.0
42	0.0052	201038.0	92517.0	36341	610.0	56.0	-91460.0	-201.0	-1.0
43	0.0053	201270.0	0.0	36458	610.0	232.0	-92517.0	117.0	0.0
44	0.0054	201148.0	184603.0	36701	612.0	-122.0	184603.0	243.0	2.0
45	0.0055	201056.0	92576.0	36480	613.0	-92.0	-92027.0	-221.0	1.0
46	0.0056	201403.0	92584.0	36360	611.0	347.0	8.0	-120.0	-2.0
47	0.0057	201299.0	92542.0	36495	612.0	-104.0	-42.0	135.0	1.0
48	0.0058	200990.0	0.0	36591	611.0	-309.0	-92542.0	96.0	-1.0
49	0.0059	200972.0	92360.0	7350	600.0	-18.0	92360.0	-29241.0	-11.0
50	0.006	197686.0	90825.0	36197	600.0	-3286.0	-1535.0	28847.0	0.0
51	0.0061	197280.0	90763.0	35804	603.0	-406.0	-62.0	-393.0	3.0
52	0.0062	197461.0	90886.0	35849	603.0	181.0	123.0	45.0	0.0
53	0.0063	198108.0	91576.0	63878	601.0	647.0	690.0	28029.0	-2.0
54	0.0064	199706.0	91175.0	7477	603.0	1598.0	-401.0	-56401.0	2.0
55	0.0065	198589.0	91238.0	36117	604.0	-1117.0	63.0	28640.0	1.0
56	0.0066	199109.0	91328.0	64481	0.0	520.0	90.0	28364.0	-604.0
57	0.0067	200717.0	91420.0	36071	1206.0	1608.0	92.0	-28410.0	1206.0
58	0.0068	200580.0	91478.0	36335	604.0	-137.0	58.0	264.0	-602.0
59	0.0069	199610.0	91559.0	36113	0.0	-970.0	81.0	-222.0	-604.0
60	0.007	201407.0	91636.0	36108	604.0	1797.0	77.0	-5.0	604.0
61	0.0071	201245.0	91703.0	36536	599.0	-162.0	67.0	428.0	-5.0
62	0.0072	201269.0	91769.0	36346	606.0	24.0	66.0	-190.0	7.0
63	0.0073	200335.0	91837.0	36179	606.0	-934.0	68.0	-167.0	0.0
64	0.0074	201623.0	91874.0	36341	606.0	1288.0	37.0	162.0	0.0
65	0.0075	201383.0	91905.0	36685	603.0	-240.0	31.0	344.0	-3.0
66	0.0076	201638.0	91947.0	36317	610.0	255.0	42.0	-368.0	7.0
67	0.0077	201767.0	183998.0	36277	610.0	129.0	92051.0	-40.0	0.0
68	0.0078	201465.0	92598.0	7545	602.0	-302.0	-91400.0	-28732.0	-8.0
69	0.0079	201509.0	0.0	65388	613.0	44.0	-92598.0	57843.0	11.0
70	0.008	201820.0	184759.0	36343	614.0	311.0	184759.0	-29045.0	1.0
71	0.0081	201730.0	92622.0	36727	605.0	-90.0	-92137.0	384.0	-9.0
72	0.0082	201468.0	92617.0	36753	604.0	-262.0	-5.0	26.0	-1.0
