	time	ins	cycle	memory	branchm	ins_d	cycle_d	memory_d	branchm_d
0	0.001	37044.0	72651	14806.0	0.0	0.0	0.0	0.0	0.0
1	0.0011	150815.0	41525	36109.0	1394.0	113771.0	-31126.0	21303.0	1394.0
2	0.0012	198708.0	95994	30394.0	0.0	47893.0	54469.0	-5715.0	-1394.0
3	0.0013	213549.0	102163	22781.0	1157.0	14841.0	6169.0	-7613.0	1157.0
4	0.0014	118369.0	57507	36069.0	0.0	-95180.0	-44656.0	13288.0	-1157.0
5	0.0015	268681.0	128240	48391.0	1067.0	150312.0	70733.0	12322.0	1067.0
6	0.0016	149067.0	71549	27193.0	0.0	-119614.0	-56691.0	-21198.0	-1067.0
7	0.0017	157459.0	74815	28845.0	1011.0	8392.0	3266.0	1652.0	1011.0
8	0.0018	334682.0	78388	54748.0	0.0	177223.0	3573.0	25903.0	-1011.0
9	0.0019	171751.0	158964	31387.0	954.0	-162931.0	80576.0	-23361.0	954.0
10	0.002	177629.0	82638	31961.0	906.0	5878.0	-76326.0	574.0	-48.0
11	0.0021	178780.0	83204	32793.0	0.0	1151.0	566.0	832.0	-906.0
12	0.0022	184424.0	84081	39987.0	870.0	5644.0	877.0	7194.0	870.0
13	0.0023	187531.0	85488	33763.0	834.0	3107.0	1407.0	-6224.0	-36.0
14	0.0024	187532.0	86264	34025.0	801.0	1.0	776.0	262.0	-33.0
15	0.0025	193808.0	87955	34472.0	0.0	6276.0	1691.0	447.0	-801.0
16	0.0026	194676.0	88509	34956.0	780.0	868.0	554.0	484.0	780.0
17	0.0027	391903.0	88932	35115.0	762.0	197227.0	423.0	159.0	-18.0
18	0.0028	199527.0	89694	63687.0	738.0	-192376.0	762.0	28572.0	-24.0
19	0.0029	199676.0	90566	35909.0	726.0	149.0	872.0	-27778.0	-12.0
20	0.003	201387.0	91391	35989.0	0.0	1711.0	825.0	80.0	-726.0
21	0.0031	200107.0	91398	35930.0	715.0	-1280.0	7.0	-59.0	715.0
22	0.0032	201288.0	92029	36344.0	695.0	1181.0	631.0	414.0	-20.0
