	time	ins	cycle	memory	branchm
0	0.001	51895.0	73894	11645.0	0.0
1	0.0011	117167.0	116103	35634.0	0.0
2	0.0012	221394.0	158450	82317.0	0.0
3	0.0013	365996.0	202027	207513.0	0.0
4	0.0014	561304.0	296602	346524.0	0.0
5	0.0015	810652.0	409429	427933.0	0.0
6	0.0016	1120885.0	473553	611783.0	1296.0
7	0.0017	1293605.0	615618	712391.0	1296.0
8	0.0018	1665571.0	691924	868332.0	1296.0
9	0.0019	1865205.0	771592	979481.0	1296.0
10	0.002	2072344.0	939890	1155621.0	1296.0
11	0.0021	2285794.0	1027888	1276057.0	1296.0
12	0.0022	2504858.0	1118051	1459830.0	1296.0
13	0.0023	2958160.0	1210113	1587574.0	1296.0
14	0.0024	3190756.0	1303925	1717590.0	1296.0
15	0.0025	3426786.0	1399260	1849363.0	1296.0
16	0.0026	3665941.0	1495940	1982846.0	1296.0
17	0.0027	3908686.0	1593809	2117909.0	1296.0
18	0.0028	4154182.0	1792610	2254952.0	1296.0
19	0.0029	4401717.0	1893326	2464864.0	1296.0
20	0.003	4651144.0	1994753	2605042.0	2454.0
21	0.0031	4902393.0	2096827	2673796.0	2454.0
22	0.0032	5153532.0	2096827	2810222.0	2454.0
23	0.0033	5390124.0	2193467	2940469.0	2454.0
24	0.0034	5620358.0	2382700	3137099.0	2454.0
25	0.0035	5851320.0	2382700	3200535.0	2454.0
26	0.0036	6085395.0	2574999	3333142.0	2454.0
27	0.0037	6318634.0	2670952	3464126.0	2454.0
28	0.0038	6552915.0	2767004	3595266.0	2454.0
29	0.0039	6787897.0	2863199	3727157.0	2454.0
30	0.004	7023226.0	2959485	3859490.0	2454.0
31	0.0041	7258867.0	3055851	3991893.0	2454.0
32	0.0042	7494946.0	3152299	4124300.0	2454.0
33	0.0043	7731305.0	3248800	4256692.0	2454.0
34	0.0044	7967970.0	3345342	4389261.0	3369.0
35	0.0045	8205669.0	3441938	4522047.0	3369.0
36	0.0046	8443652.0	3538094	4654895.0	3369.0
37	0.0047	8680536.0	3634287	4787682.0	3369.0
38	0.0048	8917330.0	3730546	4920633.0	3369.0
39	0.0049	9154251.0	3826881	5053554.0	3369.0
40	0.005	9391463.0	3923294	5186415.0	3369.0
41	0.0051	9628829.0	4019766	5319213.0	3369.0
42	0.0052	9866343.0	4116284	5452180.0	3369.0
43	0.0053	10104706.0	4212861	5653454.0	3369.0
44	0.0054	10343298.0	4309498	5787150.0	3369.0
45	0.0055	10582076.0	4406187	5920963.0	3369.0
46	0.0056	10820824.0	4502896	5986455.0	4179.0
47	0.0057	11059482.0	4599627	6120317.0	4179.0
48	0.0058	11296831.0	4695840	6253637.0	4179.0
49	0.0059	11534260.0	4792083	6386433.0	4179.0
50	0.006	11771828.0	4888399	6519261.0	4179.0
51	0.0061	12010607.0	4984817	6720407.0	4179.0
52	0.0062	12249404.0	5081302	6854027.0	4179.0
53	0.0063	12488415.0	5177878	6987918.0	4179.0
54	0.0064	12727444.0	5274508	7121971.0	4179.0
55	0.0065	12966343.0	5371171	7256058.0	4179.0
56	0.0066	13205382.0	5467869	7389870.0	4179.0
57	0.0067	13444274.0	5564586	7455189.0	4898.0
58	0.0068	13683204.0	5660797	7588817.0	4898.0
59	0.0069	13920869.0	5757055	7721714.0	4898.0
60	0.007	14159238.0	5853412	7854654.0	4898.0
61	0.0071	14397909.0	5949855	7987835.0	4898.0
62	0.0072	14636525.0	5949855	8121365.0	4898.0
63	0.0073	14875010.0	6046318	8254196.0	4898.0
64	0.0074	15109815.0	6141448	8385842.0	4898.0
65	0.0075	15344393.0	6236558	8517304.0	4898.0
66	0.0076	15579433.0	6331853	8648870.0	4898.0
67	0.0077	15814955.0	6427316	8780627.0	5468.0
68	0.0078	16051548.0	6522944	8912642.0	5468.0
69	0.0079	16287250.0	6618204	9044303.0	5468.0
70	0.008	16523143.0	6713626	9176426.0	5468.0
71	0.0081	16759258.0	6809228	9308945.0	5468.0
72	0.0082	16995764.0	6904987	9441505.0	5468.0
73	0.0083	17232441.0	7000891	9573958.0	5468.0
74	0.0084	17469421.0	7193055	9706494.0	5975.0
75	0.0085	17707121.0	7193055	9839246.0	5975.0
76	0.0086	17943718.0	7289293	9971717.0	5975.0
77	0.0087	18180701.0	7385087	10104358.0	5975.0
78	0.0088	18417737.0	7481002	10237350.0	5975.0
79	0.0089	18654895.0	7577056	10370405.0	5975.0
80	0.009	18892390.0	7769482	10503413.0	5975.0
81	0.0091	19130078.0	7865827	10636329.0	6428.0
82	0.0092	19367828.0	7865827	10769249.0	6428.0
83	0.0093	19604980.0	7962250	10901595.0	6428.0
84	0.0094	19842236.0	8058230	11034005.0	6428.0
85	0.0095	20079870.0	8250387	11166983.0	6428.0
86	0.0096	20317547.0	8346645	11300345.0	6428.0
87	0.0097	20555230.0	8442989	11433726.0	6834.0
88	0.0098	20793168.0	8442989	11567026.0	6834.0
89	0.0099	21029701.0	8539417	11699760.0	6834.0
90	0.01	21266354.0	8635372	11832107.0	6834.0
91	0.0101	21503703.0	8731386	11964651.0	6834.0
92	0.0102	21741611.0	8923705	12097368.0	6834.0
93	0.0103	21980001.0	8923705	12230695.0	7199.0
94	0.0104	22218527.0	9020042	12364365.0	7199.0
95	0.0105	22455634.0	9115915	12497411.0	7199.0
96	0.0106	22692986.0	9211902	12630382.0	7199.0
97	0.0107	22930497.0	9404218	12763261.0	7199.0
98	0.0108	23168242.0	9404218	12896169.0	7528.0
99	0.0109	23406354.0	9500526	13029251.0	7528.0
100	0.011	23643549.0	9596381	13161601.0	7528.0
101	0.0111	23881061.0	9692311	13294146.0	7528.0
102	0.0112	24118485.0	9788351	13427129.0	7798.0
103	0.0113	24351762.0	9884468	13559160.0	7798.0
104	0.0114	24583643.0	9978963	13689232.0	7798.0
105	0.0115	24815844.0	10073021	13819193.0	7798.0
106	0.0116	25048713.0	10167304	13949438.0	8043.0
107	0.0117	25282908.0	10261846	14079657.0	8043.0
