aifftr01_lite	77435	[029]	2603087.793286	1	cpu/event=0xD0,umask=0x82/u	ffffffff8186d5d0	page_fault	([kernel.kallsyms])
aifftr01_lite	77435	[029]	2603087.793296	1	cpu/event=0xD0,umask=0x82/u	7f0969de1a4f	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77435	[029]	2603087.793302	3	cpu/event=0xD0,umask=0x82/u	7f0969de1c90	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77435	[029]	2603087.793309	9	cpu/event=0xD0,umask=0x82/u	7f0969de1a53	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77435	[029]	2603087.793336	23	cpu/event=0xD0,umask=0x82/u	7f0969de1b32	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77435	[029]	2603087.793373	31	cpu/event=0xD0,umask=0x82/u	7f0969df95b0	_dl_sysdep_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77435	[029]	2603087.793387	38	cpu/event=0xD0,umask=0x82/u	7f0969df96c6	_dl_sysdep_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77435	[029]	2603087.793411	68	cpu/event=0xD0,umask=0x82/u	7f0969df9274	init_cpu_features.constprop.0	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77435	[029]	2603087.793424	95	cpu/event=0xD0,umask=0x82/u	7f0969debcd0	_dl_new_object	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77435	[029]	2603087.793455	175	cpu/event=0xD0,umask=0x82/u	7f0969df9e80	calloc	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77435	[029]	2603087.793483	224	cpu/event=0xD0,umask=0x82/u	7f0969def798	_dl_important_hwcaps	(/lib/x86_64-linux-gnu/ld-2.23.so)
