            perf 77914 [002] 2603127.213995:          1 cpu/event=0xC0,umask=0x00/u:            469d19 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 77914 [002] 2603127.214002:          1 cpu/event=0xC0,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 77914 [002] 2603127.214004:          3 cpu/event=0xC0,umask=0x00/u:            469cf5 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 77914 [002] 2603127.214007:         21 cpu/event=0xC0,umask=0x00/u:            469d10 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 77914 [002] 2603127.214011:          1 cpu/event=0x3C,umask=0x00/u:      7fe5daaa6007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 77914 [002] 2603127.214013:          1 cpu/event=0x3C,umask=0x00/u:      7fe5daaa6007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 77914 [002] 2603127.214015:          7 cpu/event=0x3C,umask=0x00/u:      7fe5daaa6007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 77914 [002] 2603127.214017:         50 cpu/event=0x3C,umask=0x00/u:      7fe5daaa6007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 77914 [002] 2603127.214019:        356 cpu/event=0x3C,umask=0x00/u:      7fe5daaa6007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 77914 [002] 2603127.214021:       2559 cpu/event=0x3C,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 77914 [002] 2603127.214022:        145 cpu/event=0xC0,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 77914 [002] 2603127.214027:          1 cpu/event=0xD0,umask=0x81/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 77914 [002] 2603127.214029:          1 cpu/event=0xD0,umask=0x81/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 77914 [002] 2603127.214031:          7 cpu/event=0xD0,umask=0x81/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 77914 [002] 2603127.214033:         49 cpu/event=0xD0,umask=0x81/u:            469d10 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 77914 [002] 2603127.214038:      17589 cpu/event=0x3C,umask=0x00/u:            469d21 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 77914 [002] 2603127.214042:          1 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 77914 [002] 2603127.214044:        246 cpu/event=0xC0,umask=0x00/u:            469d07 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 77914 [002] 2603127.214047:          1 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
