aifftr01_lite	77627	[011]	2603103.478845	1	cpu/event=0xD0,umask=0x82/u	ffffffff8186d5d0	page_fault	([kernel.kallsyms])
aifftr01_lite	77627	[011]	2603103.478854	1	cpu/event=0xD0,umask=0x82/u	7f02cae81a53	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77627	[011]	2603103.478869	3	cpu/event=0xD0,umask=0x82/u	7f02cae81a53	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77627	[011]	2603103.478875	6	cpu/event=0xD0,umask=0x82/u	7f02cae81a53	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77627	[011]	2603103.478880	20	cpu/event=0xD0,umask=0x82/u	7f02cae81a82	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77627	[011]	2603103.478910	65	cpu/event=0xD0,umask=0x82/u	7f02cae81d36	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77627	[011]	2603103.478954	84	cpu/event=0xD0,umask=0x82/u	7f02cae9a420	brk	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77627	[011]	2603103.478983	97	cpu/event=0xD0,umask=0x82/u	7f02cae8bcd0	_dl_new_object	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77627	[011]	2603103.479037	113	cpu/event=0xD0,umask=0x82/u	7f02cae99d76	__libc_memalign	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77627	[011]	2603103.479055	125	cpu/event=0xD0,umask=0x82/u	7f02cae837fd	dl_main	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77627	[011]	2603103.479067	195	cpu/event=0xD0,umask=0x82/u	7f02cae8864b	_dl_init_paths	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77627	[011]	2603103.479148	385	cpu/event=0xD0,umask=0x82/u	7f02cae98239	_dl_load_cache_lookup	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77627	[011]	2603103.479268	396	cpu/event=0xD0,umask=0x82/u	7f02cae98550	_dl_load_cache_lookup	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77627	[011]	2603103.479346	389	cpu/event=0xD0,umask=0x82/u	7f02cae8bb6f	_dl_add_to_namespace_list	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77627	[011]	2603103.479389	404	cpu/event=0xD0,umask=0x82/u	7f02cae91ae7	match_symbol	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77627	[011]	2603103.479420	471	cpu/event=0xD0,umask=0x82/u	7f02cae90654	_dl_receive_error	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77627	[011]	2603103.479480	601	cpu/event=0xD0,umask=0x82/u	7f02cae8c639	_dl_relocate_object	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77627	[011]	2603103.479508	651	cpu/event=0xD0,umask=0x82/u	7f02cae8c633	_dl_relocate_object	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77627	[011]	2603103.479532	859	cpu/event=0xD0,umask=0x82/u	7f02cae89f57	do_lookup_x	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77627	[011]	2603103.479554	1208	cpu/event=0xD0,umask=0x82/u	7f02cae89d8e	check_match	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77627	[011]	2603103.479581	1747	cpu/event=0xD0,umask=0x82/u	7f02cae89ec9	do_lookup_x	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77627	[011]	2603103.479612	2319	cpu/event=0xD0,umask=0x82/u	7f02cae8aa5e	_dl_lookup_symbol_x	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77627	[011]	2603103.479688	2984	cpu/event=0xD0,umask=0x82/u	7f02cae8a620	do_lookup_x	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77627	[011]	2603103.479959	3101	cpu/event=0xD0,umask=0x82/u	7f02ca82bab4	malloc_consolidate	(/lib/x86_64-linux-gnu/libc-2.23.so)
aifftr01_lite	77627	[011]	2603103.480031	2858	cpu/event=0xD0,umask=0x82/u	4008bb	GetTestData	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.480093	2999	cpu/event=0xD0,umask=0x82/u	7f02cab9c35c	__sincos	(/lib/x86_64-linux-gnu/libm-2.23.so)
aifftr01_lite	77627	[011]	2603103.480161	3224	cpu/event=0xD0,umask=0x82/u	400904	GetInputValues	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.480185	3414	cpu/event=0xD0,umask=0x82/u	400cc9	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.480203	4788	cpu/event=0xD0,umask=0x82/u	400d30	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.480218	7444	cpu/event=0xD0,umask=0x82/u	400d25	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.480231	12808	cpu/event=0xD0,umask=0x82/u	400c96	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.480265	24035	cpu/event=0xD0,umask=0x82/u	400ca9	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.480322	29883	cpu/event=0xD0,umask=0x82/u	401144	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.480391	32608	cpu/event=0xD0,umask=0x82/u	401511	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.480462	34458	cpu/event=0xD0,umask=0x82/u	400ccd	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.480524	36275	cpu/event=0xD0,umask=0x82/u	40111e	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.480588	39056	cpu/event=0xD0,umask=0x82/u	401400	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.480654	41810	cpu/event=0xD0,umask=0x82/u	400d3a	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.480724	44416	cpu/event=0xD0,umask=0x82/u	401112	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.480796	46795	cpu/event=0xD0,umask=0x82/u	40158f	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.480870	49127	cpu/event=0xD0,umask=0x82/u	400d00	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.480957	51239	cpu/event=0xD0,umask=0x82/u	4013c2	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.481037	52192	cpu/event=0xD0,umask=0x82/u	400cdf	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.481117	53816	cpu/event=0xD0,umask=0x82/u	401144	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.481205	55502	cpu/event=0xD0,umask=0x82/u	400d2c	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.481283	56482	cpu/event=0xD0,umask=0x82/u	4010ec	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.481375	58466	cpu/event=0xD0,umask=0x82/u	400ccd	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.481457	59097	cpu/event=0xD0,umask=0x82/u	401155	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.481554	60722	cpu/event=0xD0,umask=0x82/u	400ccd	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.481650	60921	cpu/event=0xD0,umask=0x82/u	4013e3	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.481733	61282	cpu/event=0xD0,umask=0x82/u	400d3d	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.481832	62878	cpu/event=0xD0,umask=0x82/u	401549	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.481927	62920	cpu/event=0xD0,umask=0x82/u	400f80	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.482012	63336	cpu/event=0xD0,umask=0x82/u	401581	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.482109	64702	cpu/event=0xD0,umask=0x82/u	401117	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.482213	64968	cpu/event=0xD0,umask=0x82/u	400d00	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.482301	64704	cpu/event=0xD0,umask=0x82/u	4010e8	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.482402	65765	cpu/event=0xD0,umask=0x82/u	400cc9	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.482501	65678	cpu/event=0xD0,umask=0x82/u	401553	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.482606	65737	cpu/event=0xD0,umask=0x82/u	401155	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.482696	65366	cpu/event=0xD0,umask=0x82/u	4016fa	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.482792	66309	cpu/event=0xD0,umask=0x82/u	4010f0	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.482892	66593	cpu/event=0xD0,umask=0x82/u	400d36	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.482998	66643	cpu/event=0xD0,umask=0x82/u	401577	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.483116	63437	cpu/event=0xD0,umask=0x82/u	400fcf	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.483208	62240	cpu/event=0xD0,umask=0x82/u	401505	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
aifftr01_lite	77627	[011]	2603103.483304	62967	cpu/event=0xD0,umask=0x82/u	401163	t_run_test	(/home/koga/autobench_perf/src/autobench/aifftr01_lite)
