aifftr01_lite	77687	[019]	2603108.739889	1	cpu/event=0xD0,umask=0x82/u	ffffffff8186d5d0	page_fault	([kernel.kallsyms])
aifftr01_lite	77687	[019]	2603108.739898	1	cpu/event=0xD0,umask=0x82/u	7fd11fe7c9ff	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77687	[019]	2603108.739910	3	cpu/event=0xD0,umask=0x82/u	7fd11fe7ca65	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77687	[019]	2603108.739921	6	cpu/event=0xD0,umask=0x82/u	7fd11fe7ca53	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77687	[019]	2603108.739943	12	cpu/event=0xD0,umask=0x82/u	7fd11fe7cb02	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77687	[019]	2603108.739955	18	cpu/event=0xD0,umask=0x82/u	7fd11fe7cd36	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77687	[019]	2603108.739986	35	cpu/event=0xD0,umask=0x82/u	7fd11fe945b0	_dl_sysdep_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77687	[019]	2603108.739995	45	cpu/event=0xD0,umask=0x82/u	7fd11fe94840	_dl_sysdep_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77687	[019]	2603108.740013	99	cpu/event=0xD0,umask=0x82/u	7fd11fe948b3	_dl_sysdep_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77687	[019]	2603108.740046	154	cpu/event=0xD0,umask=0x82/u	7fd11fe7d72f	dl_main	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77687	[019]	2603108.740084	193	cpu/event=0xD0,umask=0x82/u	7fd11fe94b28	_dl_discover_osversion	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77687	[019]	2603108.740125	234	cpu/event=0xD0,umask=0x82/u	7fd11fe89137	_dl_map_object_deps	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77687	[019]	2603108.740196	275	cpu/event=0xD0,umask=0x82/u	7fd11fe94dba	__libc_memalign	(/lib/x86_64-linux-gnu/ld-2.23.so)
aifftr01_lite	77687	[019]	2603108.740290	289	cpu/event=0xD0,umask=0x82/u	7fd11fe92fd6	_dl_cache_libcmp	(/lib/x86_64-linux-gnu/ld-2.23.so)
