	time	ins	cycle	memory	branchm
0	0.001	54614.0	57123	7950.0	2175.0
1	0.0011	99785.0	76469	11157.0	1204.0
2	0.0012	101804.0	93495	6893.0	1240.0
3	0.0013	133835.0	54241	22202.0	1254.0
4	0.0014	77352.0	119614	21543.0	0.0
5	0.0015	176819.0	64646	7349.0	2433.0
6	0.0016	102000.0	67467	23690.0	1274.0
7	0.0017	103596.0	145321	15415.0	1292.0
8	0.0018	216553.0	75776	15773.0	0.0
9	0.0019	113891.0	77489	16186.0	1310.0
10	0.002	120150.0	79653	26121.0	1244.0
11	0.0021	250913.0	81077	17210.0	0.0
12	0.0022	134049.0	82291	25677.0	1187.0
13	0.0023	140099.0	82845	18522.0	0.0
14	0.0024	140944.0	170235	29529.0	0.0
15	0.0025	144179.0	86636	19676.0	1121.0
16	0.0026	300148.0	87848	19871.0	1040.0
17	0.0027	153726.0	88412	20122.0	0.0
18	0.0028	155946.0	89442	20600.0	0.0
19	0.0029	159733.0	89847	20744.0	984.0
20	0.003	160880.0	90682	20818.0	0.0
21	0.0031	161657.0	90920	21241.0	921.0
22	0.0032	166677.0	91088	30323.0	864.0
23	0.0033	165502.0	91790	21465.0	0.0
24	0.0034	167034.0	91940	22008.0	828.0
25	0.0035	171614.0	92406	22039.0	0.0
26	0.0036	171032.0	92432	21940.0	781.0
27	0.0037	172130.0	92963	22467.0	714.0
28	0.0038	174712.0	93514	21335.0	0.0
29	0.0039	165614.0	90325	20869.0	692.0
30	0.004	162342.0	88615	21453.0	658.0
31	0.0041	165294.0	88810	21309.0	0.0
32	0.0042	164852.0	89725	21260.0	648.0
33	0.0043	164955.0	90050	21816.0	617.0
34	0.0044	167863.0	90298	21675.0	612.0
35	0.0045	167681.0	91085	21668.0	0.0
36	0.0046	168125.0	91301	22120.0	597.0
37	0.0047	338332.0	91432	21983.0	583.0
38	0.0048	170366.0	91513	21950.0	567.0
39	0.0049	171454.0	91591	22268.0	553.0
40	0.005	170369.0	92210	21993.0	0.0
41	0.0051	170523.0	92240	21990.0	557.0
42	0.0052	172930.0	92227	22485.0	532.0
43	0.0053	171035.0	92227	22200.0	541.0
44	0.0054	170921.0	92228	22235.0	539.0
45	0.0055	172425.0	92209	22449.0	524.0
46	0.0056	171917.0	92751	22135.0	528.0
47	0.0057	172244.0	92775	22255.0	515.0
48	0.0058	172577.0	92745	22515.0	523.0
49	0.0059	171744.0	92716	22139.0	0.0
50	0.006	172183.0	92673	22293.0	1037.0
51	0.0061	171954.0	92633	22540.0	520.0
52	0.0062	171310.0	92590	22186.0	537.0
53	0.0063	172042.0	92585	22327.0	524.0
54	0.0064	171398.0	92570	22354.0	529.0
55	0.0065	171750.0	92543	22032.0	530.0
56	0.0066	0.0	92541	22398.0	524.0
57	0.0067	342251.0	92534	22278.0	544.0
58	0.0068	0.0	92524	21937.0	564.0
59	0.0069	341683.0	92525	22285.0	549.0
60	0.007	0.0	92502	21971.0	0.0
61	0.0071	171059.0	93023	21898.0	551.0
62	0.0072	170799.0	92993	22672.0	1076.0
63	0.0073	170677.0	92429	22262.0	559.0
64	0.0074	341188.0	92907	22112.0	560.0
65	0.0075	0.0	92918	22458.0	558.0
66	0.0076	171354.0	92396	22125.0	0.0
67	0.0077	341337.0	92875	22179.0	551.0
68	0.0078	0.0	92872	22655.0	521.0
69	0.0079	172998.0	92757	21909.0	539.0
70	0.008	169074.0	91537	21985.0	558.0
71	0.0081	167732.0	91005	9207.0	539.0
72	0.0082	170259.0	91637	34967.0	0.0
73	0.0083	169473.0	91760	22206.0	545.0
74	0.0084	169590.0	91804	22363.0	1060.0
75	0.0085	172237.0	91814	22150.0	0.0
76	0.0086	170410.0	91864	22254.0	553.0
77	0.0087	170456.0	91927	9357.0	531.0
78	0.0088	172820.0	92532	35084.0	542.0
79	0.0089	343901.0	92052	22487.0	522.0
80	0.009	0.0	92562	9376.0	519.0
81	0.0091	173064.0	92583	35240.0	0.0
82	0.0092	344348.0	92569	9314.0	529.0
83	0.0093	174334.0	92567	35759.0	508.0
84	0.0094	173690.0	92542	22486.0	0.0
85	0.0095	174355.0	92510	9433.0	987.0
86	0.0096	174303.0	93033	36089.0	0.0
87	0.0097	173779.0	93003	22656.0	493.0
88	0.0098	174541.0	92940	9533.0	488.0
89	0.0099	174236.0	92894	35934.0	482.0
90	0.01	174984.0	92827	22859.0	476.0
91	0.0101	175861.0	92770	9531.0	457.0
92	0.0102	175151.0	93262	35970.0	466.0
93	0.0103	174850.0	93215	9518.0	460.0
94	0.0104	175811.0	93142	23033.0	455.0
95	0.0105	175166.0	93070	36076.0	0.0
96	0.0106	174883.0	93004	9514.0	463.0
97	0.0107	177086.0	92922	23193.0	441.0
98	0.0108	176235.0	93399	22910.0	453.0
99	0.0109	176146.0	92847	22881.0	455.0
100	0.011	177164.0	92755	23142.0	445.0
101	0.0111	176100.0	93257	22797.0	0.0
102	0.0112	176121.0	93215	22877.0	871.0
103	0.0113	176565.0	93132	23238.0	446.0
104	0.0114	176883.0	93057	22729.0	455.0
105	0.0115	176082.0	92989	23000.0	444.0
106	0.0116	175749.0	92926	23034.0	0.0
107	0.0117	176218.0	92869	22656.0	447.0
108	0.0118	0.0	92807	13520.0	422.0
109	0.0119	176632.0	93231	22667.0	444.0
110	0.012	173073.0	90862	31568.0	471.0
111	0.0121	171319.0	90790	13244.0	460.0
112	0.0122	173616.0	90951	22320.0	469.0
113	0.0123	172263.0	91655	22237.0	469.0
114	0.0124	344994.0	91268	32179.0	452.0
115	0.0125	176008.0	92275	22722.0	474.0
116	0.0126	177603.0	93953	22999.0	491.0
117	0.0127	180397.0	94386	23701.0	481.0
118	0.0128	181008.0	191774	23499.0	483.0
119	0.0129	182447.0	97207	23835.0	464.0
120	0.013	186098.0	97755	24090.0	476.0
121	0.0131	185247.0	98274	24004.0	501.0
122	0.0132	186077.0	98736	24304.0	491.0
123	0.0133	186954.0	99132	24258.0	0.0
124	0.0134	186938.0	99472	24269.0	980.0
125	0.0135	189923.0	100348	24758.0	498.0
126	0.0136	189763.0	100630	24457.0	0.0
127	0.0137	190086.0	100316	24695.0	1007.0
128	0.0138	191706.0	101049	24735.0	0.0
129	0.0139	191026.0	101228	24597.0	994.0
130	0.014	191099.0	101336	24966.0	562.0
131	0.0141	190577.0	100928	24611.0	595.0
132	0.0142	188619.0	101042	24574.0	595.0
133	0.0143	189594.0	101185	24650.0	600.0
134	0.0144	188661.0	101299	24391.0	602.0
135	0.0145	188807.0	101390	24662.0	578.0
136	0.0146	191460.0	102046	24615.0	600.0
137	0.0147	188450.0	102161	24559.0	604.0
138	0.0148	190068.0	101699	24763.0	595.0
139	0.0149	191106.0	102276	24510.0	0.0
140	0.015	189749.0	102906	24718.0	595.0
141	0.0151	192279.0	102407	24686.0	577.0
142	0.0152	191465.0	102363	24541.0	589.0
143	0.0153	190126.0	102926	24776.0	586.0
144	0.0154	191934.0	102416	24594.0	581.0
145	0.0155	190234.0	102897	24681.0	578.0
146	0.0156	192143.0	102363	24804.0	566.0
147	0.0157	191381.0	102898	24611.0	570.0
