	time	ins	cycle	memory	branchm
0	0.001	125255	153694.0	44327.0	0
1	0.0011	151146	86955.0	25694.0	0
2	0.0012	86288	186543.0	56939.0	0
3	0.0013	190185	100882.0	31079.0	0
4	0.0014	102126	105318.0	53187.0	1724
5	0.0015	105271	109237.0	49500.0	0
6	0.0016	107383	227024.0	36994.0	0
7	0.0017	224713	117782.0	37925.0	0
8	0.0018	118580	120193.0	62556.0	0
9	0.0019	121217	122312.0	40081.0	0
10	0.002	123287	124168.0	40808.0	0
11	0.0021	123626	125812.0	58346.0	0
12	0.0022	125169	127252.0	42441.0	1551
13	0.0023	126815	128521.0	42809.0	0
14	0.0024	127463	129016.0	42915.0	0
15	0.0025	130229	129994.0	43280.0	0
16	0.0026	131518	130915.0	43656.0	0
17	0.0027	131679	264174.0	44232.0	0
18	0.0028	131858	133069.0	44644.0	0
19	0.0029	124848	0.0	42115.0	0
20	0.003	123179	126441.0	41142.0	1239
21	0.0031	125282	124129.0	41641.0	0
22	0.0032	253739	251313.0	42042.0	0
23	0.0033	0	0.0	42558.0	0
24	0.0034	128274	127379.0	26340.0	0
25	0.0035	124821	124846.0	41870.0	0
26	0.0036	122347	121744.0	40733.0	0
27	0.0037	119573	118934.0	15482.0	0
28	0.0038	0	116446.0	39591.0	1104
29	0.0039	117072	0.0	38706.0	0
30	0.004	114885	114250.0	38016.0	0
31	0.0041	111976	111857.0	22789.0	0
32	0.0042	110301	110163.0	36999.0	0
33	0.0043	108857	108710.0	36524.0	0
34	0.0044	107594	107438.0	36097.0	0
35	0.0045	106521	106305.0	14024.0	0
36	0.0046	106172	105297.0	35519.0	984
37	0.0047	105324	104412.0	35207.0	0
38	0.0048	0	103130.0	34935.0	0
39	0.0049	103421	102446.0	34580.0	0
40	0.005	102667	0.0	34364.0	0
41	0.0051	102138	101896.0	34105.0	0
42	0.0052	102327	101412.0	33918.0	0
43	0.0053	101870	100986.0	33979.0	878
44	0.0054	101909	101039.0	33934.0	0
45	0.0055	100998	100712.0	33644.0	0
46	0.0056	99536	99856.0	33670.0	0
47	0.0057	99245	99552.0	33598.0	0
48	0.0058	99758	99340.0	33324.0	0
49	0.0059	100265	99153.0	33249.0	0
50	0.006	100107	98980.0	33192.0	785
51	0.0061	99901	98833.0	33134.0	0
52	0.0062	98571	98174.0	32980.0	0
53	0.0063	97820	98071.0	33092.0	0
54	0.0064	97793	98037.0	33093.0	0
55	0.0065	98500	97993.0	32886.0	0
56	0.0066	99219	97957.0	20011.0	703
57	0.0067	99178	97923.0	45617.0	0
58	0.0068	98472	97355.0	19860.0	0
59	0.0069	98278	97842.0	32888.0	0
60	0.007	96014	96205.0	32407.0	0
61	0.0071	95978	96151.0	32401.0	571
