	time	ins	cycle	memory	branchm
0	0.001	53870.0	56691.0	6569.0	1765
1	0.0011	82418.0	122101.0	15949.0	1765
2	0.0012	194126.0	162433.0	38200.0	1765
3	0.0013	440153.0	249266.0	61498.0	1765
4	0.0014	687183.0	358060.0	93603.0	1765
5	0.0015	826690.0	487577.0	136219.0	1765
6	0.0016	974941.0	558640.0	158559.0	2986
7	0.0017	1127780.0	632805.0	182160.0	2986
8	0.0018	1445921.0	709679.0	231436.0	2986
9	0.0019	1615900.0	871079.0	257534.0	2986
10	0.002	1793426.0	955810.0	286851.0	2986
11	0.0021	1975872.0	1042823.0	314304.0	2986
12	0.0022	2159527.0	1131191.0	342419.0	2986
13	0.0023	2537810.0	1221330.0	371156.0	2986
14	0.0024	2731825.0	1313104.0	432565.0	2986
15	0.0025	2928546.0	1406311.0	462741.0	2986
16	0.0026	3126269.0	1595716.0	493060.0	4083
17	0.0027	3326149.0	1691612.0	523704.0	4083
18	0.0028	3528071.0	1788420.0	556773.0	4083
19	0.0029	3730359.0	1885430.0	587773.0	4083
20	0.003	3932809.0	1982561.0	618798.0	4083
21	0.0031	4136926.0	2080391.0	650074.0	4083
22	0.0032	4342641.0	2178904.0	683516.0	4083
23	0.0033	4549667.0	2278020.0	715236.0	4083
24	0.0034	4756454.0	2377053.0	746918.0	4083
25	0.0035	4964431.0	2476559.0	780529.0	4083
26	0.0036	5173477.0	2576533.0	812556.0	4083
27	0.0037	5382135.0	2672547.0	844517.0	4957
28	0.0038	5581908.0	2766796.0	876671.0	4957
29	0.0039	5776927.0	2861161.0	906593.0	4957
30	0.004	5972412.0	2955909.0	937952.0	4957
31	0.0041	6170199.0	3051640.0	968293.0	4957
32	0.0042	6370307.0	3148318.0	998985.0	4957
33	0.0043	6571103.0	3245227.0	1031042.0	4957
34	0.0044	6775242.0	3342867.0	1061894.0	4957
35	0.0045	6979667.0	3440617.0	1093977.0	5734
36	0.0046	7184134.0	3538992.0	1125362.0	5734
37	0.0047	7388602.0	3637392.0	1157895.0	5734
38	0.0048	7592999.0	3735734.0	1189303.0	5734
39	0.0049	7797290.0	3834026.0	1221726.0	5734
40	0.005	8002898.0	3932849.0	1254279.0	5734
41	0.0051	8208478.0	4031626.0	1285831.0	5734
42	0.0052	8415306.0	4130898.0	1318494.0	5734
43	0.0053	8621897.0	4230079.0	1350190.0	6426
44	0.0054	8828223.0	4329126.0	1382728.0	6426
45	0.0055	9037306.0	4428638.0	1415199.0	6426
46	0.0056	9243722.0	4527500.0	1447600.0	6426
47	0.0057	9449661.0	4626197.0	1479136.0	6426
48	0.0058	9656748.0	4725379.0	1511645.0	6426
49	0.0059	9863733.0	4824486.0	1544104.0	6426
50	0.006	10070458.0	4923472.0	1576504.0	7044
51	0.0061	10276880.0	5022345.0	1608315.0	7044
52	0.0062	10484441.0	5121695.0	1640824.0	7044
53	0.0063	10690615.0	5220430.0	1673080.0	7044
54	0.0064	10896413.0	5319022.0	1705282.0	7044
55	0.0065	11101998.0	5417529.0	1737440.0	7044
56	0.0066	11307429.0	5515982.0	1769559.0	7597
57	0.0067	11514186.0	5614974.0	1801872.0	7597
58	0.0068	11720810.0	5713898.0	1833498.0	7597
59	0.0069	11925893.0	5812180.0	1865552.0	7597
60	0.007	12130729.0	5910372.0	1897562.0	7597
61	0.0071	12335513.0	6008536.0	1929556.0	7597
62	0.0072	12540288.0	6106681.0	1961548.0	8093
63	0.0073	12744951.0	6204803.0	1993529.0	8093
64	0.0074	12948386.0	6302370.0	2025305.0	8093
65	0.0075	13151861.0	6399932.0	2057082.0	8093
66	0.0076	13355422.0	6497548.0	2088884.0	8093
67	0.0077	13559085.0	6595263.0	2120687.0	8497
68	0.0078	13764205.0	6691534.0	2152692.0	8497
69	0.0079	13966103.0	6787802.0	2184208.0	8497
70	0.008	14166787.0	6884241.0	2215537.0	8497
71	0.0081	14367640.0	6980847.0	2246899.0	8861
72	0.0082	14568894.0	7077599.0	2277726.0	8861
73	0.0083	14770583.0	7174500.0	2309805.0	8861
74	0.0084	14971378.0	7270994.0	2340553.0	8861
75	0.0085	15172321.0	7367571.0	2371932.0	9191
76	0.0086	15373631.0	7464297.0	2403361.0	9191
77	0.0087	15575367.0	7561171.0	2434845.0	9191
78	0.0088	15776100.0	7657622.0	2466186.0	9191
79	0.0089	15977053.0	7754175.0	2497563.0	9491
80	0.009	16178367.0	7850878.0	2528989.0	9491
81	0.0091	16378806.0	7947185.0	2560274.0	9491
82	0.0092	16579517.0	8043618.0	2591604.0	9766
83	0.0093	16780516.0	8140207.0	2622992.0	9766
84	0.0094	16980668.0	8236403.0	2654236.0	9766
85	0.0095	17181223.0	8332745.0	2685535.0	10019
86	0.0096	17382172.0	8429271.0	2716905.0	10019
87	0.0097	17582194.0	8525418.0	2748138.0	10252
88	0.0098	17782581.0	8621704.0	2779418.0	10252
89	0.0099	17983468.0	8718180.0	2810768.0	10252
90	0.01	18183487.0	8814288.0	2841989.0	10468
91	0.0101	18383801.0	8910543.0	2873265.0	10468
92	0.0102	18583205.0	9006415.0	2904404.0	10670
93	0.0103	18783068.0	9102460.0	2935602.0	10670
94	0.0104	18983428.0	9198718.0	2966873.0	10858
95	0.0105	19182911.0	9294632.0	2998026.0	10858
96	0.0106	19382831.0	9390721.0	3029237.0	11035
97	0.0107	19582039.0	9486473.0	3060334.0	11035
98	0.0108	19781659.0	9582418.0	3091493.0	11201
99	0.0109	19980589.0	9678051.0	3122548.0	11201
100	0.011	20179937.0	9773351.0	3153668.0	11360
101	0.0111	20378729.0	9868898.0	3184696.0	11360
102	0.0112	20578038.0	9964709.0	3215802.0	11510
103	0.0113	20776652.0	10060237.0	3246809.0	11656
104	0.0114	20974570.0	10155456.0	3277707.0	11656
105	0.0115	21174541.0	10251011.0	3308546.0	11796
106	0.0116	21373964.0	10346257.0	3339272.0	11796
107	0.0117	21571688.0	10441322.0	3370143.0	11927
108	0.0118	21765975.0	10441322.0	3399939.0	12053
109	0.0119	21959648.0	10534829.0	3430766.0	12053
110	0.012	22151854.0	10720823.0	3460779.0	12174
111	0.0121	22347305.0	10815080.0	3491299.0	12292
112	0.0122	22544649.0	10910297.0	3522116.0	12410
113	0.0123	22743757.0	11006328.0	3553194.0	12526
114	0.0124	22945794.0	11103676.0	3584732.0	12640
115	0.0125	23150646.0	11202149.0	3616724.0	12754
116	0.0126	23356183.0	11301117.0	3648828.0	12754
117	0.0127	23562552.0	11400494.0	3681045.0	12867
118	0.0128	23770995.0	11500802.0	3713582.0	12979
119	0.0129	23980056.0	11601420.0	3746236.0	13091
120	0.013	24188406.0	11701752.0	3778766.0	13202
121	0.0131	24399957.0	11802850.0	3811791.0	13311
122	0.0132	24612036.0	11904736.0	3844898.0	13420
123	0.0133	24824265.0	12006766.0	3878027.0	13529
124	0.0134	25036470.0	12108845.0	3911153.0	13637
125	0.0135	25248881.0	12210973.0	3944303.0	13745
126	0.0136	25461392.0	12313151.0	3977473.0	13745
127	0.0137	25673890.0	12415372.0	4010651.0	13854
128	0.0138	25886406.0	12517628.0	4043829.0	13963
129	0.0139	26099147.0	12619927.0	4077223.0	14071
130	0.014	26313240.0	12722825.0	4110636.0	14179
131	0.0141	26527440.0	12825756.0	4144045.0	14288
132	0.0142	26741422.0	12928649.0	4177430.0	14397
133	0.0143	26955385.0	13031502.0	4210808.0	14505
134	0.0144	27169313.0	13134337.0	4244191.0	14614
135	0.0145	27383063.0	13237138.0	4277554.0	14723
136	0.0146	27596701.0	13339897.0	4310900.0	14831
137	0.0147	27810296.0	13442622.0	4344234.0	14939
138	0.0148	28023822.0	13545330.0	4377561.0	14939
