	time	ins	cycle	memory	branchm	ins_d	cycle_d	memory_d	branchm_d
0	0.001	84889	48206	47977.0	0.0	0.0	0.0	0.0	0.0
1	0.0011	206933	47866	81779.0	0.0	122044.0	-340.0	33802.0	0.0
2	0.0012	256355	103518	134460.0	0.0	49422.0	55652.0	52681.0	0.0
3	0.0013	346735	126972	144050.0	1143.0	90380.0	23454.0	9590.0	1143.0
4	0.0014	198403	72488	82531.0	0.0	-148332.0	-54484.0	-61519.0	-1143.0
5	0.0015	436709	159256	88024.0	0.0	238306.0	86768.0	5493.0	0.0
6	0.0016	235328	85674	190118.0	0.0	-201381.0	-73582.0	102094.0	0.0
7	0.0017	246198	89423	101365.0	1036.0	10870.0	3749.0	-88753.0	1036.0
8	0.0018	518511	188452	104887.0	0.0	272313.0	99029.0	3522.0	-1036.0
9	0.0019	268110	97639	177643.0	0.0	-250401.0	-90813.0	72756.0	0.0
10	0.002	251542	91510	39350.0	0.0	-16568.0	-6129.0	-138293.0	0.0
11	0.0021	248225	90306	204643.0	844.0	-3317.0	-1204.0	165293.0	844.0
12	0.0022	253971	92843	105474.0	0.0	5746.0	2537.0	-99169.0	-844.0
13	0.0023	260336	94974	108010.0	0.0	6365.0	2131.0	2536.0	0.0
14	0.0024	270516	97571	110093.0	768.0	10180.0	2597.0	2083.0	768.0
15	0.0025	271835	98186	110560.0	0.0	1319.0	615.0	467.0	-768.0
16	0.0026	273918	98216	110895.0	0.0	2083.0	30.0	335.0	0.0
17	0.0027	274063	97509	110862.0	702.0	145.0	-707.0	-33.0	702.0
18	0.0028	274031	97353	111847.0	0.0	-32.0	-156.0	985.0	-702.0
19	0.0029	273736	96847	112153.0	0.0	-295.0	-506.0	306.0	0.0
20	0.003	270260	97365	111616.0	646.0	-3476.0	518.0	-537.0	646.0
21	0.0031	272240	98031	112206.0	0.0	1980.0	666.0	590.0	-646.0
22	0.0032	274294	97526	111380.0	600.0	2054.0	-505.0	-826.0	600.0
23	0.0033	274763	97525	111387.0	0.0	469.0	-1.0	7.0	-600.0
24	0.0034	275072	97045	111507.0	0.0	309.0	-480.0	120.0	0.0
25	0.0035	271941	96557	111197.0	554.0	-3131.0	-488.0	-310.0	554.0
26	0.0036	272138	96653	110596.0	0.0	197.0	96.0	-601.0	-554.0
27	0.0037	272409	96770	110051.0	516.0	271.0	117.0	-545.0	516.0
28	0.0038	272803	96904	110433.0	0.0	394.0	134.0	382.0	-516.0
29	0.0039	269913	97023	111237.0	482.0	-2890.0	119.0	804.0	482.0
30	0.004	267206	96595	111198.0	0.0	-2707.0	-428.0	-39.0	-482.0
31	0.0041	269578	95662	110030.0	453.0	2372.0	-933.0	-1168.0	453.0
32	0.0042	272144	96375	109614.0	0.0	2566.0	713.0	-416.0	-453.0
33	0.0043	270995	96056	110088.0	428.0	-1149.0	-319.0	474.0	428.0
34	0.0044	271373	96106	110735.0	406.0	378.0	50.0	647.0	-22.0
35	0.0045	270874	96094	111210.0	0.0	-499.0	-12.0	475.0	-406.0
36	0.0046	270903	96876	111318.0	391.0	29.0	782.0	108.0	391.0
37	0.0047	272712	97533	111070.0	375.0	1809.0	657.0	-248.0	-16.0
38	0.0048	273008	96923	110480.0	0.0	296.0	-610.0	-590.0	-375.0
39	0.0049	271709	96450	110004.0	362.0	-1299.0	-473.0	-476.0	362.0
40	0.005	272233	96029	68551.0	347.0	524.0	-421.0	-41453.0	-15.0
41	0.0051	268020	96161	153319.0	337.0	-4213.0	132.0	84768.0	-10.0
42	0.0052	268335	96346	110269.0	0.0	315.0	185.0	-43050.0	-337.0
