	time	ins	cycle	memory	branchm	ins_d	cycle_d	memory_d	branchm_d
0	0.001	24943.0	28108	0.0	2518.0	0.0	0.0	0.0	0.0
1	0.0011	51146.0	60865	23730.0	0.0	26203.0	32757.0	23730.0	-2518.0
2	0.0012	69485.0	38845	27537.0	0.0	18339.0	-22020.0	3807.0	0.0
3	0.0013	155777.0	40137	68603.0	0.0	86292.0	1292.0	41066.0	0.0
4	0.0014	179078.0	83133	73469.0	0.0	23301.0	42996.0	4866.0	0.0
5	0.0015	250595.0	96732	98500.0	1174.0	71517.0	13599.0	25031.0	1174.0
6	0.0016	146302.0	55156	95499.0	0.0	-104293.0	-41576.0	-3001.0	-1174.0
7	0.0017	326976.0	122664	94445.0	0.0	180674.0	67508.0	-1054.0	0.0
8	0.0018	178428.0	66646	116993.0	0.0	-148548.0	-56018.0	22548.0	0.0
9	0.0019	385163.0	143087	78285.0	0.0	206735.0	76441.0	-38708.0	0.0
10	0.002	205374.0	75813	115630.0	0.0	-179789.0	-67274.0	37345.0	0.0
11	0.0021	210754.0	78258	140361.0	1058.0	5380.0	2445.0	24731.0	1058.0
12	0.0022	219351.0	79225	90597.0	0.0	8597.0	967.0	-49764.0	-1058.0
13	0.0023	456066.0	80527	92321.0	0.0	236715.0	1302.0	1724.0	0.0
14	0.0024	235581.0	82368	94344.0	0.0	-220485.0	1841.0	2023.0	0.0
15	0.0025	239935.0	84099	96325.0	0.0	4354.0	1731.0	1981.0	0.0
16	0.0026	223708.0	85645	94870.0	853.0	-16227.0	1546.0	-1455.0	853.0
17	0.0027	220507.0	80811	90420.0	0.0	-3201.0	-4834.0	-4450.0	-853.0
18	0.0028	223347.0	160330	125805.0	0.0	2840.0	79519.0	35385.0	0.0
19	0.0029	228475.0	82464	149903.0	0.0	5128.0	-77866.0	24098.0	0.0
20	0.003	233568.0	84171	96058.0	769.0	5093.0	1707.0	-53845.0	769.0
21	0.0031	238181.0	85707	97514.0	0.0	4613.0	1536.0	1456.0	-769.0
22	0.0032	240387.0	86464	98613.0	0.0	2206.0	757.0	1099.0	0.0
23	0.0033	243915.0	87666	100353.0	699.0	3528.0	1202.0	1740.0	699.0
24	0.0034	493643.0	88817	101644.0	0.0	249728.0	1151.0	1291.0	-699.0
25	0.0035	251075.0	89840	102229.0	0.0	-242568.0	1023.0	585.0	0.0
26	0.0036	253621.0	90160	102731.0	638.0	2546.0	320.0	502.0	638.0
27	0.0037	255971.0	90937	103737.0	0.0	2350.0	777.0	1006.0	-638.0
28	0.0038	256115.0	91701	104337.0	0.0	144.0	764.0	600.0	0.0
29	0.0039	257873.0	91823	104676.0	587.0	1758.0	122.0	339.0	587.0
30	0.004	259816.0	92437	105444.0	0.0	1943.0	614.0	768.0	-587.0
31	0.0041	259948.0	186072	105923.0	542.0	132.0	93635.0	479.0	542.0
32	0.0042	261423.0	93498	106240.0	0.0	1475.0	-92574.0	317.0	-542.0
33	0.0043	261044.0	93414	106544.0	0.0	-379.0	-84.0	304.0	0.0
34	0.0044	262447.0	93843	106658.0	504.0	1403.0	429.0	114.0	504.0
35	0.0045	263941.0	94267	107240.0	0.0	1494.0	424.0	582.0	-504.0
36	0.0046	263401.0	94098	107549.0	467.0	-540.0	-169.0	309.0	467.0
37	0.0047	264480.0	94446	107596.0	0.0	1079.0	348.0	47.0	-467.0
38	0.0048	263631.0	94231	107734.0	436.0	-849.0	-215.0	138.0	436.0
39	0.0049	264600.0	94573	107689.0	0.0	969.0	342.0	-45.0	-436.0
