	time	ins	cycle	memory	branchm	ins_d	cycle_d	memory_d	branchm_d
0	0.001	228592	50106.0	131677.0	0	0.0	0.0	0.0	0.0
1	0.0011	446479	115534.0	99941.0	0	217887.0	65428.0	-31736.0	0.0
2	0.0012	193286	140290.0	158296.0	0	-253193.0	24756.0	58355.0	0.0
3	0.0013	441179	79240.0	90153.0	1452	247893.0	-61050.0	-68143.0	1452.0
4	0.0014	243328	174880.0	198159.0	0	-197851.0	95640.0	108006.0	-1452.0
5	0.0015	254300	93709.0	106266.0	0	10972.0	-81171.0	-91893.0	0.0
6	0.0016	542906	97637.0	110770.0	0	288606.0	3928.0	4504.0	0.0
7	0.0017	286307	205557.0	161441.0	0	-256599.0	107920.0	50671.0	0.0
8	0.0018	295075	107140.0	194173.0	1310	8768.0	-98417.0	32732.0	1310.0
9	0.0019	302823	109567.0	124939.0	0	7748.0	2427.0	-69234.0	-1310.0
10	0.002	309392	111090.0	126724.0	0	6569.0	1523.0	1785.0	0.0
11	0.0021	632444	112379.0	129571.0	0	323052.0	1289.0	2847.0	0.0
12	0.0022	324059	114136.0	131778.0	0	-308385.0	1757.0	2207.0	0.0
13	0.0023	328389	115757.0	133711.0	1180	4330.0	1621.0	1933.0	1180.0
14	0.0024	330073	117166.0	134929.0	0	1684.0	1409.0	1218.0	-1180.0
15	0.0025	333326	117787.0	135778.0	0	3253.0	621.0	849.0	0.0
16	0.0026	336566	118886.0	137038.0	1070	3240.0	1099.0	1260.0	1070.0
17	0.0027	339360	119918.0	138218.0	0	2794.0	1032.0	1180.0	-1070.0
18	0.0028	339786	120839.0	278443.0	0	426.0	921.0	140225.0	0.0
19	0.0029	343441	243663.0	140833.0	975	3655.0	122824.0	-137610.0	975.0
20	0.003	345718	122818.0	141633.0	0	2277.0	-120845.0	800.0	-975.0
21	0.0031	345755	122809.0	141615.0	0	37.0	-9.0	-18.0	0.0
22	0.0032	347574	123306.0	142194.0	892	1819.0	497.0	579.0	892.0
23	0.0033	348928	123808.0	87505.0	0	1354.0	502.0	-54689.0	-892.0
24	0.0034	330973	0.0	52128.0	0	-17955.0	-123808.0	-35377.0	0.0
25	0.0035	323762	118463.0	134052.0	0	-7211.0	118463.0	81924.0	0.0
26	0.0036	326586	116335.0	132346.0	755	2824.0	-2128.0	-1706.0	755.0
27	0.0037	321184	117131.0	133067.0	0	-5402.0	796.0	721.0	-755.0
28	0.0038	317115	114376.0	130265.0	0	-4069.0	-2755.0	-2802.0	0.0
29	0.0039	0	112359.0	128471.0	690	-317115.0	-2017.0	-1794.0	690.0
30	0.004	312466	110626.0	126423.0	0	312466.0	-1733.0	-2048.0	-690.0
31	0.0041	306683	108617.0	124395.0	633	-5783.0	-2009.0	-2028.0	633.0
32	0.0042	302903	107271.0	122866.0	0	-3780.0	-1346.0	-1529.0	-633.0
33	0.0043	299504	0.0	0.0	0	-3399.0	-107271.0	-122866.0	0.0
34	0.0044	294998	105636.0	120977.0	583	-4506.0	105636.0	120977.0	583.0
35	0.0045	292482	104642.0	119829.0	0	-2516.0	-994.0	-1148.0	-583.0
36	0.0046	288719	103819.0	118697.0	539	-3763.0	-823.0	-1132.0	539.0
37	0.0047	286965	102583.0	117487.0	0	-1754.0	-1236.0	-1210.0	-539.0
38	0.0048	283651	101954.0	116515.0	0	-3314.0	-629.0	-972.0	0.0
39	0.0049	282470	101431.0	115146.0	502	-1181.0	-523.0	-1369.0	502.0
40	0.005	280900	100847.0	115072.0	0	-1570.0	-584.0	-74.0	-502.0
41	0.0051	0	100440.0	114177.0	470	-280900.0	-407.0	-895.0	470.0
42	0.0052	280089	100098.0	113533.0	0	280089.0	-342.0	-644.0	-470.0
43	0.0053	277487	99268.0	112797.0	442	-2602.0	-830.0	-736.0	442.0
44	0.0054	276791	98492.0	112834.0	416	-696.0	-776.0	37.0	-26.0
45	0.0055	274705	97772.0	112263.0	0	-2086.0	-720.0	-571.0	-416.0
46	0.0056	274364	97680.0	111118.0	394	-341.0	-92.0	-1145.0	394.0
47	0.0057	272730	97668.0	111151.0	0	-1634.0	-12.0	33.0	-394.0
48	0.0058	272711	97133.0	110525.0	373	-19.0	-535.0	-626.0	373.0
49	0.0059	271173	96572.0	110763.0	356	-1538.0	-561.0	238.0	-17.0
50	0.006	269450	96596.0	109981.0	0	-1723.0	24.0	-782.0	-356.0
51	0.0061	269585	96178.0	109401.0	342	135.0	-418.0	-580.0	342.0
52	0.0062	268283	96278.0	109297.0	0	-1302.0	100.0	-104.0	-342.0
53	0.0063	267090	95896.0	109123.0	329	-1193.0	-382.0	-174.0	329.0
54	0.0064	267697	95509.0	108729.0	315	607.0	-387.0	-394.0	-14.0
55	0.0065	266611	95676.0	108669.0	304	-1086.0	167.0	-60.0	-11.0
56	0.0066	265604	95356.0	108592.0	0	-1007.0	-320.0	-77.0	-304.0
57	0.0067	266318	95017.0	108202.0	293	714.0	-339.0	-390.0	293.0
58	0.0068	265481	95255.0	108250.0	284	-837.0	238.0	48.0	-9.0
59	0.0069	264519	94985.0	107930.0	278	-962.0	-270.0	-320.0	-6.0
60	0.007	263872	94695.0	41757.0	0	-647.0	-290.0	-66173.0	-278.0
61	0.0071	263110	94419.0	107768.0	273	-762.0	-276.0	66011.0	273.0
62	0.0072	264118	94173.0	107501.0	267	1008.0	-246.0	-267.0	-6.0
63	0.0073	263550	93968.0	131398.0	263	-568.0	-205.0	23897.0	-4.0
64	0.0074	263821	0.0	41592.0	254	271.0	-93968.0	-89806.0	-9.0
65	0.0075	259707	94496.0	107494.0	253	-4114.0	94496.0	65902.0	-1.0
66	0.0076	258648	93174.0	105949.0	250	-1059.0	-1322.0	-1545.0	-3.0
67	0.0077	254753	92925.0	105085.0	0	-3895.0	-249.0	-864.0	-250.0
68	0.0078	254408	91609.0	104046.0	248	-345.0	-1316.0	-1039.0	248.0
69	0.0079	254710	91534.0	104243.0	245	302.0	-75.0	197.0	-3.0
70	0.008	256631	91594.0	104389.0	242	1921.0	60.0	146.0	-3.0
71	0.0081	256690	91659.0	104367.0	241	59.0	65.0	-22.0	-1.0
72	0.0082	256614	91718.0	104372.0	239	-76.0	59.0	5.0	-2.0
73	0.0083	256664	91761.0	104394.0	240	50.0	43.0	22.0	1.0
74	0.0084	256566	91791.0	104413.0	241	-98.0	30.0	19.0	1.0
75	0.0085	256519	91822.0	104453.0	236	-47.0	31.0	40.0	-5.0
76	0.0086	256652	92405.0	104896.0	234	133.0	583.0	443.0	-2.0
77	0.0087	256529	92441.0	104897.0	233	-123.0	36.0	1.0	-1.0
78	0.0088	256551	92445.0	104915.0	0	22.0	4.0	18.0	-233.0
79	0.0089	256327	92418.0	104792.0	233	-224.0	-27.0	-123.0	233.0
80	0.009	256366	92372.0	104763.0	233	39.0	-46.0	-29.0	0.0
81	0.0091	256384	92322.0	104731.0	233	18.0	-50.0	-32.0	0.0
82	0.0092	258200	92298.0	105063.0	228	1816.0	-24.0	332.0	-5.0
83	0.0093	258340	92280.0	105084.0	226	140.0	-18.0	21.0	-2.0
84	0.0094	258152	92280.0	105089.0	227	-188.0	0.0	5.0	1.0
85	0.0095	258018	92277.0	105015.0	225	-134.0	-3.0	-74.0	-2.0
86	0.0096	257861	92808.0	105011.0	225	-157.0	531.0	-4.0	0.0
87	0.0097	257816	92798.0	104957.0	228	-45.0	-10.0	-54.0	3.0
88	0.0098	257701	92222.0	104964.0	229	-115.0	-576.0	7.0	1.0
89	0.0099	257467	92171.0	104894.0	228	-234.0	-51.0	-70.0	-1.0
90	0.01	257348	92726.0	104894.0	231	-119.0	555.0	0.0	3.0
91	0.0101	257182	92247.0	104812.0	232	-166.0	-479.0	-82.0	1.0
92	0.0102	257215	92207.0	104834.0	232	33.0	-40.0	22.0	0.0
93	0.0103	257161	92195.0	104836.0	230	-54.0	-12.0	2.0	-2.0
94	0.0104	257103	92729.0	105235.0	230	-58.0	534.0	399.0	0.0
95	0.0105	256935	92716.0	105202.0	230	-168.0	-13.0	-33.0	0.0
96	0.0106	256829	92672.0	105125.0	227	-106.0	-44.0	-77.0	-3.0
97	0.0107	256880	92600.0	105096.0	0	51.0	-72.0	-29.0	-227.0
98	0.0108	256822	92550.0	105061.0	453	-58.0	-50.0	-35.0	453.0
99	0.0109	256969	92492.0	105025.0	0	147.0	-58.0	-36.0	-453.0
100	0.011	256856	92458.0	105023.0	455	-113.0	-34.0	-2.0	455.0
101	0.0111	256990	92429.0	105292.0	230	134.0	-29.0	269.0	-225.0
102	0.0112	256867	92417.0	105030.0	231	-123.0	-12.0	-262.0	1.0
103	0.0113	256795	92391.0	104930.0	0	-72.0	-26.0	-100.0	-231.0
104	0.0114	256515	92300.0	104785.0	231	-280.0	-91.0	-145.0	231.0
105	0.0115	252414	90903.0	103112.0	228	-4101.0	-1397.0	-1673.0	-3.0
106	0.0116	252190	90850.0	103043.0	228	-224.0	-53.0	-69.0	0.0
107	0.0117	252451	90972.0	103147.0	229	261.0	122.0	104.0	1.0
108	0.0118	254611	91083.0	103536.0	225	2160.0	111.0	389.0	-4.0
109	0.0119	254881	91199.0	103672.0	225	270.0	116.0	136.0	0.0
110	0.012	255168	91294.0	103773.0	223	287.0	95.0	101.0	-2.0
111	0.0121	255406	91372.0	103905.0	220	238.0	78.0	132.0	-3.0
112	0.0122	255610	92016.0	104436.0	221	204.0	644.0	531.0	1.0
113	0.0123	255659	92095.0	104495.0	225	49.0	79.0	59.0	4.0
114	0.0124	255683	92117.0	104132.0	226	24.0	22.0	-363.0	1.0
115	0.0125	255776	92119.0	104144.0	229	93.0	2.0	12.0	3.0
116	0.0126	255902	91626.0	104181.0	229	126.0	-493.0	37.0	0.0
117	0.0127	255941	91626.0	104233.0	230	39.0	0.0	52.0	1.0
118	0.0128	255975	91671.0	104293.0	231	34.0	45.0	60.0	1.0
119	0.0129	256038	91735.0	104337.0	231	63.0	64.0	44.0	0.0
120	0.013	256244	91800.0	104399.0	229	206.0	65.0	62.0	-2.0
121	0.0131	256264	92396.0	104881.0	228	20.0	596.0	482.0	-1.0
122	0.0132	256227	92442.0	104897.0	228	-37.0	46.0	16.0	0.0
123	0.0133	256138	92409.0	104805.0	228	-89.0	-33.0	-92.0	0.0
124	0.0134	256121	92364.0	104796.0	0	-17.0	-45.0	-9.0	-228.0
125	0.0135	256239	92324.0	104775.0	226	118.0	-40.0	-21.0	226.0
126	0.0136	256385	92324.0	104814.0	225	146.0	0.0	39.0	-1.0
127	0.0137	256449	92317.0	104826.0	226	64.0	-7.0	12.0	1.0
128	0.0138	256428	92299.0	104794.0	452	-21.0	-18.0	-32.0	226.0
129	0.0139	256415	92277.0	104760.0	228	-13.0	-22.0	-34.0	-224.0
130	0.014	256327	92254.0	104756.0	0	-88.0	-23.0	-4.0	-228.0
131	0.0141	256229	92225.0	104677.0	228	-98.0	-29.0	-79.0	228.0
132	0.0142	256246	92212.0	104675.0	455	17.0	-13.0	-2.0	227.0
133	0.0143	256314	92217.0	104627.0	0	68.0	5.0	-48.0	-455.0
134	0.0144	256112	92212.0	104653.0	230	-202.0	-5.0	26.0	230.0
135	0.0145	256172	92197.0	104869.0	228	60.0	-15.0	216.0	-2.0
136	0.0146	256115	92201.0	104601.0	230	-57.0	4.0	-268.0	2.0
137	0.0147	256044	92191.0	104601.0	231	-71.0	-10.0	0.0	1.0
138	0.0148	256154	92191.0	104544.0	231	110.0	0.0	-57.0	0.0
139	0.0149	256106	92191.0	104577.0	232	-48.0	0.0	33.0	1.0
140	0.015	256102	92177.0	104566.0	233	-4.0	-14.0	-11.0	1.0
141	0.0151	255973	92165.0	104473.0	234	-129.0	-12.0	-93.0	1.0
142	0.0152	257852	92151.0	104806.0	229	1879.0	-14.0	333.0	-5.0
143	0.0153	257944	92151.0	104834.0	227	92.0	0.0	28.0	-2.0
144	0.0154	257659	92135.0	104808.0	220	-285.0	-16.0	-26.0	-7.0
145	0.0155	253088	92612.0	103349.0	220	-4571.0	477.0	-1459.0	0.0
146	0.0156	252945	91045.0	103244.0	220	-143.0	-1567.0	-105.0	0.0
147	0.0157	253149	90988.0	103369.0	221	204.0	-57.0	125.0	1.0
148	0.0158	250149	91097.0	103471.0	222	-3000.0	109.0	102.0	1.0
149	0.0159	253037	90272.0	102755.0	232	2888.0	-825.0	-716.0	10.0
150	0.016	256373	90805.0	103546.0	237	3336.0	533.0	791.0	5.0
151	0.0161	259397	91958.0	104813.0	239	3024.0	1153.0	1267.0	2.0
152	0.0162	262205	93069.0	106017.0	241	2808.0	1111.0	1204.0	2.0
153	0.0163	264461	188929.0	107082.0	1446	2256.0	95860.0	1065.0	1205.0
