bitmnp01_lite	80225	[015]	2603527.776087	1	cpu/event=0xD0,umask=0x82/u	ffffffff8186d5d0	page_fault	([kernel.kallsyms])
bitmnp01_lite	80225	[015]	2603527.776096	1	cpu/event=0xD0,umask=0x82/u	7f9bd5465a53	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80225	[015]	2603527.776107	3	cpu/event=0xD0,umask=0x82/u	7f9bd5465a5a	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80225	[015]	2603527.776113	6	cpu/event=0xD0,umask=0x82/u	7f9bd5465a53	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80225	[015]	2603527.776123	19	cpu/event=0xD0,umask=0x82/u	7f9bd5465a82	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80225	[015]	2603527.776147	40	cpu/event=0xD0,umask=0x82/u	7f9bd5465d3a	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80225	[015]	2603527.776187	56	cpu/event=0xD0,umask=0x82/u	7f9bd547d6c6	_dl_sysdep_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80225	[015]	2603527.776209	67	cpu/event=0xD0,umask=0x82/u	7f9bd547e480	sbrk	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80225	[015]	2603527.776223	98	cpu/event=0xD0,umask=0x82/u	7f9bd546fcf5	_dl_new_object	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80225	[015]	2603527.776251	169	cpu/event=0xD0,umask=0x82/u	7f9bd5481f4b	memcpy	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80225	[015]	2603527.776282	224	cpu/event=0xD0,umask=0x82/u	7f9bd54737f2	_dl_important_hwcaps	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80225	[015]	2603527.776334	288	cpu/event=0xD0,umask=0x82/u	7f9bd54816c2	memcmp	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80225	[015]	2603527.776430	321	cpu/event=0xD0,umask=0x82/u	7f9bd546cc5b	_dl_map_object	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80225	[015]	2603527.776501	323	cpu/event=0xD0,umask=0x82/u	7f9bd5481c44	memset	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80225	[015]	2603527.776538	340	cpu/event=0xD0,umask=0x82/u	7f9bd546ca18	_dl_map_object	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80225	[015]	2603527.776571	413	cpu/event=0xD0,umask=0x82/u	7f9bd548072c	strcmp	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80225	[015]	2603527.776603	521	cpu/event=0xD0,umask=0x82/u	7f9bd54775fa	_dl_allocate_tls_storage	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80225	[015]	2603527.776645	659	cpu/event=0xD0,umask=0x82/u	7f9bd5470633	_dl_relocate_object	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80225	[015]	2603527.776671	775	cpu/event=0xD0,umask=0x82/u	7f9bd547065a	_dl_relocate_object	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80225	[015]	2603527.776706	1049	cpu/event=0xD0,umask=0x82/u	7f9bd546df24	do_lookup_x	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80225	[015]	2603527.776727	1295	cpu/event=0xD0,umask=0x82/u	7f9bd546dd1c	check_match	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80225	[015]	2603527.776749	1892	cpu/event=0xD0,umask=0x82/u	7f9bd546df4a	do_lookup_x	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80225	[015]	2603527.776784	2719	cpu/event=0xD0,umask=0x82/u	7f9bd546ea20	_dl_lookup_symbol_x	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80225	[015]	2603527.776918	3354	cpu/event=0xD0,umask=0x82/u	7f9bd4db16e0	_init	(/lib/x86_64-linux-gnu/libc-2.23.so)
bitmnp01_lite	80225	[015]	2603527.777181	2882	cpu/event=0xD0,umask=0x82/u	401912	t_run_test	(/home/koga/autobench_perf/src/autobench/bitmnp01_lite)
bitmnp01_lite	80225	[015]	2603527.777236	2660	cpu/event=0xD0,umask=0x82/u	4011ab	t_run_test	(/home/koga/autobench_perf/src/autobench/bitmnp01_lite)
bitmnp01_lite	80225	[015]	2603527.777278	2933	cpu/event=0xD0,umask=0x82/u	400ce0	t_run_test	(/home/koga/autobench_perf/src/autobench/bitmnp01_lite)
bitmnp01_lite	80225	[015]	2603527.777310	3430	cpu/event=0xD0,umask=0x82/u	401980	t_run_test	(/home/koga/autobench_perf/src/autobench/bitmnp01_lite)
bitmnp01_lite	80225	[015]	2603527.777354	4327	cpu/event=0xD0,umask=0x82/u	4016d3	t_run_test	(/home/koga/autobench_perf/src/autobench/bitmnp01_lite)
bitmnp01_lite	80225	[015]	2603527.777412	5032	cpu/event=0xD0,umask=0x82/u	40158b	t_run_test	(/home/koga/autobench_perf/src/autobench/bitmnp01_lite)
bitmnp01_lite	80225	[015]	2603527.777449	5475	cpu/event=0xD0,umask=0x82/u	400c4d	t_run_test	(/home/koga/autobench_perf/src/autobench/bitmnp01_lite)
bitmnp01_lite	80225	[015]	2603527.777498	6668	cpu/event=0xD0,umask=0x82/u	4015a5	t_run_test	(/home/koga/autobench_perf/src/autobench/bitmnp01_lite)
bitmnp01_lite	80225	[015]	2603527.777557	7549	cpu/event=0xD0,umask=0x82/u	40197d	t_run_test	(/home/koga/autobench_perf/src/autobench/bitmnp01_lite)
bitmnp01_lite	80225	[015]	2603527.777675	8181	cpu/event=0xD0,umask=0x82/u	4011ab	t_run_test	(/home/koga/autobench_perf/src/autobench/bitmnp01_lite)
bitmnp01_lite	80225	[015]	2603527.777765	8033	cpu/event=0xD0,umask=0x82/u	400c29	t_run_test	(/home/koga/autobench_perf/src/autobench/bitmnp01_lite)
bitmnp01_lite	80225	[015]	2603527.777835	8142	cpu/event=0xD0,umask=0x82/u	400ad4	t_run_test	(/home/koga/autobench_perf/src/autobench/bitmnp01_lite)
bitmnp01_lite	80225	[015]	2603527.777898	8577	cpu/event=0xD0,umask=0x82/u	400c0d	t_run_test	(/home/koga/autobench_perf/src/autobench/bitmnp01_lite)
bitmnp01_lite	80225	[015]	2603527.777987	9208	cpu/event=0xD0,umask=0x82/u	4016ae	t_run_test	(/home/koga/autobench_perf/src/autobench/bitmnp01_lite)
bitmnp01_lite	80225	[015]	2603527.778077	9342	cpu/event=0xD0,umask=0x82/u	4016e4	t_run_test	(/home/koga/autobench_perf/src/autobench/bitmnp01_lite)
bitmnp01_lite	80225	[015]	2603527.778156	9475	cpu/event=0xD0,umask=0x82/u	401034	t_run_test	(/home/koga/autobench_perf/src/autobench/bitmnp01_lite)
bitmnp01_lite	80225	[015]	2603527.778222	9799	cpu/event=0xD0,umask=0x82/u	400cc4	t_run_test	(/home/koga/autobench_perf/src/autobench/bitmnp01_lite)
bitmnp01_lite	80225	[015]	2603527.778317	10423	cpu/event=0xD0,umask=0x82/u	401080	t_run_test	(/home/koga/autobench_perf/src/autobench/bitmnp01_lite)
