            perf 79780 [002] 2603491.342958:          1 cpu/event=0xC0,umask=0x00/u:            469d19 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 79780 [002] 2603491.342966:          1 cpu/event=0xC0,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 79780 [002] 2603491.342968:          3 cpu/event=0xC0,umask=0x00/u:            469cf5 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 79780 [002] 2603491.342970:         21 cpu/event=0xC0,umask=0x00/u:      7f44abd7a005 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 79780 [002] 2603491.342975:          1 cpu/event=0x3C,umask=0x00/u:      7f44abd7a007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 79780 [002] 2603491.342977:          1 cpu/event=0x3C,umask=0x00/u:      7f44abd7a007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 79780 [002] 2603491.342979:          7 cpu/event=0x3C,umask=0x00/u:      7f44abd7a007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 79780 [002] 2603491.342981:         49 cpu/event=0x3C,umask=0x00/u:      7f44abd7a007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 79780 [002] 2603491.342983:        352 cpu/event=0x3C,umask=0x00/u:      7f44abd7a007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 79780 [002] 2603491.342985:       2556 cpu/event=0x3C,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 79780 [002] 2603491.342985:        145 cpu/event=0xC0,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 79780 [002] 2603491.342990:          1 cpu/event=0xD0,umask=0x81/u:            469cb4 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 79780 [002] 2603491.342992:          1 cpu/event=0xD0,umask=0x81/u:            469cb4 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 79780 [002] 2603491.342994:          7 cpu/event=0xD0,umask=0x81/u:            469cb4 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
