bitmnp01_lite	80056	[021]	2603513.696900	1	cpu/event=0xD0,umask=0x82/u	ffffffff8186d5d0	page_fault	([kernel.kallsyms])
bitmnp01_lite	80056	[021]	2603513.696910	1	cpu/event=0xD0,umask=0x82/u	7fbd42189a4f	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80056	[021]	2603513.696916	3	cpu/event=0xD0,umask=0x82/u	7fbd42189a53	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80056	[021]	2603513.696932	9	cpu/event=0xD0,umask=0x82/u	7fbd42189a4f	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80056	[021]	2603513.696948	15	cpu/event=0xD0,umask=0x82/u	7fbd42189a75	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80056	[021]	2603513.696967	25	cpu/event=0xD0,umask=0x82/u	7fbd42189d3a	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80056	[021]	2603513.696988	39	cpu/event=0xD0,umask=0x82/u	7fbd421a15b0	_dl_sysdep_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80056	[021]	2603513.697012	57	cpu/event=0xD0,umask=0x82/u	7fbd421a173f	_dl_sysdep_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80056	[021]	2603513.697020	80	cpu/event=0xD0,umask=0x82/u	7fbd421a1cb0	_dl_next_ld_env_entry	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80056	[021]	2603513.697076	171	cpu/event=0xD0,umask=0x82/u	7fbd4218afaf	dl_main	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80056	[021]	2603513.697126	189	cpu/event=0xD0,umask=0x82/u	7fbd4219721e	_dl_important_hwcaps	(/lib/x86_64-linux-gnu/ld-2.23.so)
