bitmnp01_lite	80406	[023]	2603542.874637	1	cpu/event=0xD0,umask=0x82/u	ffffffff8186d5d0	page_fault	([kernel.kallsyms])
bitmnp01_lite	80406	[023]	2603542.874652	1	cpu/event=0xD0,umask=0x82/u	7fcb0df0da48	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80406	[023]	2603542.874658	2	cpu/event=0xD0,umask=0x82/u	7fcb0df0dc6b	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80406	[023]	2603542.874670	6	cpu/event=0xD0,umask=0x82/u	7fcb0df0da53	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80406	[023]	2603542.874683	12	cpu/event=0xD0,umask=0x82/u	7fcb0df0da65	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80406	[023]	2603542.874699	22	cpu/event=0xD0,umask=0x82/u	7fcb0df0dd3a	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80406	[023]	2603542.874717	37	cpu/event=0xD0,umask=0x82/u	7fcb0df255b0	_dl_sysdep_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80406	[023]	2603542.874743	58	cpu/event=0xD0,umask=0x82/u	7fcb0df256e0	_dl_sysdep_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80406	[023]	2603542.874756	80	cpu/event=0xD0,umask=0x82/u	7fcb0df25cb6	_dl_next_ld_env_entry	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80406	[023]	2603542.874783	146	cpu/event=0xD0,umask=0x82/u	7fcb0df0f03d	dl_main	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80406	[023]	2603542.874817	195	cpu/event=0xD0,umask=0x82/u	7fcb0df25ae9	_dl_discover_osversion	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80406	[023]	2603542.874867	243	cpu/event=0xD0,umask=0x82/u	7fcb0df1af92	_dl_map_object_deps	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80406	[023]	2603542.874939	274	cpu/event=0xD0,umask=0x82/u	7fcb0df25dba	__libc_memalign	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80406	[023]	2603542.875033	287	cpu/event=0xD0,umask=0x82/u	7fcb0df2419d	_dl_load_cache_lookup	(/lib/x86_64-linux-gnu/ld-2.23.so)
bitmnp01_lite	80406	[023]	2603542.875088	290	cpu/event=0xD0,umask=0x82/u	7fcb0df29c53	memset	(/lib/x86_64-linux-gnu/ld-2.23.so)
