	time	count
0	0.0010	182548
1	0.0011	198178
2	0.0012	261905
3	0.0013	146054
4	0.0014	317770
5	0.0015	170196
6	0.0016	177807
7	0.0017	182356
8	0.0018	188829
9	0.0019	389688
10	0.0020	200482
11	0.0021	204444
12	0.0022	206480
13	0.0023	191397
14	0.0024	187496
15	0.0025	186381
16	0.0026	191761
17	0.0027	199455
18	0.0028	204300
19	0.0029	422105
20	0.0030	218141
21	0.0031	221152
22	0.0032	224089
23	0.0033	226813
24	0.0034	228904
25	0.0035	230520
26	0.0036	232212
27	0.0037	234003
28	0.0038	235501
29	0.0039	236754
30	0.0040	237707
31	0.0041	238507
32	0.0042	240901
33	0.0043	484434
34	0.0044	244534
35	0.0045	0
36	0.0046	244707
37	0.0047	243428
38	0.0048	487496
39	0.0049	244565
40	0.0050	244915
41	0.0051	246728
42	0.0052	246743
43	0.0053	245364
44	0.0054	245359
45	0.0055	245566
46	0.0056	245992
47	0.0057	246266
48	0.0058	247818
49	0.0059	247722
50	0.0060	247274
51	0.0061	247085
52	0.0062	0
53	0.0063	245090
54	0.0064	239066
55	0.0065	239322
56	0.0066	240170
57	0.0067	242191
58	0.0068	242545
59	0.0069	242691
60	0.0070	241807
61	0.0071	242368
62	0.0072	243092
63	0.0073	245031
64	0.0074	245245
65	0.0075	245275
66	0.0076	245276
67	0.0077	244155
68	0.0078	489177
69	0.0079	246567
70	0.0080	246652
71	0.0081	246421
72	0.0082	246173
73	0.0083	0
74	0.0084	246090
75	0.0085	244897
76	0.0086	490599
77	0.0087	246975
78	0.0088	246969
79	0.0089	246722
80	0.0090	246556
81	0.0091	246661
82	0.0092	246978
83	0.0093	247291
84	0.0094	247490
85	0.0095	248447
86	0.0096	248242
87	0.0097	248062
88	0.0098	247725
89	0.0099	247817
90	0.0100	247953
91	0.0101	247947
92	0.0102	0
93	0.0103	247524
94	0.0104	244327
95	0.0105	243992
96	0.0106	244116
97	0.0107	244445
98	0.0108	244898
99	0.0109	245279
100	0.0110	245554
101	0.0111	491065
102	0.0112	246570
103	0.0113	246544
104	0.0114	246533
105	0.0115	246747
106	0.0116	246813
107	0.0117	246763
108	0.0118	246526
109	0.0119	0
110	0.0120	492594
111	0.0121	246309
112	0.0122	246442
113	0.0123	246687
114	0.0124	246715
115	0.0125	0
116	0.0126	492889
117	0.0127	246342
118	0.0128	246396
119	0.0129	246548
120	0.0130	246797
121	0.0131	246818
122	0.0132	246822
123	0.0133	246662
124	0.0134	246518
125	0.0135	246502
126	0.0136	248045
127	0.0137	248296
128	0.0138	248418
129	0.0139	248103
130	0.0140	247823
131	0.0141	247474
132	0.0142	0
133	0.0143	247153
134	0.0144	242672
135	0.0145	242512
136	0.0146	243230
137	0.0147	243723
138	0.0148	486360
139	0.0149	250119
140	0.0150	254710
141	0.0151	258913
142	0.0152	262824
143	0.0153	266401
144	0.0154	269423
145	0.0155	271961
146	0.0156	274258
147	0.0157	276202
148	0.0158	277933
149	0.0159	279540
150	0.0160	280977
151	0.0161	565680
152	0.0162	284501
153	0.0163	285399
154	0.0164	286113
155	0.0165	286884
156	0.0166	287506
157	0.0167	288050
158	0.0168	288527
159	0.0169	288805
160	0.0170	289149
161	0.0171	289505
162	0.0172	289730
163	0.0173	289912
164	0.0174	290220
165	0.0175	290502
166	0.0176	290732
167	0.0177	290841
168	0.0178	290968
169	0.0179	291078
170	0.0180	0
171	0.0181	291131
172	0.0182	0
173	0.0183	0
174	0.0184	280516
