	time	count
0	0.0010	73225
1	0.0011	42831
2	0.0012	94431
3	0.0013	112141
4	0.0014	64180
5	0.0015	141431
6	0.0016	76461
7	0.0017	79951
8	0.0018	75548
9	0.0019	74480
10	0.0020	157678
11	0.0021	82547
12	0.0022	83402
13	0.0023	84323
14	0.0024	85159
15	0.0025	86494
16	0.0026	87168
17	0.0027	87717
18	0.0028	88196
19	0.0029	88644
20	0.0030	89605
21	0.0031	89935
22	0.0032	90200
23	0.0033	90417
24	0.0034	90633
25	0.0035	90816
26	0.0036	90981
27	0.0037	91113
28	0.0038	91238
29	0.0039	91357
30	0.0040	92031
31	0.0041	92128
32	0.0042	92153
33	0.0043	92164
34	0.0044	92172
35	0.0045	92199
36	0.0046	92217
37	0.0047	92226
38	0.0048	92229
39	0.0049	92247
40	0.0050	92258
41	0.0051	92260
42	0.0052	92249
43	0.0053	92219
44	0.0054	92222
45	0.0055	92238
46	0.0056	92249
47	0.0057	92265
48	0.0058	92189
49	0.0059	90860
50	0.0060	90858
51	0.0061	91001
52	0.0062	91144
53	0.0063	91275
54	0.0064	91404
55	0.0065	92056
56	0.0066	91626
57	0.0067	91640
58	0.0068	91704
59	0.0069	92333
60	0.0070	91870
61	0.0071	91866
62	0.0072	92449
63	0.0073	92482
64	0.0074	91974
65	0.0075	92414
66	0.0076	92956
67	0.0077	92843
68	0.0078	92737
69	0.0079	93229
70	0.0080	93184
71	0.0081	92599
72	0.0082	92497
73	0.0083	93017
74	0.0084	93004
75	0.0085	92947
76	0.0086	92886
77	0.0087	92835
78	0.0088	92773
79	0.0089	92730
80	0.0090	92667
81	0.0091	92604
82	0.0092	93126
83	0.0093	92596
84	0.0094	92509
85	0.0095	93052
86	0.0096	93026
87	0.0097	92433
88	0.0098	92331
89	0.0099	91407
90	0.0100	91358
91	0.0101	91426
92	0.0102	91512
93	0.0103	91591
94	0.0104	91663
95	0.0105	91732
96	0.0106	91790
97	0.0107	91846
98	0.0108	91884
99	0.0109	91914
100	0.0110	91944
101	0.0111	91981
102	0.0112	91986
103	0.0113	92009
104	0.0114	92036
105	0.0115	92062
106	0.0116	92084
107	0.0117	92118
108	0.0118	92132
109	0.0119	92155
110	0.0120	92170
111	0.0121	92190
112	0.0122	92215
113	0.0123	92236
114	0.0124	92239
115	0.0125	92238
116	0.0126	92246
117	0.0127	92271
118	0.0128	92288
119	0.0129	92282
120	0.0130	92275
121	0.0131	92269
122	0.0132	92277
123	0.0133	92292
124	0.0134	92284
125	0.0135	92271
126	0.0136	92281
127	0.0137	92301
128	0.0138	92280
129	0.0139	90636
130	0.0140	90618
131	0.0141	90752
132	0.0142	90929
133	0.0143	90613
134	0.0144	91707
135	0.0145	186763
136	0.0146	94839
137	0.0147	95680
138	0.0148	96408
139	0.0149	97057
140	0.0150	97656
141	0.0151	98163
142	0.0152	98609
143	0.0153	99032
144	0.0154	99375
145	0.0155	100274
146	0.0156	100021
147	0.0157	100210
148	0.0158	100419
149	0.0159	100630
150	0.0160	101379
151	0.0161	101003
152	0.0162	101060
153	0.0163	101197
154	0.0164	101887
155	0.0165	102011
156	0.0166	101521
157	0.0167	101544
158	0.0168	101622
159	0.0169	102256
160	0.0170	102292
161	0.0171	101742
162	0.0172	101738
163	0.0173	102344
164	0.0174	102413
165	0.0175	102402
166	0.0176	101866
167	0.0177	101850
168	0.0178	102152
169	0.0179	100792
170	0.0180	100792
171	0.0181	100923
172	0.0182	100548
173	0.0183	101247
174	0.0184	101398
175	0.0185	101494
176	0.0186	101545
177	0.0187	101636
178	0.0188	101710
179	0.0189	101763
180	0.0190	102384
181	0.0191	102414
182	0.0192	102275
183	0.0193	102254
184	0.0194	102243
185	0.0195	102830
186	0.0196	102814
187	0.0197	102768
188	0.0198	102725
189	0.0199	102653
190	0.0200	102595
191	0.0201	102561
192	0.0202	102535
193	0.0203	102498
194	0.0204	102469
195	0.0205	102429
196	0.0206	102408
197	0.0207	102398
198	0.0208	102382
199	0.0209	102366
200	0.0210	102350
201	0.0211	102337
202	0.0212	102335
203	0.0213	102345
204	0.0214	102293
205	0.0215	102289
206	0.0216	102290
207	0.0217	101579
208	0.0218	102661
209	0.0219	101957
