	time	count
0	0.0010	3738
1	0.0011	7322
2	0.0012	3929
3	0.0013	9039
4	0.0014	4775
5	0.0015	5404
6	0.0016	11353
7	0.0017	5916
8	0.0018	6269
9	0.0019	6249
10	0.0020	6582
11	0.0021	13429
12	0.0022	0
13	0.0023	13811
14	0.0024	6955
15	0.0025	7158
16	0.0026	7095
17	0.0027	7155
18	0.0028	7266
19	0.0029	7266
20	0.0030	7260
21	0.0031	7370
22	0.0032	7351
23	0.0033	7266
24	0.0034	7373
25	0.0035	7431
26	0.0036	7290
27	0.0037	7389
28	0.0038	7526
29	0.0039	7167
30	0.0040	7029
31	0.0041	7217
32	0.0042	7206
33	0.0043	7122
34	0.0044	7317
35	0.0045	7361
36	0.0046	7216
37	0.0047	7386
38	0.0048	7461
39	0.0049	7227
40	0.0050	7454
41	0.0051	7611
42	0.0052	7545
43	0.0053	7399
44	0.0054	7686
45	0.0055	7775
46	0.0056	7511
47	0.0057	7576
48	0.0058	7770
49	0.0059	7675
50	0.0060	7549
51	0.0061	7619
52	0.0062	7656
53	0.0063	7569
54	0.0064	7524
55	0.0065	7602
56	0.0066	0
57	0.0067	15068
58	0.0068	7573
59	0.0069	7645
60	0.0070	0
61	0.0071	15045
62	0.0072	7604
63	0.0073	0
64	0.0074	7647
65	0.0075	15036
66	0.0076	7647
67	0.0077	0
68	0.0078	7618
69	0.0079	7452
70	0.0080	7562
71	0.0081	7492
72	0.0082	7398
73	0.0083	7389
74	0.0084	7486
75	0.0085	7489
76	0.0086	7332
77	0.0087	7484
78	0.0088	7553
79	0.0089	7435
80	0.0090	7462
81	0.0091	7551
82	0.0092	7523
83	0.0093	7377
84	0.0094	7528
85	0.0095	7583
86	0.0096	7461
87	0.0097	7486
88	0.0098	7574
89	0.0099	7547
90	0.0100	7393
91	0.0101	7540
92	0.0102	7599
93	0.0103	7488
94	0.0104	7496
95	0.0105	7586
96	0.0106	7580
97	0.0107	7379
98	0.0108	7586
99	0.0109	7646
100	0.0110	7550
101	0.0111	7478
102	0.0112	7616
103	0.0113	7627
104	0.0114	7383
105	0.0115	7588
106	0.0116	7726
107	0.0117	7613
108	0.0118	7424
109	0.0119	7664
110	0.0120	0
111	0.0121	7545
112	0.0122	14666
113	0.0123	7668
114	0.0124	0
115	0.0125	14948
116	0.0126	7559
117	0.0127	0
118	0.0128	7663
119	0.0129	14946
120	0.0130	0
121	0.0131	7644
122	0.0132	7600
123	0.0133	7454
124	0.0134	7534
125	0.0135	7641
126	0.0136	7492
127	0.0137	7497
128	0.0138	7639
129	0.0139	7637
130	0.0140	7458
131	0.0141	7529
132	0.0142	7645
133	0.0143	7528
134	0.0144	7479
135	0.0145	7566
136	0.0146	7648
137	0.0147	7459
138	0.0148	7538
139	0.0149	7666
140	0.0150	7556
141	0.0151	7478
142	0.0152	7561
143	0.0153	7658
144	0.0154	7480
145	0.0155	7520
146	0.0156	7669
147	0.0157	7585
148	0.0158	7427
149	0.0159	7546
150	0.0160	7475
151	0.0161	7246
152	0.0162	7334
153	0.0163	7598
154	0.0164	7645
155	0.0165	7609
156	0.0166	7766
157	0.0167	8008
158	0.0168	7889
159	0.0169	7884
160	0.0170	8052
161	0.0171	8191
162	0.0172	8113
163	0.0173	8010
164	0.0174	8165
165	0.0175	8320
166	0.0176	8334
167	0.0177	8093
168	0.0178	8201
169	0.0179	8353
170	0.0180	8449
171	0.0181	8349
172	0.0182	8167
173	0.0183	8231
174	0.0184	8429
175	0.0185	8455
176	0.0186	8293
177	0.0187	8201
178	0.0188	8277
179	0.0189	8349
180	0.0190	8367
181	0.0191	8264
182	0.0192	8213
183	0.0193	8286
184	0.0194	8362
185	0.0195	8360
186	0.0196	8238
187	0.0197	8243
188	0.0198	8314
189	0.0199	8332
190	0.0200	8185
191	0.0201	8038
192	0.0202	8127
193	0.0203	8218
194	0.0204	8264
195	0.0205	8196
196	0.0206	8142
197	0.0207	8227
198	0.0208	8304
199	0.0209	8309
200	0.0210	8173
201	0.0211	8214
202	0.0212	8295
203	0.0213	8332
204	0.0214	8295
205	0.0215	8183
206	0.0216	8259
207	0.0217	8333
208	0.0218	0
209	0.0219	0
210	0.0220	0
211	0.0221	8358
