	time	count
0	0.0010	71553
1	0.0011	40573
2	0.0012	87657
3	0.0013	106974
4	0.0014	59162
5	0.0015	129426
6	0.0016	69569
7	0.0017	72700
8	0.0018	74871
9	0.0019	155058
10	0.0020	80440
11	0.0021	81760
12	0.0022	83491
13	0.0023	84510
14	0.0024	85344
15	0.0025	86656
16	0.0026	87316
17	0.0027	87860
18	0.0028	88892
19	0.0029	89306
20	0.0030	89643
21	0.0031	89933
22	0.0032	181140
23	0.0033	91153
24	0.0034	91281
25	0.0035	91381
26	0.0036	91477
27	0.0037	91537
28	0.0038	91619
29	0.0039	91714
30	0.0040	92318
31	0.0041	92340
32	0.0042	0
33	0.0043	90419
34	0.0044	88578
35	0.0045	88748
36	0.0046	178530
37	0.0047	89713
38	0.0048	89987
39	0.0049	90238
40	0.0050	90459
41	0.0051	90660
42	0.0052	90843
43	0.0053	90981
44	0.0054	91131
45	0.0055	91265
46	0.0056	91375
47	0.0057	91476
48	0.0058	91563
49	0.0059	91655
50	0.0060	91728
51	0.0061	91781
52	0.0062	91829
53	0.0063	91876
54	0.0064	91906
55	0.0065	91966
56	0.0066	91992
57	0.0067	92005
58	0.0068	92005
59	0.0069	92584
60	0.0070	92077
61	0.0071	92055
62	0.0072	92076
63	0.0073	92646
64	0.0074	92657
65	0.0075	92126
66	0.0076	92613
67	0.0077	92638
68	0.0078	92595
69	0.0079	93115
70	0.0080	92594
71	0.0081	92504
72	0.0082	92861
73	0.0083	91580
74	0.0084	91001
75	0.0085	91628
76	0.0086	90802
77	0.0087	90848
78	0.0088	90992
79	0.0089	91123
80	0.0090	91249
81	0.0091	91335
82	0.0092	91432
83	0.0093	91523
84	0.0094	91592
85	0.0095	91646
86	0.0096	91713
87	0.0097	91779
88	0.0098	91807
89	0.0099	91853
90	0.0100	91888
91	0.0101	92311
92	0.0102	92331
93	0.0103	92335
94	0.0104	92331
95	0.0105	92321
96	0.0106	92313
97	0.0107	92328
98	0.0108	92328
99	0.0109	92325
100	0.0110	92331
101	0.0111	92312
102	0.0112	92277
103	0.0113	92280
104	0.0114	92294
105	0.0115	92286
106	0.0116	92284
107	0.0117	92265
108	0.0118	92279
109	0.0119	92295
110	0.0120	92295
111	0.0121	92287
112	0.0122	0
113	0.0123	92252
114	0.0124	180487
115	0.0125	91899
116	0.0126	93024
117	0.0127	94007
118	0.0128	94917
119	0.0129	95708
120	0.0130	96407
121	0.0131	97059
122	0.0132	97629
123	0.0133	98136
124	0.0134	98601
125	0.0135	98999
126	0.0136	99358
127	0.0137	99662
128	0.0138	99957
129	0.0139	100226
130	0.0140	100445
131	0.0141	100637
132	0.0142	100806
133	0.0143	100961
134	0.0144	101658
135	0.0145	101772
136	0.0146	101325
137	0.0147	101370
138	0.0148	101470
139	0.0149	102115
140	0.0150	102173
141	0.0151	101661
142	0.0152	101655
143	0.0153	101692
144	0.0154	102302
145	0.0155	102353
146	0.0156	101793
147	0.0157	101763
148	0.0158	102383
149	0.0159	102419
150	0.0160	102398
151	0.0161	102382
152	0.0162	101850
153	0.0163	102197
154	0.0164	100866
155	0.0165	100836
156	0.0166	100887
157	0.0167	100992
158	0.0168	101122
159	0.0169	101246
160	0.0170	101349
161	0.0171	101413
162	0.0172	101501
163	0.0173	101587
164	0.0174	101650
165	0.0175	101700
166	0.0176	102331
167	0.0177	101871
168	0.0178	101856
169	0.0179	101890
170	0.0180	102482
171	0.0181	102511
172	0.0182	102483
173	0.0183	102461
174	0.0184	102439
175	0.0185	102412
176	0.0186	102370
177	0.0187	102351
178	0.0188	102325
179	0.0189	102307
180	0.0190	102292
181	0.0191	102280
182	0.0192	102266
183	0.0193	102260
184	0.0194	102261
185	0.0195	102257
186	0.0196	102250
187	0.0197	102239
188	0.0198	102235
189	0.0199	102239
190	0.0200	102226
191	0.0201	102226
192	0.0202	102220
193	0.0203	102166
194	0.0204	100464
195	0.0205	100449
196	0.0206	100618
197	0.0207	100258
198	0.0208	101369
199	0.0209	206161
200	0.0210	104564
201	0.0211	105397
202	0.0212	106151
203	0.0213	106827
204	0.0214	107393
205	0.0215	107715
206	0.0216	109412
207	0.0217	111044
