	time	ins	cycle	memory	branchm	ins_d	cycle_d	memory_d	branchm_d
0	0.001	185670.0	89652.0	29038.0	0.0	0.0	0.0	0.0	0.0
1	0.0011	218571.0	113335.0	30344.0	0.0	32901.0	23683.0	1306.0	0.0
2	0.0012	277909.0	65865.0	39398.0	0.0	59338.0	-47470.0	9054.0	0.0
3	0.0013	155691.0	148504.0	22516.0	1337.0	-122218.0	82639.0	-16882.0	1337.0
4	0.0014	165333.0	81375.0	52806.0	0.0	9642.0	-67129.0	30290.0	-1337.0
5	0.0015	345545.0	83847.0	25935.0	0.0	180212.0	2472.0	-26871.0	0.0
6	0.0016	182787.0	86536.0	27098.0	0.0	-162758.0	2689.0	1163.0	0.0
7	0.0017	189352.0	182353.0	28207.0	0.0	6565.0	95817.0	1109.0	0.0
8	0.0018	195060.0	95195.0	59228.0	0.0	5708.0	-87158.0	31021.0	0.0
9	0.0019	200075.0	97446.0	33906.0	0.0	5015.0	2251.0	-25322.0	0.0
10	0.002	204653.0	99424.0	31472.0	0.0	4578.0	1978.0	-2434.0	0.0
11	0.0021	417677.0	100516.0	31834.0	0.0	213024.0	1092.0	362.0	0.0
12	0.0022	213653.0	102007.0	32339.0	0.0	-204024.0	1491.0	505.0	0.0
13	0.0023	216632.0	103395.0	32818.0	1205.0	2979.0	1388.0	479.0	1205.0
14	0.0024	219229.0	104629.0	36052.0	0.0	2597.0	1234.0	3234.0	-1205.0
15	0.0025	218634.0	105712.0	33637.0	0.0	-595.0	1083.0	-2415.0	0.0
16	0.0026	220536.0	105469.0	33541.0	0.0	1902.0	-243.0	-96.0	0.0
17	0.0027	222618.0	213424.0	33840.0	0.0	2082.0	107955.0	299.0	0.0
18	0.0028	224491.0	107904.0	36669.0	0.0	1873.0	-105520.0	2829.0	0.0
19	0.0029	226060.0	107971.0	34414.0	0.0	1569.0	67.0	-2255.0	0.0
20	0.003	226193.0	108577.0	69097.0	0.0	133.0	606.0	34683.0	0.0
21	0.0031	227410.0	109127.0	34868.0	0.0	1217.0	550.0	-34229.0	0.0
22	0.0032	228613.0	0.0	2092.0	0.0	1203.0	-109127.0	-32776.0	0.0
23	0.0033	217168.0	104341.0	33208.0	958.0	-11445.0	104341.0	31116.0	958.0
24	0.0034	211345.0	204231.0	32323.0	0.0	-5823.0	99890.0	-885.0	-958.0
25	0.0035	213459.0	103199.0	67401.0	0.0	2114.0	-101032.0	35078.0	0.0
26	0.0036	214780.0	104359.0	33259.0	0.0	1321.0	1160.0	-34142.0	0.0
27	0.0037	215879.0	104834.0	0.0	0.0	1099.0	475.0	-33259.0	0.0
28	0.0038	218400.0	105815.0	35150.0	0.0	2521.0	981.0	35150.0	0.0
29	0.0039	216237.0	104361.0	33242.0	0.0	-2163.0	-1454.0	-1908.0	0.0
30	0.004	214770.0	103560.0	33221.0	0.0	-1467.0	-801.0	-21.0	0.0
31	0.0041	214864.0	103467.0	34604.0	0.0	94.0	-93.0	1383.0	0.0
32	0.0042	215158.0	103339.0	33020.0	851.0	294.0	-128.0	-1584.0	851.0
33	0.0043	215049.0	0.0	34462.0	0.0	-109.0	-103339.0	1442.0	-851.0
34	0.0044	213863.0	103308.0	33020.0	0.0	-1186.0	103308.0	-1442.0	0.0
35	0.0045	212764.0	102745.0	32837.0	0.0	-1099.0	-563.0	-183.0	0.0
36	0.0046	213155.0	102202.0	34017.0	0.0	391.0	-543.0	1180.0	0.0
37	0.0047	213553.0	102282.0	32704.0	0.0	398.0	80.0	-1313.0	0.0
38	0.0048	212662.0	101847.0	33818.0	0.0	-891.0	-435.0	1114.0	0.0
39	0.0049	213099.0	101971.0	32621.0	0.0	437.0	124.0	-1197.0	0.0
40	0.005	213276.0	102036.0	34092.0	758.0	177.0	65.0	1471.0	758.0
41	0.0051	213642.0	101588.0	32937.0	0.0	366.0	-448.0	-1155.0	-758.0
42	0.0052	211502.0	101734.0	33688.0	0.0	-2140.0	146.0	751.0	0.0
43	0.0053	211915.0	101354.0	32413.0	0.0	413.0	-380.0	-1275.0	0.0
44	0.0054	211193.0	100968.0	33326.0	0.0	-722.0	-386.0	913.0	0.0
45	0.0055	210373.0	101196.0	33362.0	0.0	-820.0	228.0	36.0	0.0
46	0.0056	211016.0	100887.0	32276.0	0.0	643.0	-309.0	-1086.0	0.0
47	0.0057	210443.0	101130.0	33304.0	0.0	-573.0	243.0	1028.0	0.0
