	time	ins	cycle	memory	branchm	ins_d	cycle_d	memory_d	branchm_d
0	0.001	378596.0	165873	26955.0	1758.0	0.0	0.0	0.0	0.0
1	0.0011	213915.0	200761	62087.0	0.0	-164681.0	34888.0	35132.0	-1758.0
2	0.0012	222808.0	108916	38160.0	0.0	8893.0	-91845.0	-23927.0	0.0
3	0.0013	478405.0	114394	35544.0	0.0	255597.0	5478.0	-2616.0	0.0
4	0.0014	253410.0	118603	75497.0	0.0	-224995.0	4209.0	39953.0	0.0
5	0.0015	260193.0	249829	40161.0	0.0	6783.0	131226.0	-35336.0	0.0
6	0.0016	268043.0	130317	41400.0	0.0	7850.0	-119512.0	1239.0	0.0
7	0.0017	275000.0	133301	46477.0	0.0	6957.0	2984.0	5077.0	0.0
8	0.0018	569376.0	135891	43081.0	0.0	294376.0	2590.0	-3396.0	0.0
9	0.0019	291112.0	137452	87933.0	0.0	-278264.0	1561.0	44852.0	0.0
10	0.002	294995.0	139389	44951.0	1600.0	3883.0	1937.0	-42982.0	1600.0
11	0.0021	298576.0	141149	49157.0	0.0	3581.0	1760.0	4206.0	-1600.0
12	0.0022	298662.0	142044	46012.0	0.0	86.0	895.0	-3145.0	0.0
13	0.0023	299842.0	142714	46210.0	0.0	1180.0	670.0	198.0	0.0
14	0.0024	302539.0	289105	46598.0	0.0	2697.0	146391.0	388.0	0.0
15	0.0025	306782.0	146160	50019.0	0.0	4243.0	-142945.0	3421.0	0.0
16	0.0026	309173.0	147072	47057.0	0.0	2391.0	912.0	-2962.0	0.0
17	0.0027	309550.0	147226	47136.0	0.0	377.0	154.0	79.0	0.0
18	0.0028	311050.0	147901	47405.0	0.0	1500.0	675.0	269.0	0.0
19	0.0029	311208.0	148576	50893.0	0.0	158.0	675.0	3488.0	0.0
20	0.003	294813.0	0	45459.0	1269.0	-16395.0	-148576.0	-5434.0	1269.0
21	0.0031	288207.0	140990	44432.0	0.0	-6606.0	140990.0	-1027.0	-1269.0
22	0.0032	291114.0	277077	46879.0	0.0	2907.0	136087.0	2447.0	0.0
23	0.0033	294877.0	0	44942.0	0.0	3763.0	-277077.0	-1937.0	0.0
24	0.0034	290282.0	140886	0.0	0.0	-4595.0	140886.0	-44942.0	0.0
25	0.0035	0.0	136984	44176.0	0.0	-290282.0	-3902.0	44176.0	0.0
26	0.0036	281809.0	132890	45167.0	0.0	281809.0	-4094.0	991.0	0.0
27	0.0037	272921.0	0	41907.0	0.0	-8888.0	-132890.0	-3260.0	0.0
28	0.0038	264981.0	129248	40708.0	0.0	-7940.0	129248.0	-1199.0	0.0
29	0.0039	259000.0	125586	41840.0	0.0	-5981.0	-3662.0	1132.0	0.0
30	0.004	0.0	122788	0.0	1128.0	-259000.0	-2798.0	-41840.0	1128.0
31	0.0041	253886.0	119890	38979.0	0.0	253886.0	-2898.0	38979.0	-1128.0
32	0.0042	249435.0	117300	37951.0	0.0	-4451.0	-2590.0	-1028.0	0.0
33	0.0043	244333.0	0	39034.0	0.0	-5102.0	-117300.0	1083.0	0.0
34	0.0044	239627.0	115513	36850.0	0.0	-4706.0	115513.0	-2184.0	0.0
35	0.0045	235503.0	113480	36235.0	0.0	-4124.0	-2033.0	-615.0	0.0
36	0.0046	233111.0	112172	37566.0	0.0	-2392.0	-1308.0	1331.0	0.0
37	0.0047	229811.0	111075	0.0	0.0	-3300.0	-1097.0	-37566.0	0.0
38	0.0048	229454.0	109578	36905.0	0.0	-357.0	-1497.0	36905.0	0.0
39	0.0049	228095.0	108743	34870.0	0.0	-1359.0	-835.0	-2035.0	0.0
40	0.005	0.0	107528	34645.0	0.0	-228095.0	-1215.0	-225.0	0.0
41	0.0051	225532.0	106950	35724.0	1002.0	225532.0	-578.0	1079.0	1002.0
42	0.0052	223069.0	106485	34341.0	0.0	-2463.0	-465.0	-1383.0	-1002.0
43	0.0053	219726.0	105035	35183.0	0.0	-3343.0	-1450.0	842.0	0.0
44	0.0054	219101.0	104695	33730.0	0.0	-625.0	-340.0	-1453.0	0.0
45	0.0055	217437.0	103937	33458.0	0.0	-1664.0	-758.0	-272.0	0.0
46	0.0056	218568.0	103787	34442.0	0.0	1131.0	-150.0	984.0	0.0
47	0.0057	218564.0	103151	34336.0	0.0	-4.0	-636.0	-106.0	0.0
48	0.0058	217055.0	103095	32975.0	0.0	-1509.0	-56.0	-1361.0	0.0
49	0.0059	214355.0	102547	34063.0	0.0	-2700.0	-548.0	1088.0	0.0
50	0.006	214389.0	102562	33000.0	0.0	34.0	15.0	-1063.0	0.0
51	0.0061	213361.0	0	33850.0	890.0	-1028.0	-102562.0	850.0	890.0
52	0.0062	213642.0	102062	32847.0	0.0	281.0	102062.0	-1003.0	-890.0
53	0.0063	211331.0	101572	33457.0	0.0	-2311.0	-490.0	610.0	0.0
54	0.0064	213195.0	101121	33252.0	0.0	1864.0	-451.0	-205.0	0.0
55	0.0065	212442.0	100730	32205.0	0.0	-753.0	-391.0	-1047.0	0.0
56	0.0066	210278.0	100966	33174.0	0.0	-2164.0	236.0	969.0	0.0
57	0.0067	210751.0	100666	33250.0	0.0	473.0	-300.0	76.0	0.0
58	0.0068	210112.0	100335	32292.0	0.0	-639.0	-331.0	-958.0	0.0
59	0.0069	209374.0	100612	32980.0	707.0	-738.0	277.0	688.0	707.0
60	0.007	212307.0	100893	33203.0	0.0	2933.0	281.0	223.0	-707.0
61	0.0071	207919.0	99298	31595.0	0.0	-4388.0	-1595.0	-1608.0	0.0
62	0.0072	205905.0	98917	32408.0	0.0	-2014.0	-381.0	813.0	0.0
