	time	ins	cycle	memory	branchm	ins_d	cycle_d	memory_d	branchm_d
0	0.001	51370.0	70593	10914.0	0.0	0.0	0.0	0.0	0.0
1	0.0011	59358.0	44071	14305.0	1114.0	7988.0	-26522.0	3391.0	1114.0
2	0.0012	145539.0	43541	49881.0	0.0	86181.0	-530.0	35576.0	-1114.0
3	0.0013	161169.0	46106	88360.0	0.0	15630.0	2565.0	38479.0	0.0
4	0.0014	209645.0	96706	143459.0	0.0	48476.0	50600.0	55099.0	0.0
5	0.0015	124605.0	114036	108386.0	0.0	-85040.0	17330.0	-35073.0	0.0
6	0.0016	289079.0	64922	128503.0	0.0	164474.0	-49114.0	20117.0	0.0
7	0.0017	343741.0	141601	140658.0	0.0	54662.0	76679.0	12155.0	0.0
8	0.0018	185832.0	76724	155549.0	0.0	-157909.0	-64877.0	14891.0	0.0
9	0.0019	197891.0	80155	108674.0	1066.0	12059.0	3431.0	-46875.0	1066.0
10	0.002	418300.0	83190	169763.0	0.0	220409.0	3035.0	61089.0	-1066.0
11	0.0021	217217.0	85933	117316.0	0.0	-201083.0	2743.0	-52447.0	0.0
12	0.0022	225568.0	176278	121229.0	0.0	8351.0	90345.0	3913.0	0.0
13	0.0023	229129.0	90547	188977.0	0.0	3561.0	-85731.0	67748.0	0.0
14	0.0024	235649.0	92413	62578.0	0.0	6520.0	1866.0	-126399.0	0.0
15	0.0025	220133.0	87188	177282.0	0.0	-15516.0	-5225.0	114704.0	0.0
16	0.0026	216685.0	85935	116909.0	0.0	-3448.0	-1253.0	-60373.0	0.0
17	0.0027	220861.0	88535	121464.0	0.0	4176.0	2600.0	4555.0	0.0
18	0.0028	454432.0	90080	185229.0	0.0	233571.0	1545.0	63765.0	0.0
19	0.0029	236295.0	92003	126974.0	0.0	-218137.0	1923.0	-58255.0	0.0
20	0.003	240791.0	94324	129702.0	848.0	4496.0	2321.0	2728.0	848.0
21	0.0031	238716.0	95284	128769.0	0.0	-2075.0	960.0	-933.0	-848.0
22	0.0032	237777.0	94427	128369.0	0.0	-939.0	-857.0	-400.0	0.0
23	0.0033	238668.0	94089	128693.0	0.0	891.0	-338.0	324.0	0.0
24	0.0034	241153.0	94809	130078.0	0.0	2485.0	720.0	1385.0	0.0
25	0.0035	241895.0	95135	130600.0	0.0	742.0	326.0	522.0	0.0
26	0.0036	242655.0	191035	131111.0	0.0	760.0	95900.0	511.0	0.0
27	0.0037	243334.0	95791	131414.0	0.0	679.0	-95244.0	303.0	0.0
28	0.0038	243995.0	95953	131555.0	0.0	661.0	162.0	141.0	0.0
29	0.0039	244347.0	96074	131939.0	0.0	352.0	121.0	384.0	0.0
30	0.004	244503.0	96245	132171.0	753.0	156.0	171.0	232.0	753.0
31	0.0041	244725.0	96335	132431.0	0.0	222.0	90.0	260.0	-753.0
32	0.0042	243466.0	95870	131504.0	0.0	-1259.0	-465.0	-927.0	0.0
