	time	ins	cycle	memory	branchm	ins_d	cycle_d	memory_d	branchm_d
0	0.001	75642.0	64601	17110.0	1009	0.0	0.0	0.0	0.0
1	0.0011	33283.0	37323	14045.0	0	-42359.0	-27278.0	-3065.0	-1009.0
2	0.0012	133412.0	84867	42135.0	0	100129.0	47544.0	28090.0	0.0
3	0.0013	148607.0	45906	108904.0	0	15195.0	-38961.0	66769.0	0.0
4	0.0014	204060.0	96890	89128.0	0	55453.0	50984.0	-19776.0	0.0
5	0.0015	106480.0	49202	64714.0	1111	-97580.0	-47688.0	-24414.0	1111.0
6	0.0016	233571.0	104504	142035.0	0	127091.0	55302.0	77321.0	-1111.0
7	0.0017	283212.0	59269	118970.0	0	49641.0	-45235.0	-23065.0	0.0
8	0.0018	155224.0	62014	132597.0	0	-127988.0	2745.0	13627.0	0.0
9	0.0019	167027.0	134643	92907.0	0	11803.0	72629.0	-39690.0	0.0
10	0.002	358654.0	72087	146355.0	0	191627.0	-62556.0	53448.0	0.0
11	0.0021	189787.0	74836	102889.0	0	-168867.0	2749.0	-43466.0	0.0
12	0.0022	196277.0	156911	161359.0	0	6490.0	82075.0	58470.0	0.0
13	0.0023	201353.0	81503	110840.0	0	5076.0	-75408.0	-50519.0	0.0
14	0.0024	206392.0	83266	112683.0	0	5039.0	1763.0	1843.0	0.0
15	0.0025	425385.0	84792	172902.0	1000	218993.0	1526.0	60219.0	1000.0
16	0.0026	218133.0	86187	118099.0	0	-207252.0	1395.0	-54803.0	-1000.0
17	0.0027	219968.0	87402	119069.0	0	1835.0	1215.0	970.0	0.0
18	0.0028	222333.0	87922	120336.0	0	2365.0	520.0	1267.0	0.0
19	0.0029	225485.0	88870	121751.0	0	3152.0	948.0	1415.0	0.0
20	0.003	227406.0	89742	123056.0	0	1921.0	872.0	1305.0	0.0
21	0.0031	229383.0	90570	124146.0	0	1977.0	828.0	1090.0	0.0
22	0.0032	231746.0	91276	189227.0	0	2363.0	706.0	65081.0	0.0
23	0.0033	233123.0	91896	126408.0	0	1377.0	620.0	-62819.0	0.0
24	0.0034	234462.0	185396	127125.0	0	1339.0	93500.0	717.0	0.0
25	0.0035	236388.0	93394	128416.0	0	1926.0	-92002.0	1291.0	0.0
26	0.0036	237452.0	93819	128747.0	0	1064.0	425.0	331.0	0.0
27	0.0037	238239.0	94189	128917.0	888	787.0	370.0	170.0	888.0
28	0.0038	239010.0	94496	129036.0	0	771.0	307.0	119.0	-888.0
29	0.0039	239243.0	94250	129603.0	0	233.0	-246.0	567.0	0.0
30	0.004	239405.0	94504	129756.0	0	162.0	254.0	153.0	0.0
31	0.0041	241769.0	94753	129461.0	0	2364.0	249.0	-295.0	0.0
32	0.0042	240813.0	95017	130292.0	0	-956.0	264.0	831.0	0.0
33	0.0043	241365.0	95208	131261.0	0	552.0	191.0	969.0	0.0
34	0.0044	242300.0	95422	131409.0	0	935.0	214.0	148.0	0.0
35	0.0045	242639.0	95546	131315.0	0	339.0	124.0	-94.0	0.0
36	0.0046	242768.0	95682	131323.0	0	129.0	136.0	8.0	0.0
37	0.0047	243091.0	95813	131553.0	788	323.0	131.0	230.0	788.0
38	0.0048	244140.0	95920	132309.0	0	1049.0	107.0	756.0	-788.0
39	0.0049	244248.0	95521	131848.0	0	108.0	-399.0	-461.0	0.0
40	0.005	244486.0	95631	131315.0	0	238.0	110.0	-533.0	0.0
41	0.0051	244245.0	96227	131887.0	0	-241.0	596.0	572.0	0.0
42	0.0052	244449.0	96348	132501.0	0	204.0	121.0	614.0	0.0
43	0.0053	490592.0	96412	133181.0	0	246143.0	64.0	680.0	0.0
44	0.0054	0.0	96516	132711.0	0	-490592.0	104.0	-470.0	0.0
45	0.0055	245752.0	96166	130495.0	0	245752.0	-350.0	-2216.0	0.0
46	0.0056	240685.0	94269	129012.0	0	-5067.0	-1897.0	-1483.0	0.0
47	0.0057	238824.0	94317	129612.0	625	-1861.0	48.0	600.0	625.0
48	0.0058	239872.0	94564	130108.0	0	1048.0	247.0	496.0	-625.0
49	0.0059	238793.0	94317	129742.0	0	-1079.0	-247.0	-366.0	0.0
50	0.006	241090.0	94516	129411.0	0	2297.0	199.0	-331.0	0.0
51	0.0061	240157.0	94778	130295.0	0	-933.0	262.0	884.0	0.0
52	0.0062	241380.0	95017	131280.0	0	1223.0	239.0	985.0	0.0
53	0.0063	241728.0	95257	131371.0	0	348.0	240.0	91.0	0.0
