	time	count
0	0.0010	0
1	0.0011	14591
2	0.0012	7598
3	0.0013	7696
4	0.0014	26679
5	0.0015	33942
6	0.0016	51204
7	0.0017	62659
8	0.0018	76716
9	0.0019	42832
10	0.0020	45292
11	0.0021	96068
12	0.0022	50866
13	0.0023	52503
14	0.0024	53658
15	0.0025	55369
16	0.0026	56142
17	0.0027	114805
18	0.0028	58747
19	0.0029	59417
20	0.0030	59997
21	0.0031	60973
22	0.0032	61227
23	0.0033	61761
24	0.0034	62588
25	0.0035	62743
26	0.0036	62936
27	0.0037	62983
28	0.0038	63849
29	0.0039	63847
30	0.0040	63960
31	0.0041	61332
32	0.0042	60472
33	0.0043	60568
34	0.0044	61059
35	0.0045	61874
36	0.0046	62097
37	0.0047	61967
38	0.0048	62495
39	0.0049	125883
40	0.0050	63240
41	0.0051	63639
42	0.0052	63944
43	0.0053	63949
44	0.0054	63762
45	0.0055	64072
46	0.0056	64321
47	0.0057	64248
48	0.0058	64349
49	0.0059	64612
50	0.0060	64940
51	0.0061	64498
52	0.0062	64451
53	0.0063	64610
54	0.0064	64930
55	0.0065	65156
56	0.0066	64987
57	0.0067	64575
58	0.0068	64745
59	0.0069	64977
60	0.0070	65184
61	0.0071	65036
62	0.0072	65048
63	0.0073	64778
64	0.0074	64935
65	0.0075	65088
66	0.0076	64970
67	0.0077	65006
68	0.0078	64761
69	0.0079	64918
70	0.0080	0
71	0.0081	64985
72	0.0082	63606
73	0.0083	126668
74	0.0084	64029
75	0.0085	0
76	0.0086	127621
77	0.0087	63930
78	0.0088	64404
79	0.0089	64003
80	0.0090	63961
81	0.0091	64153
82	0.0092	64419
83	0.0093	64307
84	0.0094	64223
85	0.0095	63949
86	0.0096	64235
87	0.0097	64647
88	0.0098	64194
89	0.0099	64179
90	0.0100	64018
91	0.0101	64318
92	0.0102	64570
93	0.0103	64115
94	0.0104	64201
95	0.0105	64063
96	0.0106	64446
97	0.0107	0
98	0.0108	63997
99	0.0109	63584
100	0.0110	63802
101	0.0111	63734
102	0.0112	63896
103	0.0113	63534
104	0.0114	63302
105	0.0115	63672
106	0.0116	63567
107	0.0117	63170
108	0.0118	63404
109	0.0119	63442
110	0.0120	63355
111	0.0121	63041
112	0.0122	61973
113	0.0123	61979
114	0.0124	61959
115	0.0125	61741
116	0.0126	62202
117	0.0127	62442
118	0.0128	62155
119	0.0129	61984
120	0.0130	62110
121	0.0131	62131
122	0.0132	61870
123	0.0133	62299
124	0.0134	62520
125	0.0135	62239
126	0.0136	62069
127	0.0137	62116
128	0.0138	62649
129	0.0139	62357
130	0.0140	62275
131	0.0141	62340
132	0.0142	62269
133	0.0143	62039
134	0.0144	62059
135	0.0145	62654
136	0.0146	62343
137	0.0147	62183
138	0.0148	62291
139	0.0149	62263
140	0.0150	62025
141	0.0151	62049
142	0.0152	62244
143	0.0153	62382
144	0.0154	62237
145	0.0155	62351
146	0.0156	62390
147	0.0157	62085
148	0.0158	62051
149	0.0159	62213
150	0.0160	62058
151	0.0161	60694
152	0.0162	60656
153	0.0163	61246
154	0.0164	61100
155	0.0165	60235
156	0.0166	61144
157	0.0167	61595
158	0.0168	62279
159	0.0169	63261
160	0.0170	63633
161	0.0171	63962
162	0.0172	129931
163	0.0173	65531
164	0.0174	65683
165	0.0175	65965
166	0.0176	66810
167	0.0177	67178
168	0.0178	67364
169	0.0179	67384
170	0.0180	67403
171	0.0181	67513
172	0.0182	67654
173	0.0183	67846
174	0.0184	67979
175	0.0185	68244
176	0.0186	68127
177	0.0187	68069
178	0.0188	67990
179	0.0189	67981
180	0.0190	68030
181	0.0191	68197
182	0.0192	68279
183	0.0193	68525
184	0.0194	68493
185	0.0195	68379
186	0.0196	68308
187	0.0197	68255
188	0.0198	68640
189	0.0199	68691
190	0.0200	68543
191	0.0201	67205
192	0.0202	67244
193	0.0203	67469
194	0.0204	67467
195	0.0205	67468
196	0.0206	67535
197	0.0207	67675
198	0.0208	67856
199	0.0209	67986
200	0.0210	68217
201	0.0211	68196
202	0.0212	68141
203	0.0213	68097
204	0.0214	68050
205	0.0215	68483
206	0.0216	68632
207	0.0217	68734
208	0.0218	68743
209	0.0219	68908
210	0.0220	68818
211	0.0221	68708
212	0.0222	68615
213	0.0223	68531
214	0.0224	68493
