	time	count
0	0.0010	0
1	0.0011	8241
2	0.0012	16237
3	0.0013	57037
4	0.0014	57280
5	0.0015	33701
6	0.0016	76340
7	0.0017	42279
8	0.0018	44890
9	0.0019	95611
10	0.0020	49880
11	0.0021	52387
12	0.0022	110405
13	0.0023	57577
14	0.0024	57931
15	0.0025	59807
16	0.0026	60004
17	0.0027	60977
18	0.0028	62046
19	0.0029	61670
20	0.0030	63632
21	0.0031	63999
22	0.0032	63463
23	0.0033	64589
24	0.0034	64908
25	0.0035	64231
26	0.0036	64378
27	0.0037	65589
28	0.0038	62741
29	0.0039	60643
30	0.0040	61196
31	0.0041	62311
32	0.0042	62317
33	0.0043	63514
34	0.0044	63914
35	0.0045	127783
36	0.0046	65209
37	0.0047	64966
38	0.0048	65062
39	0.0049	65524
40	0.0050	66269
41	0.0051	65888
42	0.0052	65948
43	0.0053	65953
44	0.0054	66875
45	0.0055	66871
46	0.0056	66845
47	0.0057	66804
48	0.0058	66983
49	0.0059	66651
50	0.0060	66174
51	0.0061	66141
52	0.0062	66123
53	0.0063	67060
54	0.0064	67661
55	0.0065	67140
56	0.0066	66641
57	0.0067	66536
58	0.0068	67338
59	0.0069	66981
60	0.0070	66810
61	0.0071	66662
62	0.0072	66611
63	0.0073	67536
64	0.0074	68083
65	0.0075	67535
66	0.0076	67441
67	0.0077	66786
68	0.0078	66315
69	0.0079	66351
70	0.0080	65932
71	0.0081	65942
72	0.0082	65942
73	0.0083	66832
74	0.0084	67374
75	0.0085	66130
76	0.0086	66100
77	0.0087	66313
78	0.0088	67106
79	0.0089	67185
80	0.0090	66709
81	0.0091	66682
82	0.0092	66519
83	0.0093	67041
84	0.0094	67052
85	0.0095	66511
86	0.0096	66467
87	0.0097	66812
88	0.0098	66898
89	0.0099	66476
90	0.0100	66412
91	0.0101	66414
92	0.0102	67294
93	0.0103	66875
94	0.0104	66694
95	0.0105	66558
96	0.0106	66515
97	0.0107	67454
98	0.0108	67383
99	0.0109	67238
100	0.0110	67156
101	0.0111	67004
102	0.0112	67332
103	0.0113	67703
104	0.0114	67633
105	0.0115	67106
106	0.0116	66243
107	0.0117	0
108	0.0118	66962
109	0.0119	65468
110	0.0120	65050
111	0.0121	65048
112	0.0122	65127
113	0.0123	65711
114	0.0124	65004
115	0.0125	132147
116	0.0126	68340
117	0.0127	69092
118	0.0128	69513
119	0.0129	70025
120	0.0130	69631
121	0.0131	69976
122	0.0132	71346
123	0.0133	71383
124	0.0134	71310
125	0.0135	71599
126	0.0136	71442
127	0.0137	71279
128	0.0138	71173
129	0.0139	71105
130	0.0140	71442
131	0.0141	71270
132	0.0142	71543
133	0.0143	72202
134	0.0144	72092
135	0.0145	72383
136	0.0146	72190
137	0.0147	71925
138	0.0148	71716
139	0.0149	71860
140	0.0150	71365
141	0.0151	71226
142	0.0152	71045
143	0.0153	70853
144	0.0154	70742
145	0.0155	70944
146	0.0156	71495
147	0.0157	71719
148	0.0158	70520
149	0.0159	70351
150	0.0160	70204
151	0.0161	70141
152	0.0162	70441
153	0.0163	70342
154	0.0164	70269
155	0.0165	70148
156	0.0166	70320
157	0.0167	70900
158	0.0168	70886
159	0.0169	70789
160	0.0170	70705
161	0.0171	70499
162	0.0172	70858
163	0.0173	70716
164	0.0174	70501
165	0.0175	70412
166	0.0176	71037
167	0.0177	71030
168	0.0178	70968
169	0.0179	70861
170	0.0180	70787
171	0.0181	71040
172	0.0182	71300
173	0.0183	70817
174	0.0184	70717
175	0.0185	70542
176	0.0186	70431
177	0.0187	71189
178	0.0188	71240
179	0.0189	71169
180	0.0190	71036
181	0.0191	70923
182	0.0192	70845
183	0.0193	70720
184	0.0194	70565
185	0.0195	70447
186	0.0196	70312
187	0.0197	70906
188	0.0198	69828
189	0.0199	69675
190	0.0200	69671
191	0.0201	69612
192	0.0202	69584
193	0.0203	69607
194	0.0204	69188
195	0.0205	69370
196	0.0206	70153
197	0.0207	70233
198	0.0208	70251
199	0.0209	70194
200	0.0210	70078
201	0.0211	69992
202	0.0212	69516
203	0.0213	69786
204	0.0214	70715
205	0.0215	70775
206	0.0216	70706
207	0.0217	70588
208	0.0218	70443
209	0.0219	70348
210	0.0220	70287
211	0.0221	70427
212	0.0222	70330
213	0.0223	71034
214	0.0224	71051
215	0.0225	70947
216	0.0226	70843
217	0.0227	70772
218	0.0228	70619
