	time	ins	cycle	memory	branchm	ins_d	cycle_d	memory_d	branchm_d
0	0.001	54614.0	57123	7950.0	2175.0	0.0	0.0	0.0	0.0
1	0.0011	99785.0	76469	11157.0	1204.0	45171.0	19346.0	3207.0	-971.0
2	0.0012	101804.0	93495	6893.0	1240.0	2019.0	17026.0	-4264.0	36.0
3	0.0013	133835.0	54241	22202.0	1254.0	32031.0	-39254.0	15309.0	14.0
4	0.0014	77352.0	119614	21543.0	0.0	-56483.0	65373.0	-659.0	-1254.0
5	0.0015	176819.0	64646	7349.0	2433.0	99467.0	-54968.0	-14194.0	2433.0
6	0.0016	102000.0	67467	23690.0	1274.0	-74819.0	2821.0	16341.0	-1159.0
7	0.0017	103596.0	145321	15415.0	1292.0	1596.0	77854.0	-8275.0	18.0
8	0.0018	216553.0	75776	15773.0	0.0	112957.0	-69545.0	358.0	-1292.0
9	0.0019	113891.0	77489	16186.0	1310.0	-102662.0	1713.0	413.0	1310.0
10	0.002	120150.0	79653	26121.0	1244.0	6259.0	2164.0	9935.0	-66.0
11	0.0021	250913.0	81077	17210.0	0.0	130763.0	1424.0	-8911.0	-1244.0
12	0.0022	134049.0	82291	25677.0	1187.0	-116864.0	1214.0	8467.0	1187.0
13	0.0023	140099.0	82845	18522.0	0.0	6050.0	554.0	-7155.0	-1187.0
14	0.0024	140944.0	170235	29529.0	0.0	845.0	87390.0	11007.0	0.0
15	0.0025	144179.0	86636	19676.0	1121.0	3235.0	-83599.0	-9853.0	1121.0
16	0.0026	300148.0	87848	19871.0	1040.0	155969.0	1212.0	195.0	-81.0
17	0.0027	153726.0	88412	20122.0	0.0	-146422.0	564.0	251.0	-1040.0
18	0.0028	155946.0	89442	20600.0	0.0	2220.0	1030.0	478.0	0.0
19	0.0029	159733.0	89847	20744.0	984.0	3787.0	405.0	144.0	984.0
20	0.003	160880.0	90682	20818.0	0.0	1147.0	835.0	74.0	-984.0
21	0.0031	161657.0	90920	21241.0	921.0	777.0	238.0	423.0	921.0
22	0.0032	166677.0	91088	30323.0	864.0	5020.0	168.0	9082.0	-57.0
23	0.0033	165502.0	91790	21465.0	0.0	-1175.0	702.0	-8858.0	-864.0
24	0.0034	167034.0	91940	22008.0	828.0	1532.0	150.0	543.0	828.0
25	0.0035	171614.0	92406	22039.0	0.0	4580.0	466.0	31.0	-828.0
26	0.0036	171032.0	92432	21940.0	781.0	-582.0	26.0	-99.0	781.0
27	0.0037	172130.0	92963	22467.0	714.0	1098.0	531.0	527.0	-67.0
28	0.0038	174712.0	93514	21335.0	0.0	2582.0	551.0	-1132.0	-714.0
29	0.0039	165614.0	90325	20869.0	692.0	-9098.0	-3189.0	-466.0	692.0
30	0.004	162342.0	88615	21453.0	658.0	-3272.0	-1710.0	584.0	-34.0
31	0.0041	165294.0	88810	21309.0	0.0	2952.0	195.0	-144.0	-658.0
32	0.0042	164852.0	89725	21260.0	648.0	-442.0	915.0	-49.0	648.0
33	0.0043	164955.0	90050	21816.0	617.0	103.0	325.0	556.0	-31.0
34	0.0044	167863.0	90298	21675.0	612.0	2908.0	248.0	-141.0	-5.0
35	0.0045	167681.0	91085	21668.0	0.0	-182.0	787.0	-7.0	-612.0
36	0.0046	168125.0	91301	22120.0	597.0	444.0	216.0	452.0	597.0
37	0.0047	338332.0	91432	21983.0	583.0	170207.0	131.0	-137.0	-14.0
38	0.0048	170366.0	91513	21950.0	567.0	-167966.0	81.0	-33.0	-16.0
39	0.0049	171454.0	91591	22268.0	553.0	1088.0	78.0	318.0	-14.0
40	0.005	170369.0	92210	21993.0	0.0	-1085.0	619.0	-275.0	-553.0
41	0.0051	170523.0	92240	21990.0	557.0	154.0	30.0	-3.0	557.0
42	0.0052	172930.0	92227	22485.0	532.0	2407.0	-13.0	495.0	-25.0
43	0.0053	171035.0	92227	22200.0	541.0	-1895.0	0.0	-285.0	9.0
44	0.0054	170921.0	92228	22235.0	539.0	-114.0	1.0	35.0	-2.0
45	0.0055	172425.0	92209	22449.0	524.0	1504.0	-19.0	214.0	-15.0
46	0.0056	171917.0	92751	22135.0	528.0	-508.0	542.0	-314.0	4.0
47	0.0057	172244.0	92775	22255.0	515.0	327.0	24.0	120.0	-13.0
48	0.0058	172577.0	92745	22515.0	523.0	333.0	-30.0	260.0	8.0
49	0.0059	171744.0	92716	22139.0	0.0	-833.0	-29.0	-376.0	-523.0
50	0.006	172183.0	92673	22293.0	1037.0	439.0	-43.0	154.0	1037.0
51	0.0061	171954.0	92633	22540.0	520.0	-229.0	-40.0	247.0	-517.0
52	0.0062	171310.0	92590	22186.0	537.0	-644.0	-43.0	-354.0	17.0
53	0.0063	172042.0	92585	22327.0	524.0	732.0	-5.0	141.0	-13.0
54	0.0064	171398.0	92570	22354.0	529.0	-644.0	-15.0	27.0	5.0
55	0.0065	171750.0	92543	22032.0	530.0	352.0	-27.0	-322.0	1.0
56	0.0066	0.0	92541	22398.0	524.0	-171750.0	-2.0	366.0	-6.0
57	0.0067	342251.0	92534	22278.0	544.0	342251.0	-7.0	-120.0	20.0
58	0.0068	0.0	92524	21937.0	564.0	-342251.0	-10.0	-341.0	20.0
59	0.0069	341683.0	92525	22285.0	549.0	341683.0	1.0	348.0	-15.0
60	0.007	0.0	92502	21971.0	0.0	-341683.0	-23.0	-314.0	-549.0
61	0.0071	171059.0	93023	21898.0	551.0	171059.0	521.0	-73.0	551.0
62	0.0072	170799.0	92993	22672.0	1076.0	-260.0	-30.0	774.0	525.0
63	0.0073	170677.0	92429	22262.0	559.0	-122.0	-564.0	-410.0	-517.0
64	0.0074	341188.0	92907	22112.0	560.0	170511.0	478.0	-150.0	1.0
65	0.0075	0.0	92918	22458.0	558.0	-341188.0	11.0	346.0	-2.0
66	0.0076	171354.0	92396	22125.0	0.0	171354.0	-522.0	-333.0	-558.0
67	0.0077	341337.0	92875	22179.0	551.0	169983.0	479.0	54.0	551.0
68	0.0078	0.0	92872	22655.0	521.0	-341337.0	-3.0	476.0	-30.0
69	0.0079	172998.0	92757	21909.0	539.0	172998.0	-115.0	-746.0	18.0
70	0.008	169074.0	91537	21985.0	558.0	-3924.0	-1220.0	76.0	19.0
