	time	ins	cycle	memory	branchm	ins_d	cycle_d	memory_d	branchm_d
0	0.001	66595.0	36694	11436.0	1242.0	0.0	0.0	0.0	0.0
1	0.0011	140389.0	85237	16167.0	1247.0	73794.0	48543.0	4731.0	5.0
2	0.0012	63841.0	103112	9249.0	1270.0	-76548.0	17875.0	-6918.0	23.0
3	0.0013	147451.0	58220	20735.0	0.0	83610.0	-44892.0	11486.0	-1270.0
4	0.0014	178903.0	126759	16067.0	2499.0	31452.0	68539.0	-4668.0	2499.0
5	0.0015	109681.0	68630	16348.0	1305.0	-69222.0	-58129.0	281.0	-1194.0
6	0.0016	109197.0	71770	16065.0	1331.0	-484.0	3140.0	-283.0	26.0
7	0.0017	112133.0	74642	24812.0	0.0	2936.0	2872.0	8747.0	-1331.0
8	0.0018	234930.0	154779	16963.0	1329.0	122797.0	80137.0	-7849.0	1329.0
9	0.0019	124040.0	80300	17228.0	0.0	-110890.0	-74479.0	265.0	-1329.0
10	0.002	126948.0	81668	27575.0	1263.0	2908.0	1368.0	10347.0	1263.0
11	0.0021	270886.0	82839	18477.0	1197.0	143938.0	1171.0	-9098.0	-66.0
12	0.0022	142227.0	83873	18589.0	0.0	-128659.0	1034.0	112.0	-1197.0
13	0.0023	143659.0	85385	18827.0	0.0	1432.0	1512.0	238.0	0.0
14	0.0024	147233.0	86202	27931.0	1130.0	3574.0	817.0	9104.0	1130.0
15	0.0025	152088.0	86864	20152.0	0.0	4855.0	662.0	-7779.0	-1130.0
16	0.0026	153095.0	87448	20047.0	1051.0	1007.0	584.0	-105.0	1051.0
17	0.0027	155742.0	178905	20743.0	0.0	2647.0	91457.0	696.0	-1051.0
18	0.0028	158443.0	90026	21152.0	985.0	2701.0	-88879.0	409.0	985.0
19	0.0029	160194.0	90838	33354.0	0.0	1751.0	812.0	12202.0	-985.0
20	0.003	324451.0	91064	8909.0	930.0	164257.0	226.0	-24445.0	930.0
21	0.0031	165666.0	91762	34171.0	0.0	-158785.0	698.0	25262.0	-930.0
22	0.0032	165916.0	91901	21740.0	870.0	250.0	139.0	-12431.0	870.0
23	0.0033	168663.0	92532	9151.0	822.0	2747.0	631.0	-12589.0	-48.0
24	0.0034	168960.0	92580	34792.0	0.0	297.0	48.0	25641.0	-822.0
25	0.0035	168564.0	92553	22125.0	784.0	-396.0	-27.0	-12667.0	784.0
26	0.0036	170672.0	93072	22354.0	738.0	2108.0	519.0	229.0	-46.0
27	0.0037	170605.0	93044	22258.0	0.0	-67.0	-28.0	-96.0	-738.0
28	0.0038	170369.0	93008	22348.0	725.0	-236.0	-36.0	90.0	725.0
29	0.0039	173910.0	92931	22358.0	689.0	3541.0	-77.0	10.0	-36.0
30	0.004	173596.0	92869	22377.0	0.0	-314.0	-62.0	19.0	-689.0
31	0.0041	172786.0	93394	22569.0	673.0	-810.0	525.0	192.0	673.0
32	0.0042	176194.0	93723	22563.0	640.0	3408.0	329.0	-6.0	-33.0
33	0.0043	175572.0	93630	22484.0	0.0	-622.0	-93.0	-79.0	-640.0
34	0.0044	173661.0	94068	22745.0	637.0	-1911.0	438.0	261.0	637.0
35	0.0045	177122.0	93960	9490.0	618.0	3461.0	-108.0	-13255.0	-19.0
36	0.0046	172163.0	92666	34644.0	607.0	-4959.0	-1294.0	25154.0	-11.0
37	0.0047	167657.0	91480	9128.0	587.0	-4506.0	-1186.0	-25516.0	-20.0
38	0.0048	169953.0	90932	22107.0	588.0	2296.0	-548.0	12979.0	1.0
39	0.0049	168364.0	91570	34428.0	0.0	-1589.0	638.0	12321.0	-588.0
40	0.005	168297.0	91723	9197.0	595.0	-67.0	153.0	-25231.0	595.0
41	0.0051	172658.0	91805	22281.0	570.0	4361.0	82.0	13084.0	-25.0
42	0.0052	171992.0	92413	34928.0	566.0	-666.0	608.0	12647.0	-4.0
43	0.0053	171605.0	92864	9280.0	546.0	-387.0	451.0	-25648.0	-20.0
44	0.0054	173759.0	92344	22629.0	556.0	2154.0	-520.0	13349.0	10.0
45	0.0055	172793.0	93410	35223.0	0.0	-966.0	1066.0	12594.0	-556.0
46	0.0056	171827.0	92921	9345.0	560.0	-966.0	-489.0	-25878.0	560.0
47	0.0057	175514.0	92831	35749.0	538.0	3687.0	-90.0	26404.0	-22.0
48	0.0058	175568.0	93320	22672.0	540.0	54.0	489.0	-13077.0	2.0
49	0.0059	173326.0	93278	9340.0	521.0	-2242.0	-42.0	-13332.0	-19.0
50	0.006	174758.0	92682	22874.0	539.0	1432.0	-596.0	13534.0	18.0
51	0.0061	173638.0	93746	22303.0	555.0	-1120.0	1064.0	-571.0	16.0
52	0.0062	173535.0	93728	22542.0	547.0	-103.0	-18.0	239.0	-8.0
53	0.0063	173369.0	93604	22507.0	548.0	-166.0	-124.0	-35.0	1.0
54	0.0064	172466.0	93463	22192.0	553.0	-903.0	-141.0	-315.0	5.0
55	0.0065	173021.0	93344	22558.0	530.0	555.0	-119.0	366.0	-23.0
56	0.0066	172345.0	93240	22484.0	555.0	-676.0	-104.0	-74.0	25.0
57	0.0067	171474.0	93148	22257.0	566.0	-871.0	-92.0	-227.0	11.0
58	0.0068	172468.0	93089	22506.0	546.0	994.0	-59.0	249.0	-20.0
59	0.0069	171982.0	93025	22385.0	0.0	-486.0	-64.0	-121.0	-546.0
60	0.007	171280.0	92925	22301.0	546.0	-702.0	-100.0	-84.0	546.0
61	0.0071	173615.0	93388	22638.0	1066.0	2335.0	463.0	337.0	520.0
62	0.0072	172956.0	93330	22304.0	0.0	-659.0	-58.0	-334.0	-1066.0
63	0.0073	171320.0	92738	22309.0	560.0	-1636.0	-592.0	5.0	560.0
64	0.0074	173586.0	93211	22630.0	537.0	2266.0	473.0	321.0	-23.0
65	0.0075	172745.0	93177	22269.0	553.0	-841.0	-34.0	-361.0	16.0
66	0.0076	172405.0	93077	22469.0	533.0	-340.0	-100.0	200.0	-20.0
67	0.0077	173562.0	92999	22691.0	531.0	1157.0	-78.0	222.0	-2.0
68	0.0078	172692.0	92940	22424.0	0.0	-870.0	-59.0	-267.0	-531.0
69	0.0079	172664.0	92907	22517.0	1056.0	-28.0	-33.0	93.0	1056.0
70	0.008	176242.0	92858	22571.0	551.0	3578.0	-49.0	54.0	-505.0
71	0.0081	173019.0	92814	22316.0	0.0	-3223.0	-44.0	-255.0	-551.0
72	0.0082	172613.0	92756	22488.0	549.0	-406.0	-58.0	172.0	549.0
73	0.0083	174812.0	93253	22418.0	529.0	2199.0	497.0	-70.0	-20.0
74	0.0084	174041.0	93218	22308.0	526.0	-771.0	-35.0	-110.0	-3.0
75	0.0085	174374.0	93128	22631.0	501.0	333.0	-90.0	323.0	-25.0
76	0.0086	177052.0	92997	22340.0	0.0	2678.0	-131.0	-291.0	-501.0
77	0.0087	171184.0	91085	22073.0	503.0	-5868.0	-1912.0	-267.0	503.0
78	0.0088	172368.0	91533	22298.0	490.0	1184.0	448.0	225.0	-13.0
79	0.0089	172392.0	91630	22144.0	489.0	24.0	97.0	-154.0	-1.0
80	0.009	170874.0	91721	22125.0	498.0	-1518.0	91.0	-19.0	9.0
81	0.0091	172762.0	91804	22360.0	492.0	1888.0	83.0	235.0	-6.0
82	0.0092	172739.0	91866	22181.0	494.0	-23.0	62.0	-179.0	2.0
83	0.0093	170964.0	91907	22191.0	502.0	-1775.0	41.0	10.0	8.0
84	0.0094	172840.0	91931	9299.0	481.0	1876.0	24.0	-12892.0	-21.0
85	0.0095	172604.0	91968	35323.0	501.0	-236.0	37.0	26024.0	20.0
86	0.0096	172390.0	91998	22411.0	503.0	-214.0	30.0	-12912.0	2.0
87	0.0097	173605.0	92037	9339.0	484.0	1215.0	39.0	-13072.0	-19.0
88	0.0098	173225.0	92079	35675.0	0.0	-380.0	42.0	26336.0	-484.0
89	0.0099	172775.0	92093	22681.0	485.0	-450.0	14.0	-12994.0	485.0
90	0.01	174991.0	92658	9420.0	464.0	2216.0	565.0	-13261.0	-21.0
91	0.0101	174658.0	92677	35578.0	472.0	-333.0	19.0	26158.0	8.0
92	0.0102	174624.0	92664	22677.0	467.0	-34.0	-13.0	-12901.0	-5.0
93	0.0103	175732.0	92648	9522.0	462.0	1108.0	-16.0	-13155.0	-5.0
94	0.0104	174802.0	92621	35594.0	462.0	-930.0	-27.0	26072.0	0.0
95	0.0105	174360.0	92574	9443.0	446.0	-442.0	-47.0	-26151.0	-16.0
96	0.0106	175057.0	93090	22903.0	464.0	697.0	516.0	13460.0	18.0
97	0.0107	174329.0	92576	35664.0	0.0	-728.0	-514.0	12761.0	-464.0
98	0.0108	174583.0	92503	9444.0	927.0	254.0	-73.0	-26220.0	927.0
99	0.0109	176917.0	93045	23014.0	481.0	2334.0	542.0	13570.0	-446.0
100	0.011	174657.0	92507	35868.0	0.0	-2260.0	-538.0	12854.0	-481.0
101	0.0111	174675.0	92438	9508.0	478.0	18.0	-69.0	-26360.0	478.0
102	0.0112	176181.0	92974	22978.0	465.0	1506.0	536.0	13470.0	-13.0
103	0.0113	175502.0	93539	22570.0	470.0	-679.0	565.0	-408.0	5.0
104	0.0114	176160.0	92994	22873.0	451.0	658.0	-545.0	303.0	-19.0
105	0.0115	175835.0	92877	22990.0	473.0	-325.0	-117.0	117.0	22.0
106	0.0116	176072.0	93345	22515.0	480.0	237.0	468.0	-475.0	7.0
107	0.0117	175335.0	92787	22961.0	465.0	-737.0	-558.0	446.0	-15.0
108	0.0118	174696.0	93239	22741.0	468.0	-639.0	452.0	-220.0	3.0
109	0.0119	175497.0	93215	22519.0	466.0	801.0	-24.0	-222.0	-2.0
110	0.012	175248.0	92654	23045.0	459.0	-249.0	-561.0	526.0	-7.0
111	0.0121	175735.0	93128	22755.0	0.0	487.0	474.0	-290.0	-459.0
112	0.0122	175419.0	93098	22699.0	459.0	-316.0	-30.0	-56.0	459.0
