	time	count
0	0.0010	4971
1	0.0011	10081
2	0.0012	10486
3	0.0013	6175
4	0.0014	13628
5	0.0015	7551
6	0.0016	16689
7	0.0017	8959
8	0.0018	9231
9	0.0019	9468
10	0.0020	19838
11	0.0021	10458
12	0.0022	10809
13	0.0023	11037
14	0.0024	11128
15	0.0025	11212
16	0.0026	11351
17	0.0027	23244
18	0.0028	11854
19	0.0029	11880
20	0.0030	11966
21	0.0031	11979
22	0.0032	12063
23	0.0033	12149
24	0.0034	12311
25	0.0035	12301
26	0.0036	12357
27	0.0037	12408
28	0.0038	12374
29	0.0039	12415
30	0.0040	12471
31	0.0041	12516
32	0.0042	12537
33	0.0043	12574
34	0.0044	12602
35	0.0045	12618
36	0.0046	12556
37	0.0047	12577
38	0.0048	12508
39	0.0049	12329
40	0.0050	12368
41	0.0051	12331
42	0.0052	12378
43	0.0053	12431
44	0.0054	12401
45	0.0055	12444
46	0.0056	12485
47	0.0057	12449
48	0.0058	12410
49	0.0059	12540
50	0.0060	12576
51	0.0061	12529
52	0.0062	12559
53	0.0063	12597
54	0.0064	12547
55	0.0065	12566
56	0.0066	12602
57	0.0067	12555
58	0.0068	12568
59	0.0069	12514
60	0.0070	12633
61	0.0071	12667
62	0.0072	12614
63	0.0073	12642
64	0.0074	12582
65	0.0075	12602
66	0.0076	12546
67	0.0077	12501
68	0.0078	12462
69	0.0079	12490
70	0.0080	12531
71	0.0081	12491
72	0.0082	12534
73	0.0083	12499
74	0.0084	12444
75	0.0085	12486
76	0.0086	12447
77	0.0087	12412
78	0.0088	12446
79	0.0089	12203
80	0.0090	12167
81	0.0091	12077
82	0.0092	12065
83	0.0093	12134
84	0.0094	12133
85	0.0095	12213
86	0.0096	12195
87	0.0097	12187
88	0.0098	12178
89	0.0099	12170
90	0.0100	12148
91	0.0101	12221
92	0.0102	12213
93	0.0103	12199
94	0.0104	12109
95	0.0105	12096
96	0.0106	12179
97	0.0107	12167
98	0.0108	12151
99	0.0109	12140
100	0.0110	12134
101	0.0111	12115
102	0.0112	12172
103	0.0113	12258
104	0.0114	12236
105	0.0115	12209
106	0.0116	12277
107	0.0117	12264
108	0.0118	12245
109	0.0119	12217
110	0.0120	12202
111	0.0121	12188
112	0.0122	12179
113	0.0123	12161
114	0.0124	12135
115	0.0125	12213
116	0.0126	12287
117	0.0127	12258
118	0.0128	0
119	0.0129	11993
120	0.0130	23769
121	0.0131	12091
122	0.0132	12231
123	0.0133	12351
124	0.0134	12450
125	0.0135	12553
126	0.0136	12648
127	0.0137	12733
128	0.0138	12796
129	0.0139	12858
130	0.0140	12922
131	0.0141	12982
132	0.0142	13193
133	0.0143	13301
134	0.0144	13314
135	0.0145	13317
136	0.0146	13316
137	0.0147	13412
138	0.0148	13420
139	0.0149	13422
140	0.0150	13422
141	0.0151	13424
142	0.0152	13424
143	0.0153	13425
144	0.0154	13421
145	0.0155	13478
146	0.0156	13478
147	0.0157	13471
148	0.0158	13469
149	0.0159	13472
150	0.0160	13472
151	0.0161	13476
152	0.0162	13460
153	0.0163	13521
154	0.0164	13603
155	0.0165	13593
156	0.0166	13633
157	0.0167	13615
158	0.0168	13608
159	0.0169	13410
160	0.0170	13390
161	0.0171	13455
162	0.0172	13545
163	0.0173	13542
164	0.0174	13528
165	0.0175	13577
166	0.0176	13571
167	0.0177	13562
168	0.0178	13539
