	time	count
0	0.0010	45373
1	0.0011	95084
2	0.0012	115811
3	0.0013	67418
4	0.0014	149109
5	0.0015	77446
6	0.0016	79575
7	0.0017	81577
8	0.0018	82762
9	0.0019	83750
10	0.0020	85223
11	0.0021	86602
12	0.0022	176784
13	0.0023	89924
14	0.0024	90797
15	0.0025	90982
16	0.0026	91661
17	0.0027	92314
18	0.0028	92897
19	0.0029	93404
20	0.0030	93872
21	0.0031	93731
22	0.0032	94088
23	0.0033	94465
24	0.0034	94808
25	0.0035	95121
26	0.0036	94842
27	0.0037	95086
28	0.0038	94806
29	0.0039	95054
30	0.0040	95325
31	0.0041	95576
32	0.0042	95261
33	0.0043	95433
34	0.0044	95672
35	0.0045	96343
36	0.0046	96506
37	0.0047	96092
38	0.0048	96194
39	0.0049	96824
40	0.0050	96895
41	0.0051	96199
42	0.0052	95319
43	0.0053	95388
44	0.0054	95613
45	0.0055	95836
46	0.0056	96038
47	0.0057	95668
48	0.0058	95817
49	0.0059	95458
50	0.0060	95588
51	0.0061	95781
52	0.0062	95875
53	0.0063	96010
54	0.0064	96180
55	0.0065	96341
56	0.0066	96354
57	0.0067	95935
58	0.0068	96054
59	0.0069	96218
60	0.0070	96365
61	0.0071	96501
62	0.0072	96070
63	0.0073	95633
64	0.0074	95652
65	0.0075	96311
66	0.0076	96352
67	0.0077	96443
68	0.0078	96027
69	0.0079	96133
70	0.0080	96292
71	0.0081	95890
72	0.0082	96018
73	0.0083	95531
74	0.0084	95550
75	0.0085	96208
76	0.0086	96284
77	0.0087	95850
78	0.0088	95868
79	0.0089	96619
80	0.0090	96248
81	0.0091	95791
82	0.0092	93712
83	0.0093	93864
84	0.0094	93692
85	0.0095	93510
86	0.0096	93356
87	0.0097	93207
88	0.0098	93069
89	0.0099	92956
90	0.0100	92856
91	0.0101	93322
92	0.0102	93241
93	0.0103	93102
94	0.0104	92985
95	0.0105	92886
96	0.0106	92798
97	0.0107	92695
98	0.0108	92619
99	0.0109	92555
100	0.0110	92485
101	0.0111	92436
102	0.0112	92386
103	0.0113	92343
104	0.0114	92869
105	0.0115	92831
106	0.0116	92747
107	0.0117	92661
108	0.0118	92595
109	0.0119	92525
110	0.0120	92458
111	0.0121	92403
112	0.0122	92336
113	0.0123	92300
114	0.0124	92265
115	0.0125	92221
116	0.0126	92741
117	0.0127	92724
118	0.0128	92649
119	0.0129	92586
120	0.0130	92526
121	0.0131	92444
122	0.0132	90678
123	0.0133	0
124	0.0134	180570
125	0.0135	91017
126	0.0136	92182
127	0.0137	93220
128	0.0138	94134
129	0.0139	94987
130	0.0140	95740
131	0.0141	96397
132	0.0142	96990
133	0.0143	97536
134	0.0144	98027
135	0.0145	99055
136	0.0146	98901
137	0.0147	99175
138	0.0148	100058
139	0.0149	100338
140	0.0150	100528
141	0.0151	100688
142	0.0152	100817
143	0.0153	100935
144	0.0154	101040
145	0.0155	101142
146	0.0156	101236
147	0.0157	101318
148	0.0158	101388
149	0.0159	101457
150	0.0160	101520
151	0.0161	101570
152	0.0162	101619
153	0.0163	101660
154	0.0164	101689
155	0.0165	101719
156	0.0166	102313
157	0.0167	102313
158	0.0168	102280
159	0.0169	102246
160	0.0170	102221
161	0.0171	101948
162	0.0172	100597
163	0.0173	100564
164	0.0174	100689
165	0.0175	100828
166	0.0176	100955
167	0.0177	101059
168	0.0178	101165
