	time	count
0	0.0010	104988
1	0.0011	60672
2	0.0012	138565
3	0.0013	76742
4	0.0014	170491
5	0.0015	92030
6	0.0016	95885
7	0.0017	202045
8	0.0018	95927
9	0.0019	94758
10	0.0020	97797
11	0.0021	101147
12	0.0022	104264
13	0.0023	106994
14	0.0024	109483
15	0.0025	107202
16	0.0026	106015
17	0.0027	104505
18	0.0028	103670
19	0.0029	103043
20	0.0030	102435
21	0.0031	101941
22	0.0032	101535
23	0.0033	101131
24	0.0034	100205
25	0.0035	99946
26	0.0036	99749
27	0.0037	99539
28	0.0038	99390
29	0.0039	99254
30	0.0040	99144
31	0.0041	98460
32	0.0042	98378
33	0.0043	98298
34	0.0044	98187
35	0.0045	98211
36	0.0046	0
37	0.0047	98252
38	0.0048	195362
39	0.0049	98227
40	0.0050	98260
41	0.0051	98284
42	0.0052	0
43	0.0053	98304
44	0.0054	97673
45	0.0055	97704
46	0.0056	195486
47	0.0057	0
48	0.0058	98054
49	0.0059	95958
50	0.0060	95919
51	0.0061	96083
52	0.0062	96260
53	0.0063	95825
54	0.0064	96040
55	0.0065	96256
56	0.0066	96462
57	0.0067	96045
58	0.0068	96189
59	0.0069	96451
60	0.0070	96061
61	0.0071	96203
62	0.0072	96440
63	0.0073	96645
64	0.0074	96253
65	0.0075	96414
66	0.0076	96611
67	0.0077	96199
68	0.0078	96335
69	0.0079	95953
70	0.0080	96151
71	0.0081	96364
72	0.0082	95928
73	0.0083	96079
74	0.0084	95745
75	0.0085	95933
76	0.0086	95555
77	0.0087	95744
78	0.0088	95392
79	0.0089	95663
80	0.0090	95310
81	0.0091	95553
82	0.0092	95251
83	0.0093	94903
84	0.0094	95194
85	0.0095	94847
86	0.0096	94515
87	0.0097	94897
88	0.0098	94704
89	0.0099	93200
90	0.0100	92923
91	0.0101	93407
92	0.0102	93337
93	0.0103	93165
94	0.0104	93005
95	0.0105	92876
96	0.0106	92815
97	0.0107	93330
98	0.0108	93178
99	0.0109	93080
100	0.0110	92933
101	0.0111	92821
102	0.0112	92695
103	0.0113	92654
104	0.0114	92570
105	0.0115	92459
106	0.0116	92994
107	0.0117	92950
108	0.0118	92827
109	0.0119	92712
110	0.0120	92599
111	0.0121	92555
112	0.0122	92463
113	0.0123	92391
114	0.0124	92319
115	0.0125	92257
116	0.0126	92212
117	0.0127	92153
118	0.0128	92792
119	0.0129	92730
120	0.0130	92649
121	0.0131	92573
122	0.0132	92548
123	0.0133	92440
124	0.0134	92392
125	0.0135	92324
126	0.0136	92271
127	0.0137	92233
128	0.0138	92223
129	0.0139	90480
130	0.0140	90401
131	0.0141	91146
132	0.0142	91275
133	0.0143	90698
134	0.0144	91723
135	0.0145	92805
136	0.0146	93810
137	0.0147	94681
138	0.0148	95485
139	0.0149	96198
140	0.0150	96867
141	0.0151	97445
142	0.0152	97897
143	0.0153	98342
144	0.0154	98783
145	0.0155	99120
146	0.0156	99465
147	0.0157	199899
148	0.0158	100305
149	0.0159	101143
150	0.0160	101310
151	0.0161	100824
152	0.0162	100933
153	0.0163	102424
154	0.0164	102587
155	0.0165	101987
156	0.0166	101975
157	0.0167	101976
158	0.0168	102006
159	0.0169	102046
160	0.0170	102026
161	0.0171	101985
162	0.0172	102008
163	0.0173	102052
