	time	count
0	0.0010	8231
1	0.0011	17615
2	0.0012	9440
3	0.0013	9766
4	0.0014	10180
5	0.0015	21058
6	0.0016	10861
7	0.0017	11054
8	0.0018	11234
9	0.0019	11395
10	0.0020	11538
11	0.0021	11673
12	0.0022	11703
13	0.0023	11813
14	0.0024	11915
15	0.0025	12007
16	0.0026	12092
17	0.0027	12180
18	0.0028	12244
19	0.0029	12218
20	0.0030	24614
21	0.0031	12385
22	0.0032	12430
23	0.0033	12466
24	0.0034	12507
25	0.0035	12463
26	0.0036	12580
27	0.0037	12621
28	0.0038	12648
29	0.0039	0
30	0.0040	12409
31	0.0041	24282
32	0.0042	12256
33	0.0043	12340
34	0.0044	12395
35	0.0045	12439
36	0.0046	12411
37	0.0047	12453
38	0.0048	12500
39	0.0049	12532
40	0.0050	12484
41	0.0051	12525
42	0.0052	12566
43	0.0053	12597
44	0.0054	12622
45	0.0055	12570
46	0.0056	12600
47	0.0057	12638
48	0.0058	12581
49	0.0059	12602
50	0.0060	12632
51	0.0061	12733
52	0.0062	12677
53	0.0063	12687
54	0.0064	12702
55	0.0065	12638
56	0.0066	12665
57	0.0067	12684
58	0.0068	12620
59	0.0069	12633
60	0.0070	12576
61	0.0071	12608
62	0.0072	12645
63	0.0073	12592
64	0.0074	12605
65	0.0075	12555
66	0.0076	12592
67	0.0077	12546
68	0.0078	12569
69	0.0079	12521
70	0.0080	12373
71	0.0081	0
72	0.0082	24627
73	0.0083	12347
74	0.0084	12322
75	0.0085	12382
76	0.0086	12364
77	0.0087	12319
78	0.0088	12370
79	0.0089	12416
80	0.0090	12394
81	0.0091	12355
82	0.0092	12399
83	0.0093	12374
84	0.0094	12345
85	0.0095	0
86	0.0096	12312
87	0.0097	24531
88	0.0098	0
89	0.0099	12325
90	0.0100	12302
91	0.0101	12271
92	0.0102	12253
93	0.0103	12240
94	0.0104	12223
95	0.0105	12118
96	0.0106	12190
97	0.0107	12346
98	0.0108	12332
99	0.0109	12297
100	0.0110	12272
101	0.0111	12256
102	0.0112	12230
103	0.0113	12188
104	0.0114	12256
105	0.0115	12313
106	0.0116	12291
107	0.0117	12257
108	0.0118	12239
109	0.0119	12286
110	0.0120	12263
111	0.0121	12125
112	0.0122	12166
113	0.0123	12168
114	0.0124	12078
115	0.0125	12065
116	0.0126	12149
117	0.0127	12215
118	0.0128	12198
119	0.0129	12188
120	0.0130	12180
121	0.0131	12094
122	0.0132	12076
123	0.0133	12077
124	0.0134	12257
125	0.0135	12314
126	0.0136	12288
127	0.0137	12269
128	0.0138	12314
129	0.0139	12295
130	0.0140	12250
131	0.0141	12235
132	0.0142	12305
133	0.0143	12284
134	0.0144	12258
135	0.0145	12222
136	0.0146	12289
137	0.0147	12422
138	0.0148	12398
139	0.0149	12370
140	0.0150	12344
141	0.0151	12284
142	0.0152	12313
143	0.0153	12468
144	0.0154	12453
145	0.0155	12420
146	0.0156	12300
147	0.0157	12270
148	0.0158	12254
149	0.0159	12239
150	0.0160	12210
151	0.0161	11966
152	0.0162	11959
153	0.0163	12147
154	0.0164	12125
155	0.0165	12125
156	0.0166	11997
157	0.0167	12105
158	0.0168	12233
159	0.0169	12357
160	0.0170	12466
161	0.0171	25185
162	0.0172	12719
163	0.0173	12784
164	0.0174	12845
165	0.0175	12889
166	0.0176	12944
