	time	ins	cycle	memory	branchm
0	0.001	327491.0	71661	124971.0	0.0
1	0.0011	518175.0	238008	276587.0	0.0
2	0.0012	948483.0	332403	361108.0	1813.0
3	0.0013	1187170.0	539027	485712.0	1813.0
4	0.0014	1435799.0	648925	580485.0	3479.0
5	0.0015	1963107.0	763268	740119.0	3479.0
6	0.0016	2237945.0	1002836	843405.0	3479.0
7	0.0017	2520019.0	1127116	991969.0	5018.0
8	0.0018	2808601.0	1254189	1100773.0	5018.0
9	0.0019	3101190.0	1383019	1211359.0	6446.0
10	0.002	3398951.0	1513367	1323840.0	6446.0
11	0.0021	3699693.0	1645674	1437413.0	7782.0
12	0.0022	4004610.0	1779154	1547386.0	7782.0
13	0.0023	4287651.0	1904507	1714674.0	8921.0
14	0.0024	4847136.0	2154998	1948807.0	9988.0
15	0.0025	5533616.0	2459501	2141387.0	12170.0
16	0.0026	5933363.0	2635958	2396861.0	13302.0
17	0.0027	6821039.0	3024606	2567822.0	14465.0
18	0.0028	7301184.0	3233269	2820690.0	15651.0
19	0.0029	7800157.0	3450107	3010505.0	16859.0
20	0.003	8847297.0	3674090	3326570.0	18075.0
21	0.0031	9391767.0	3905072	3530296.0	19308.0
22	0.0032	9946676.0	4382433	3822468.0	20558.0
23	0.0033	10510698.0	4627316	4035076.0	21822.0
24	0.0034	11082584.0	4875594	4250558.0	24389.0
25	0.0035	11661471.0	5126819	4468556.0	25687.0
26	0.0036	12246347.0	5380602	4688609.0	26995.0
27	0.0037	12836142.0	5636599	4910493.0	28308.0
28	0.0038	13430443.0	5894510	5134022.0	29627.0
29	0.0039	14028675.0	6154093	5359004.0	30949.0
30	0.004	14630390.0	6415139	5585249.0	32272.0
31	0.0041	15235213.0	6677450	5812598.0	33599.0
32	0.0042	15842662.0	6940836	6040867.0	34932.0
33	0.0043	16452383.0	7205178	6269948.0	36269.0
34	0.0044	17064030.0	7470365	6499745.0	37607.0
35	0.0045	17677449.0	7736287	6730244.0	38949.0
36	0.0046	18292374.0	8002861	6961346.0	40293.0
37	0.0047	18908725.0	8270001	7192865.0	41641.0
38	0.0048	19526150.0	8537621	7424743.0	42990.0
39	0.0049	20144571.0	8805655	7657019.0	44343.0
40	0.005	20763829.0	9074060	7889650.0	45701.0
41	0.0051	21383819.0	9342784	8122420.0	47063.0
42	0.0052	22004272.0	9611767	8355349.0	48426.0
43	0.0053	22625288.0	9880984	8588590.0	49789.0
44	0.0054	23246879.0	10150419	8821997.0	51154.0
45	0.0055	24491107.0	10420019	9055496.0	52521.0
46	0.0056	24491107.0	10689776	9289185.0	53889.0
47	0.0057	25736787.0	10959694	9523011.0	55258.0
48	0.0058	26360073.0	11229743	9756900.0	56628.0
49	0.0059	26983656.0	11499895	9990947.0	57997.0
50	0.006	27607482.0	11770158	10225116.0	59366.0
51	0.0061	28231436.0	12040506	10459290.0	60733.0
52	0.0062	28231436.0	12310917	10693613.0	62096.0
53	0.0063	28853398.0	12580493	10927148.0	63446.0
54	0.0064	29464334.0	12848467	11156915.0	64797.0
55	0.0065	30075272.0	13116229	11386785.0	66149.0
56	0.0066	30687751.0	13384305	11617249.0	67504.0
57	0.0067	31301887.0	13652727	11848185.0	68863.0
58	0.0068	31917285.0	13921460	12079535.0	70223.0
59	0.0069	32533966.0	14190463	12311353.0	71585.0
60	0.007	33153496.0	14459076	12543581.0	72947.0
61	0.0071	33773950.0	14727903	12776082.0	84190.0
