	time	ins	cycle	memory	branchm
0	0.001	0	32748	6493.0	1921.0
1	0.0011	47862	101470	21918.0	1921.0
2	0.0012	102584	101470	51069.0	3028.0
3	0.0013	229301	184388	111502.0	3028.0
4	0.0014	376412	274542	189081.0	3028.0
5	0.0015	574788	326045	246390.0	4081.0
6	0.0016	814473	440366	322351.0	4081.0
7	0.0017	947606	503240	394678.0	4949.0
8	0.0018	1075134	569859	425085.0	4949.0
9	0.0019	1340469	632788	495019.0	5749.0
10	0.002	1486436	759937	581005.0	5749.0
11	0.0021	1640146	828465	661099.0	6499.0
12	0.0022	1962504	899466	721825.0	6499.0
13	0.0023	2130026	1048975	784580.0	7209.0
14	0.0024	2302901	1126992	888594.0	7884.0
15	0.0025	2479209	1206504	955674.0	7884.0
16	0.0026	2660069	1287911	1051437.0	8530.0
17	0.0027	2843732	1370492	1121556.0	9150.0
18	0.0028	3031149	1454027	1192472.0	9150.0
19	0.0029	3411917	1539030	1264251.0	9748.0
20	0.003	3606224	1624824	1336953.0	10327.0
21	0.0031	3803056	1711712	1410634.0	10891.0
22	0.0032	4000935	1799743	1485030.0	10891.0
23	0.0033	4199611	1888212	1559690.0	11445.0
24	0.0034	4400486	2066162	1634917.0	11986.0
25	0.0035	4602003	2156156	1710450.0	12516.0
26	0.0036	4804033	2246399	1786135.0	13036.0
27	0.0037	5006354	2336792	1862173.0	13550.0
28	0.0038	5209007	2427320	1983764.0	14060.0
29	0.0039	5412059	2517993	2060441.0	14563.0
30	0.004	5616847	2608795	2137275.0	14563.0
31	0.0041	5821946	2700266	2214158.0	15059.0
32	0.0042	6027181	2791833	2291068.0	15551.0
33	0.0043	6232487	2883442	2368105.0	16042.0
34	0.0044	6437895	2975069	2445125.0	16527.0
35	0.0045	6643414	3066710	2522450.0	17010.0
36	0.0046	6849074	3158360	2599786.0	17492.0
37	0.0047	7054703	3250010	2677117.0	17972.0
38	0.0048	7260311	3341653	2754479.0	18451.0
39	0.0049	7465978	3433294	2831780.0	18927.0
40	0.005	7671653	3524946	2909156.0	19403.0
41	0.0051	7877403	3616601	2986479.0	19877.0
42	0.0052	8083159	3708270	3063841.0	20352.0
43	0.0053	8289017	3799953	3141510.0	20822.0
44	0.0054	8497512	3892041	3219430.0	21292.0
45	0.0055	8706020	3984155	3297528.0	21762.0
46	0.0056	8914364	4076249	3375531.0	22233.0
47	0.0057	9122425	4168295	3407102.0	22702.0
48	0.0058	9329642	4260123	3484883.0	23163.0
49	0.0059	9532401	4350084	3561634.0	23623.0
50	0.006	9735028	4440031	3637634.0	23623.0
51	0.0061	9937882	4530118	3713677.0	24084.0
52	0.0062	10141072	4620936	3835316.0	24542.0
53	0.0063	10344617	4711917	3911668.0	25001.0
54	0.0064	10548475	4802993	3988212.0	25460.0
55	0.0065	10752678	4894155	4064823.0	25920.0
56	0.0066	10957051	4985385	4141496.0	26381.0
57	0.0067	11161581	5076674	4218308.0	26842.0
58	0.0068	11366248	5168010	4295089.0	27304.0
59	0.0069	11570965	5259377	4371967.0	27765.0
60	0.007	11775870	5350798	4448849.0	28229.0
61	0.0071	11980757	5442232	4525766.0	28692.0
62	0.0072	12185807	5533707	4602774.0	29155.0
63	0.0073	12390956	5625208	4679767.0	29618.0
64	0.0074	12596195	5716746	4756854.0	30082.0
65	0.0075	12801601	5808309	4833944.0	30546.0
66	0.0076	13007071	5899903	4911108.0	31010.0
67	0.0077	13212737	5991523	4988323.0	31475.0
68	0.0078	13418455	6083166	5065517.0	31936.0
69	0.0079	13624173	6174825	5143025.0	32402.0
70	0.008	13829968	6266498	5220324.0	32865.0
71	0.0081	14035835	6358167	5297879.0	33328.0
72	0.0082	14241800	6449848	5375416.0	33790.0
73	0.0083	14447780	6541546	5452967.0	34252.0
74	0.0084	14653872	6633252	5530546.0	34714.0
75	0.0085	14859984	6724973	5608053.0	35177.0
76	0.0086	15066034	6816687	5685627.0	35640.0
77	0.0087	15272101	6908399	5763095.0	36103.0
78	0.0088	15478050	7000096	5840589.0	36566.0
79	0.0089	15684043	7091786	5918018.0	37029.0
80	0.009	15889982	7183449	5995437.0	37493.0
81	0.0091	16095863	7275108	6072831.0	37956.0
82	0.0092	16301702	7366765	6150178.0	38420.0
83	0.0093	16507522	7458416	6227588.0	38884.0
84	0.0094	16713342	7550067	6304903.0	39348.0
85	0.0095	16919065	7641698	6382259.0	39811.0
86	0.0096	17124855	7733322	6459550.0	40275.0
87	0.0097	17330532	7824934	6490906.0	40739.0
88	0.0098	17536150	7916506	6568184.0	41196.0
89	0.0099	17738100	7916506	6644590.0	41653.0
90	0.01	17940032	8096487	6720490.0	42110.0
91	0.0101	18142345	8186639	6796404.0	42568.0
92	0.0102	18344983	8276938	6872481.0	43026.0
93	0.0103	18547843	8367361	6948634.0	43485.0
94	0.0104	18751026	8457910	7024863.0	43944.0
95	0.0105	18954412	8548566	7101249.0	44404.0
96	0.0106	19158103	8639334	7223229.0	44864.0
97	0.0107	19362065	8730215	7299826.0	45325.0
98	0.0108	19566243	8821184	7376550.0	45786.0
99	0.0109	19770741	8912249	7453296.0	46247.0
100	0.011	19975353	9003391	7530213.0	46709.0
101	0.0111	20180198	9094589	7607092.0	47171.0
102	0.0112	20385061	9185839	7684037.0	47635.0
103	0.0113	20590002	9277132	7761009.0	48099.0
104	0.0114	20795087	9368479	7838326.0	48561.0
105	0.0115	21000346	9459869	7915799.0	49020.0
106	0.0116	21207234	9551304	7992927.0	49479.0
107	0.0117	21415603	9642760	8070125.0	49938.0
108	0.0118	21623960	9734247	8147614.0	50398.0
109	0.0119	21830771	9825750	8225120.0	50859.0
110	0.012	22037330	9917273	8302631.0	51319.0
111	0.0121	22243824	10008820	8380090.0	51780.0
112	0.0122	22450315	10100392	8457628.0	52240.0
113	0.0123	22656823	10191997	8535097.0	52701.0
114	0.0124	22863256	10283622	8612596.0	53161.0
115	0.0125	23069712	10375268	8690083.0	53621.0
116	0.0126	23276190	10466926	8767600.0	54078.0
117	0.0127	23482713	10559152	8845167.0	54535.0
118	0.0128	23689303	10651391	8922683.0	54992.0
119	0.0129	23895887	10743592	9000268.0	55450.0
120	0.013	24102469	10835756	9077791.0	55908.0
121	0.0131	24308962	10927870	9155344.0	56367.0
122	0.0132	24515521	11019965	9232859.0	56827.0
123	0.0133	24721989	11112028	9310371.0	57287.0
124	0.0134	24928452	11204056	9387938.0	57748.0
125	0.0135	25135000	11296064	9465444.0	58209.0
126	0.0136	25341470	11388034	9543013.0	58671.0
127	0.0137	25548006	11479990	9574408.0	58671.0
128	0.0138	25754320	11479990	9651906.0	59133.0
129	0.0139	25956941	11662079	9728559.0	59588.0
130	0.014	26160459	11752705	9804581.0	60045.0
131	0.0141	26364354	11843488	9881117.0	60502.0
132	0.0142	26568502	11934374	10003037.0	60960.0
133	0.0143	26771249	12024795	10079568.0	61877.0
134	0.0144	26976416	12116257	10156936.0	62345.0
135	0.0145	27183895	12208799	10235196.0	62819.0
136	0.0146	27393671	12302346	10346404.0	63297.0
137	0.0147	27605417	12396780	10426561.0	63779.0
138	0.0148	27819128	12492024	10507303.0	64265.0
139	0.0149	28034507	12587975	10588690.0	64754.0
140	0.015	28251431	12684574	10670534.0	65244.0
141	0.0151	28469677	12781733	10752919.0	65738.0
142	0.0152	28689146	12879402	10835618.0	66233.0
143	0.0153	28909674	12977521	10918758.0	66729.0
144	0.0154	29353385	13076010	11002146.0	67229.0
145	0.0155	29576415	13174849	11085826.0	67727.0
146	0.0156	29800221	13274010	11170083.0	68230.0
147	0.0157	30024656	13373464	11254313.0	68736.0
148	0.0158	30249617	13473182	11338760.0	69243.0
149	0.0159	30475035	13573122	11423401.0	69751.0
150	0.016	30700909	13673248	11508159.0	70258.0
151	0.0161	30927155	13773536	11593342.0	70765.0
152	0.0162	31153672	13873947	11678620.0	71273.0
153	0.0163	31381646	13974507	11763960.0	71786.0
154	0.0164	31609956	14075620	11849852.0	72299.0
155	0.0165	31838355	14176874	11935834.0	72812.0
156	0.0166	32066889	14278171	12021798.0	73326.0
157	0.0167	32295506	14379517	12107802.0	73840.0
158	0.0168	32524097	14480880	12193831.0	74353.0
159	0.0169	32752769	14582269	12279825.0	74867.0
160	0.017	32981469	14683680	12365817.0	75381.0
161	0.0171	33210176	14785117	12451848.0	75894.0
162	0.0172	33438850	14886547	12537815.0	76406.0
163	0.0173	33667652	14987982	12623783.0	76918.0
164	0.0174	33896483	15089437	12709791.0	77431.0
165	0.0175	34125265	15190908	12795795.0	77944.0
166	0.0176	34354084	15292389	12881741.0	83875.0
