	time	count
0	0.0010	0
1	0.0011	1360
2	0.0012	0
3	0.0013	0
4	0.0014	0
5	0.0015	0
6	0.0016	0
7	0.0017	1246
8	0.0018	0
9	0.0019	0
10	0.0020	0
11	0.0021	0
12	0.0022	0
13	0.0023	1115
14	0.0024	0
15	0.0025	0
16	0.0026	0
17	0.0027	1002
18	0.0028	0
19	0.0029	0
20	0.0030	0
21	0.0031	0
22	0.0032	905
23	0.0033	0
24	0.0034	0
25	0.0035	0
26	0.0036	818
27	0.0037	0
28	0.0038	0
29	0.0039	743
30	0.0040	0
31	0.0041	0
32	0.0042	0
33	0.0043	676
34	0.0044	0
35	0.0045	0
36	0.0046	620
37	0.0047	0
38	0.0048	569
39	0.0049	0
40	0.0050	0
41	0.0051	488
42	0.0052	0
43	0.0053	452
44	0.0054	0
45	0.0055	423
46	0.0056	0
47	0.0057	397
48	0.0058	0
49	0.0059	372
50	0.0060	0
51	0.0061	353
52	0.0062	336
53	0.0063	0
54	0.0064	323
55	0.0065	310
56	0.0066	0
57	0.0067	300
58	0.0068	286
59	0.0069	0
60	0.0070	281
61	0.0071	272
62	0.0072	265
63	0.0073	260
64	0.0074	0
65	0.0075	257
66	0.0076	250
67	0.0077	246
68	0.0078	243
69	0.0079	242
70	0.0080	240
71	0.0081	238
72	0.0082	0
73	0.0083	237
74	0.0084	231
75	0.0085	228
76	0.0086	229
77	0.0087	229
78	0.0088	225
79	0.0089	223
80	0.0090	0
81	0.0091	222
82	0.0092	219
83	0.0093	218
84	0.0094	214
85	0.0095	214
86	0.0096	214
87	0.0097	211
88	0.0098	211
89	0.0099	211
90	0.0100	211
91	0.0101	213
92	0.0102	213
93	0.0103	214
94	0.0104	210
95	0.0105	209
96	0.0106	209
97	0.0107	0
98	0.0108	209
99	0.0109	209
100	0.0110	209
101	0.0111	209
102	0.0112	205
103	0.0113	206
104	0.0114	209
105	0.0115	212
106	0.0116	213
107	0.0117	213
108	0.0118	212
109	0.0119	209
110	0.0120	215
111	0.0121	219
112	0.0122	219
113	0.0123	220
114	0.0124	220
115	0.0125	217
116	0.0126	216
117	0.0127	216
118	0.0128	218
119	0.0129	219
120	0.0130	217
121	0.0131	212
122	0.0132	0
123	0.0133	210
124	0.0134	208
125	0.0135	205
126	0.0136	206
127	0.0137	207
128	0.0138	207
129	0.0139	205
130	0.0140	425
131	0.0141	219
132	0.0142	221
133	0.0143	222
134	0.0144	224
135	0.0145	228
136	0.0146	228
137	0.0147	229
138	0.0148	233
139	0.0149	235
140	0.0150	236
141	0.0151	236
142	0.0152	236
143	0.0153	235
144	0.0154	235
145	0.0155	238
146	0.0156	235
147	0.0157	238
148	0.0158	243
149	0.0159	243
150	0.0160	244
151	0.0161	243
152	0.0162	245
153	0.0163	242
154	0.0164	242
155	0.0165	242
156	0.0166	241
157	0.0167	1061
158	0.0168	3563
