	time	count
0	0.0010	30209
1	0.0011	37165
2	0.0012	76925
3	0.0013	86610
4	0.0014	103122
5	0.0015	58564
6	0.0016	62000
7	0.0017	134978
8	0.0018	72323
9	0.0019	75102
10	0.0020	76932
11	0.0021	160307
12	0.0022	83002
13	0.0023	84642
14	0.0024	85932
15	0.0025	86632
16	0.0026	87758
17	0.0027	88830
18	0.0028	89815
19	0.0029	90691
20	0.0030	90878
21	0.0031	91576
22	0.0032	92248
23	0.0033	92834
24	0.0034	186090
25	0.0035	93746
26	0.0036	94167
27	0.0037	94567
28	0.0038	94713
29	0.0039	0
30	0.0040	91787
31	0.0041	180579
32	0.0042	91191
33	0.0043	91330
34	0.0044	91939
35	0.0045	92538
36	0.0046	92519
37	0.0047	93006
38	0.0048	92944
39	0.0049	93389
40	0.0050	93830
41	0.0051	93688
42	0.0052	94027
43	0.0053	93850
44	0.0054	94191
45	0.0055	93998
46	0.0056	94287
47	0.0057	94084
48	0.0058	93823
49	0.0059	94154
50	0.0060	93972
51	0.0061	94270
52	0.0062	94073
53	0.0063	93848
54	0.0064	94187
55	0.0065	94003
56	0.0066	93785
57	0.0067	94118
58	0.0068	93927
59	0.0069	93712
60	0.0070	93500
61	0.0071	93890
62	0.0072	93576
63	0.0073	93914
64	0.0074	93769
65	0.0075	93590
66	0.0076	93401
67	0.0077	93239
68	0.0078	93085
69	0.0079	93533
70	0.0080	92279
71	0.0081	92094
72	0.0082	92074
73	0.0083	91932
74	0.0084	91914
75	0.0085	91889
76	0.0086	91850
77	0.0087	92412
78	0.0088	92807
79	0.0089	92775
80	0.0090	92702
81	0.0091	93174
82	0.0092	93085
83	0.0093	92964
84	0.0094	92361
85	0.0095	92260
86	0.0096	92217
87	0.0097	92196
88	0.0098	92736
89	0.0099	92554
90	0.0100	93006
91	0.0101	92933
92	0.0102	92837
93	0.0103	92761
94	0.0104	93223
95	0.0105	93548
96	0.0106	93276
97	0.0107	93124
98	0.0108	92975
99	0.0109	92862
100	0.0110	92775
101	0.0111	92671
102	0.0112	93149
103	0.0113	93477
104	0.0114	93208
105	0.0115	93056
106	0.0116	93460
107	0.0117	93763
108	0.0118	93611
109	0.0119	0
110	0.0120	183843
111	0.0121	92396
112	0.0122	93357
113	0.0123	94246
114	0.0124	95075
115	0.0125	96357
116	0.0126	97035
117	0.0127	97586
118	0.0128	98060
119	0.0129	98463
120	0.0130	98853
121	0.0131	98631
122	0.0132	98841
123	0.0133	99713
124	0.0134	99986
125	0.0135	100204
126	0.0136	100381
127	0.0137	100029
128	0.0138	100176
129	0.0139	100929
130	0.0140	101520
131	0.0141	101091
132	0.0142	101134
133	0.0143	101792
134	0.0144	102273
135	0.0145	102698
136	0.0146	102510
137	0.0147	102435
138	0.0148	102347
139	0.0149	102834
140	0.0150	103202
141	0.0151	103092
142	0.0152	102968
143	0.0153	102846
144	0.0154	102733
145	0.0155	102095
146	0.0156	102042
147	0.0157	102546
148	0.0158	102534
149	0.0159	102313
150	0.0160	100870
151	0.0161	100793
152	0.0162	100830
153	0.0163	100925
154	0.0164	101026
155	0.0165	100983
156	0.0166	101026
157	0.0167	101061
158	0.0168	101727
159	0.0169	101774
160	0.0170	101787
161	0.0171	101812
