sprk01_lite	85111	[019]	2604280.566739	1	cpu/event=0xD0,umask=0x82/u	ffffffff8186d5d0	page_fault	([kernel.kallsyms])
sprk01_lite	85111	[019]	2604280.566748	1	cpu/event=0xD0,umask=0x82/u	7fbbd5f36a4f	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85111	[019]	2604280.566758	3	cpu/event=0xD0,umask=0x82/u	7fbbd5f36dd8	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85111	[019]	2604280.566764	7	cpu/event=0xD0,umask=0x82/u	7fbbd5f36a48	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85111	[019]	2604280.566769	23	cpu/event=0xD0,umask=0x82/u	7fbbd5f36a65	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85111	[019]	2604280.566793	76	cpu/event=0xD0,umask=0x82/u	7fbbd5f36d5b	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85111	[019]	2604280.566834	106	cpu/event=0xD0,umask=0x82/u	7fbbd5f4e389	init_cpu_features.constprop.0	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85111	[019]	2604280.566853	126	cpu/event=0xD0,umask=0x82/u	7fbbd5f376b4	dl_main	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85111	[019]	2604280.566891	192	cpu/event=0xD0,umask=0x82/u	7fbbd5f37dbb	dl_main	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85111	[019]	2604280.566916	232	cpu/event=0xD0,umask=0x82/u	7fbbd5f3882b	dl_main	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85111	[019]	2604280.566988	317	cpu/event=0xD0,umask=0x82/u	7fbbd5f526a2	memcmp	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85111	[019]	2604280.567076	333	cpu/event=0xD0,umask=0x82/u	7fbbd5f4cfd6	_dl_cache_libcmp	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85111	[019]	2604280.567128	339	cpu/event=0xD0,umask=0x82/u	7fbbd5f52c49	memset	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85111	[019]	2604280.567172	379	cpu/event=0xD0,umask=0x82/u	7fbbd5f52f11	memcpy	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85111	[019]	2604280.567204	440	cpu/event=0xD0,umask=0x82/u	7fbbd5f47157	_dl_check_map_versions	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85111	[019]	2604280.567247	556	cpu/event=0xD0,umask=0x82/u	7fbbd5f4163f	_dl_relocate_object	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85111	[019]	2604280.567275	650	cpu/event=0xD0,umask=0x82/u	7fbbd5f41650	_dl_relocate_object	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85111	[019]	2604280.567298	864	cpu/event=0xD0,umask=0x82/u	7fbbd5f3fa68	_dl_lookup_symbol_x	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85111	[019]	2604280.567317	1226	cpu/event=0xD0,umask=0x82/u	7fbbd5f3efd9	do_lookup_x	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85111	[019]	2604280.567342	1869	cpu/event=0xD0,umask=0x82/u	7fbbd5f3fa20	_dl_lookup_symbol_x	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85111	[019]	2604280.567370	2550	cpu/event=0xD0,umask=0x82/u	7fbbd5f3ef9c	do_lookup_x	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85111	[019]	2604280.567447	3387	cpu/event=0xD0,umask=0x82/u	7fbbd5f3fa20	_dl_lookup_symbol_x	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85111	[019]	2604280.567687	3516	cpu/event=0xD0,umask=0x82/u	4009eb	GetTestData	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.567724	3261	cpu/event=0xD0,umask=0x82/u	400c97	ZTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.567787	3951	cpu/event=0xD0,umask=0x82/u	400c97	ZTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.567860	4237	cpu/event=0xD0,umask=0x82/u	400ac9	GetInputValues	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.567901	4442	cpu/event=0xD0,umask=0x82/u	400c50	ZTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.567964	5235	cpu/event=0xD0,umask=0x82/u	400c80	ZTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.568023	5610	cpu/event=0xD0,umask=0x82/u	40154e	t_run_test	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.568098	6098	cpu/event=0xD0,umask=0x82/u	400f00	YTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.568160	6352	cpu/event=0xD0,umask=0x82/u	400c80	ZTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.568251	6837	cpu/event=0xD0,umask=0x82/u	400c80	ZTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.568317	6928	cpu/event=0xD0,umask=0x82/u	40181b	t_run_test	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.568394	7365	cpu/event=0xD0,umask=0x82/u	402637	t_run_test	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.568495	7652	cpu/event=0xD0,umask=0x82/u	402115	t_run_test	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.568569	7644	cpu/event=0xD0,umask=0x82/u	400c97	ZTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.568645	7978	cpu/event=0xD0,umask=0x82/u	4025c8	t_run_test	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.568736	8280	cpu/event=0xD0,umask=0x82/u	4019ed	t_run_test	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.568849	8384	cpu/event=0xD0,umask=0x82/u	4017c9	t_run_test	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.568927	8269	cpu/event=0xD0,umask=0x82/u	400f00	YTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.569041	7859	cpu/event=0xD0,umask=0x82/u	401346	t_run_test	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.569127	7738	cpu/event=0xD0,umask=0x82/u	400c80	ZTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.569253	7898	cpu/event=0xD0,umask=0x82/u	400a7d	GetInputValues	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.569358	7699	cpu/event=0xD0,umask=0x82/u	400c97	ZTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.569447	7651	cpu/event=0xD0,umask=0x82/u	400efc	YTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.569545	7772	cpu/event=0xD0,umask=0x82/u	40215a	t_run_test	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.569669	7792	cpu/event=0xD0,umask=0x82/u	40155e	t_run_test	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.569762	7602	cpu/event=0xD0,umask=0x82/u	400ef2	YTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.569855	7677	cpu/event=0xD0,umask=0x82/u	400ef2	YTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.569956	7754	cpu/event=0xD0,umask=0x82/u	40211b	t_run_test	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.570076	7743	cpu/event=0xD0,umask=0x82/u	400c97	ZTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.570169	7583	cpu/event=0xD0,umask=0x82/u	400c97	ZTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.570264	7649	cpu/event=0xD0,umask=0x82/u	40210f	t_run_test	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.570367	7706	cpu/event=0xD0,umask=0x82/u	400ab3	GetInputValues	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.570479	7676	cpu/event=0xD0,umask=0x82/u	400c97	ZTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.570572	7578	cpu/event=0xD0,umask=0x82/u	400c80	ZTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.570663	7644	cpu/event=0xD0,umask=0x82/u	400c80	ZTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.570781	7738	cpu/event=0xD0,umask=0x82/u	401a9e	t_run_test	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.570884	7594	cpu/event=0xD0,umask=0x82/u	400c97	ZTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.570972	7565	cpu/event=0xD0,umask=0x82/u	4015a4	t_run_test	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.571070	7703	cpu/event=0xD0,umask=0x82/u	402108	t_run_test	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.571191	7722	cpu/event=0xD0,umask=0x82/u	400f00	YTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.571283	7554	cpu/event=0xD0,umask=0x82/u	400c80	ZTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.571376	7631	cpu/event=0xD0,umask=0x82/u	402630	t_run_test	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.571482	7707	cpu/event=0xD0,umask=0x82/u	4017b7	t_run_test	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.571601	7654	cpu/event=0xD0,umask=0x82/u	400c80	ZTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.571688	7503	cpu/event=0xD0,umask=0x82/u	400c80	ZTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.571783	7639	cpu/event=0xD0,umask=0x82/u	400c97	ZTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.571895	7689	cpu/event=0xD0,umask=0x82/u	400ae0	GetInputValues	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.571999	7593	cpu/event=0xD0,umask=0x82/u	400a76	GetInputValues	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.572091	7555	cpu/event=0xD0,umask=0x82/u	400c80	ZTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85111	[019]	2604280.572188	7636	cpu/event=0xD0,umask=0x82/u	401eca	t_run_test	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
