            perf 85411 [024] 2604305.366581:          1 cpu/event=0xC0,umask=0x00/u:            469d19 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85411 [024] 2604305.366589:          1 cpu/event=0xC0,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85411 [024] 2604305.366591:          3 cpu/event=0xC0,umask=0x00/u:            469cf5 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85411 [024] 2604305.366593:         21 cpu/event=0xC0,umask=0x00/u:      7f9a66352005 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85411 [024] 2604305.366597:          1 cpu/event=0x3C,umask=0x00/u:      7f9a66352007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85411 [024] 2604305.366599:          1 cpu/event=0x3C,umask=0x00/u:      7f9a66352007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85411 [024] 2604305.366601:          7 cpu/event=0x3C,umask=0x00/u:      7f9a66352007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85411 [024] 2604305.366603:         50 cpu/event=0x3C,umask=0x00/u:      7f9a66352007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85411 [024] 2604305.366605:        356 cpu/event=0x3C,umask=0x00/u:      7f9a66352007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85411 [024] 2604305.366607:       2548 cpu/event=0x3C,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85411 [024] 2604305.366607:        147 cpu/event=0xC0,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85411 [024] 2604305.366612:          1 cpu/event=0xD0,umask=0x81/u:            469cb9 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85411 [024] 2604305.366614:          1 cpu/event=0xD0,umask=0x81/u:            469cb9 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85411 [024] 2604305.366616:          8 cpu/event=0xD0,umask=0x81/u:            469cb9 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85411 [024] 2604305.366619:         58 cpu/event=0xD0,umask=0x81/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85411 [024] 2604305.366625:          1 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85411 [024] 2604305.366627:      17684 cpu/event=0x3C,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85411 [024] 2604305.366629:          1 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85411 [024] 2604305.366630:        256 cpu/event=0xC0,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85411 [024] 2604305.366671:          1 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85411 [024] 2604305.366684:          1 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85411 [024] 2604305.366695:        325 cpu/event=0xD0,umask=0x81/u:            469d07 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85411 [024] 2604305.366706:          1 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85411 [024] 2604305.366717:          2 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85411 [024] 2604305.366763:          2 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85411 [024] 2604305.366763:          3 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85411 [024] 2604305.366777:        368 cpu/event=0xC0,umask=0x00/u:            469d02 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85411 [024] 2604305.366789:          3 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85411 [024] 2604305.366812:          4 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85411 [024] 2604305.366857:          4 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85411 [024] 2604305.366893:          6 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85411 [024] 2604305.366953:        354 cpu/event=0xC0,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85411 [024] 2604305.367005:          4 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85411 [024] 2604305.367007:          7 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85411 [024] 2604305.367148:        336 cpu/event=0xC0,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85411 [024] 2604305.367150:          4 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85411 [024] 2604305.367161:          7 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85411 [024] 2604305.367193:        338 cpu/event=0xD0,umask=0x81/u:            469d07 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85411 [024] 2604305.367286:          7 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85411 [024] 2604305.367286:        317 cpu/event=0xC0,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85411 [024] 2604305.367297:          4 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85411 [024] 2604305.367299:          7 cpu/event=0xD0,umask=0x82/u:      7f9a662d6be3 _int_malloc (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85411 [024] 2604305.367301:          4 cpu/event=0xC5,umask=0x00/u:      7f9a662d6c06 _int_malloc (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85411 [024] 2604305.367303:         10 cpu/event=0xD0,umask=0x82/u:            416939 cmd_record (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85411 [024] 2604305.367305:         40 cpu/event=0xD0,umask=0x82/u:            467510 perf_event__synthesize_comm (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85411 [024] 2604305.367308:        280 cpu/event=0xD0,umask=0x82/u:      7f9a662d0b65 _IO_no_init (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85411 [024] 2604305.367310:        307 cpu/event=0xC0,umask=0x00/u:      7f9a662d0510 _IO_setb (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85411 [024] 2604305.367312:         16 cpu/event=0xC5,umask=0x00/u:      7f9a662eb807 __strchrnul (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85411 [024] 2604305.367314:        434 cpu/event=0xC0,umask=0x00/u:      7f9a6629f78a _itoa_word (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85411 [024] 2604305.367334:       1714 cpu/event=0xC0,umask=0x00/u:      7f9a662ff1a0 __strstr_sse2_unaligned (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85411 [024] 2604305.367337:        305 cpu/event=0xD0,umask=0x81/u:      7f9a662ff191 __strstr_sse2_unaligned (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85411 [024] 2604305.367339:         34 cpu/event=0xC5,umask=0x00/u:            4671b4 perf_event__get_comm_ids.constprop.3 (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85411 [024] 2604305.367343:      26372 cpu/event=0x3C,umask=0x00/u:      7f9a662d4d60 _int_free (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85411 [024] 2604305.367389:        295 cpu/event=0xD0,umask=0x81/u:  ffffffff8186d5d0 page_fault ([kernel.kallsyms])
            perf 85411 [024] 2604305.367412:      23537 cpu/event=0x3C,umask=0x00/u:  ffffffff8186d5d0 page_fault ([kernel.kallsyms])
            perf 85412 [010] 2604305.367419:          1 cpu/event=0x3C,umask=0x00/u:      7f9a67fcd500 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85411 [024] 2604305.367424:         46 cpu/event=0xC5,umask=0x00/u:            4c6d68 writen (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85411 [024] 2604305.367426:       2528 cpu/event=0xC0,umask=0x00/u:            46b784 perf_evlist__mmap_consume (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85412 [010] 2604305.367428:          1 cpu/event=0xD0,umask=0x81/u:      7f9a67fcd500 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85412 [010] 2604305.367429:          1 cpu/event=0x3C,umask=0x00/u:      7f9a67fcd500 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85412 [010] 2604305.367430:          1 cpu/event=0xC0,umask=0x00/u:      7f9a67fcd500 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85412 [010] 2604305.367435:          1 cpu/event=0xD0,umask=0x81/u:      7f9a67fcd500 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85412 [010] 2604305.367436:          3 cpu/event=0x3C,umask=0x00/u:      7f9a67fcd500 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85411 [024] 2604305.367439:        329 cpu/event=0xD0,umask=0x81/u:            4160f4 cmd_record (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85412 [010] 2604305.367441:          3 cpu/event=0xD0,umask=0x81/u:      7f9a67fcd500 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85412 [010] 2604305.367441:          8 cpu/event=0x3C,umask=0x00/u:      7f9a67fcd500 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85412 [010] 2604305.367442:          1 cpu/event=0xC0,umask=0x00/u:      7f9a67fcd500 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85411 [024] 2604305.367444:       1954 cpu/event=0xD0,umask=0x82/u:      7f9a67fcd497 __GI___libc_write (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85412 [010] 2604305.367447:         10 cpu/event=0xD0,umask=0x81/u:      7f9a67fcd500 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85412 [010] 2604305.367448:         25 cpu/event=0x3C,umask=0x00/u:      7f9a67fcd500 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85411 [024] 2604305.367453:        370 cpu/event=0xD0,umask=0x81/u:            46b778 perf_evlist__mmap_consume (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85412 [010] 2604305.367453:         69 cpu/event=0x3C,umask=0x00/u:      7f9a67fcd500 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85412 [010] 2604305.367454:          2 cpu/event=0xC0,umask=0x00/u:      7f9a67fcd500 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85412 [010] 2604305.367459:        247 cpu/event=0x3C,umask=0x00/u:      7f9a67fcd500 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85411 [024] 2604305.367473:        673 cpu/event=0xD0,umask=0x81/u:            416107 cmd_record (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85412 [010] 2604305.367475:         28 cpu/event=0xD0,umask=0x81/u:      7f9a67fcd508 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85412 [010] 2604305.367476:        751 cpu/event=0x3C,umask=0x00/u:      7f9a67fcd508 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85412 [010] 2604305.367477:          4 cpu/event=0xC0,umask=0x00/u:      7f9a67fcd508 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85411 [024] 2604305.367479:       2558 cpu/event=0xC0,umask=0x00/u:            46b76a perf_evlist__mmap_consume (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85412 [010] 2604305.367481:       1206 cpu/event=0x3C,umask=0x00/u:      7f9a67fcd508 __read_nocancel (/lib/x86_64-linux-gnu/libpthread-2.23.so)
            perf 85411 [024] 2604305.367484:      24870 cpu/event=0x3C,umask=0x00/u:            4160f4 cmd_record (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85412 [010] 2604305.367486:          6 cpu/event=0xC0,umask=0x00/u:            46da78 perf_evlist__prepare_workload (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85411 [024] 2604305.367488:       1003 cpu/event=0xD0,umask=0x81/u:            46b778 perf_evlist__mmap_consume (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85412 [010] 2604305.367492:          1 cpu/event=0xC5,umask=0x00/u:            46daa8 perf_evlist__prepare_workload (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85412 [010] 2604305.367493:       3736 cpu/event=0x3C,umask=0x00/u:            46daa8 perf_evlist__prepare_workload (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85411 [024] 2604305.367495:       2839 cpu/event=0xC0,umask=0x00/u:            416104 cmd_record (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85412 [010] 2604305.367498:         13 cpu/event=0xC0,umask=0x00/u:            46daab perf_evlist__prepare_workload (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85411 [024] 2604305.367500:       1724 cpu/event=0xD0,umask=0x81/u:            416247 cmd_record (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85412 [010] 2604305.367503:          1 cpu/event=0xD0,umask=0x82/u:            406b36 _init (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85412 [010] 2604305.367508:       7415 cpu/event=0x3C,umask=0x00/u:      7f9a681f1e40 _dl_runtime_resolve_xsave (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85411 [024] 2604305.367511:       4707 cpu/event=0xC0,umask=0x00/u:            4160f4 cmd_record (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85412 [010] 2604305.367513:         38 cpu/event=0xD0,umask=0x81/u:      7f9a681f1e4f _dl_runtime_resolve_xsave (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85412 [010] 2604305.367514:         26 cpu/event=0xC0,umask=0x00/u:      7f9a681f1e4f _dl_runtime_resolve_xsave (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85412 [010] 2604305.367518:          1 cpu/event=0xD0,umask=0x82/u:      7f9a681f1ebd _dl_runtime_resolve_xsave (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85411 [024] 2604305.367519:         47 cpu/event=0xC5,umask=0x00/u:            4160e7 cmd_record (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85412 [010] 2604305.367522:          2 cpu/event=0xD0,umask=0x82/u:      7f9a681e9a42 _dl_fixup (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85412 [010] 2604305.367523:         44 cpu/event=0xC0,umask=0x00/u:      7f9a681e9a42 _dl_fixup (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85411 [024] 2604305.367524:       3223 cpu/event=0xD0,umask=0x81/u:            416104 cmd_record (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85412 [010] 2604305.367527:          8 cpu/event=0xD0,umask=0x82/u:      7f9a681e4a20 _dl_lookup_symbol_x (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85412 [010] 2604305.367528:         95 cpu/event=0xC0,umask=0x00/u:      7f9a681e4a20 _dl_lookup_symbol_x (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85411 [024] 2604305.367533:      26080 cpu/event=0x3C,umask=0x00/u:            4160f4 cmd_record (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85412 [010] 2604305.367533:         46 cpu/event=0xD0,umask=0x81/u:      7f9a681e4a6a _dl_lookup_symbol_x (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85412 [010] 2604305.367534:          1 cpu/event=0xC5,umask=0x00/u:      7f9a681e4a6a _dl_lookup_symbol_x (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85411 [024] 2604305.367538:       7906 cpu/event=0xC0,umask=0x00/u:            4160f4 cmd_record (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85412 [010] 2604305.367539:         27 cpu/event=0xD0,umask=0x82/u:      7f9a681e3efd do_lookup_x (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85412 [010] 2604305.367540:        317 cpu/event=0xC0,umask=0x00/u:      7f9a681e3efd do_lookup_x (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85412 [010] 2604305.367545:         53 cpu/event=0xD0,umask=0x82/u:      7f9a681e3fbf do_lookup_x (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85412 [010] 2604305.367549:         69 cpu/event=0xD0,umask=0x81/u:      7f9a681f5b35 strcmp (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85412 [010] 2604305.367554:          2 cpu/event=0xC5,umask=0x00/u:      7f9a681f6eb2 strcmp (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85412 [010] 2604305.367558:          3 cpu/event=0xC5,umask=0x00/u:      7f9a681eb9f4 _dl_name_match_p (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85412 [010] 2604305.367563:         11 cpu/event=0xC5,umask=0x00/u:      7f9a681e3f4a do_lookup_x (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85412 [010] 2604305.367564:      12538 cpu/event=0x3C,umask=0x00/u:      7f9a681e3f4a do_lookup_x (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85412 [010] 2604305.367569:        115 cpu/event=0xD0,umask=0x81/u:      7f9a681e3f28 do_lookup_x (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85412 [010] 2604305.367570:        623 cpu/event=0xC0,umask=0x00/u:      7f9a681e3f28 do_lookup_x (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85412 [010] 2604305.367596:        174 cpu/event=0xD0,umask=0x81/u:      7f9a681f6ec8 strcmp (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85412 [010] 2604305.367608:        164 cpu/event=0xD0,umask=0x82/u:      7f9a681e3f8a do_lookup_x (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85412 [010] 2604305.367613:        806 cpu/event=0xC0,umask=0x00/u:  ffffffff8186d5d0 page_fault ([kernel.kallsyms])
            perf 85412 [010] 2604305.367630:      13760 cpu/event=0x3C,umask=0x00/u:      7f9a681e3fbb do_lookup_x (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85412 [010] 2604305.367635:        234 cpu/event=0xD0,umask=0x81/u:      7f9a681e3f8a do_lookup_x (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85412 [010] 2604305.367662:         39 cpu/event=0xC5,umask=0x00/u:      7f9a681e45a8 do_lookup_x (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85412 [010] 2604305.367674:        936 cpu/event=0xC0,umask=0x00/u:      7f9a681f6602 strcmp (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85412 [010] 2604305.367687:        280 cpu/event=0xD0,umask=0x81/u:      7f9a681e3f63 do_lookup_x (/lib/x86_64-linux-gnu/ld-2.23.so)
            perf 85412 [010] 2604305.367704:      14661 cpu/event=0x3C,umask=0x00/u:      7f9a681f6d68 strcmp (/lib/x86_64-linux-gnu/ld-2.23.so)
   ttsprk01_lite 85412 [009] 2604305.368788:          1 cpu/event=0xD0,umask=0x81/u:      7f8fa8015c30 _start (/lib/x86_64-linux-gnu/ld-2.23.so)
   ttsprk01_lite 85412 [009] 2604305.368789:          1 cpu/event=0x3C,umask=0x00/u:      7f8fa8015c30 _start (/lib/x86_64-linux-gnu/ld-2.23.so)
   ttsprk01_lite 85412 [009] 2604305.368801:          1 cpu/event=0xD0,umask=0x81/u:      7f8fa8015c30 _start (/lib/x86_64-linux-gnu/ld-2.23.so)
   ttsprk01_lite 85412 [009] 2604305.368802:          1 cpu/event=0x3C,umask=0x00/u:      7f8fa8015c30 _start (/lib/x86_64-linux-gnu/ld-2.23.so)
   ttsprk01_lite 85412 [009] 2604305.368803:          1 cpu/event=0xC0,umask=0x00/u:      7f8fa8015c30 _start (/lib/x86_64-linux-gnu/ld-2.23.so)
   ttsprk01_lite 85412 [009] 2604305.368807:          2 cpu/event=0xD0,umask=0x81/u:      7f8fa8015c30 _start (/lib/x86_64-linux-gnu/ld-2.23.so)
   ttsprk01_lite 85412 [009] 2604305.368808:          2 cpu/event=0x3C,umask=0x00/u:      7f8fa8015c30 _start (/lib/x86_64-linux-gnu/ld-2.23.so)
   ttsprk01_lite 85412 [009] 2604305.368812:          6 cpu/event=0xD0,umask=0x81/u:      7f8fa8015c30 _start (/lib/x86_64-linux-gnu/ld-2.23.so)
   ttsprk01_lite 85412 [009] 2604305.368813:          6 cpu/event=0x3C,umask=0x00/u:      7f8fa8015c30 _start (/lib/x86_64-linux-gnu/ld-2.23.so)
   ttsprk01_lite 85412 [009] 2604305.368814:          1 cpu/event=0xC0,umask=0x00/u:      7f8fa8015c30 _start (/lib/x86_64-linux-gnu/ld-2.23.so)
   ttsprk01_lite 85412 [009] 2604305.368818:         21 cpu/event=0x3C,umask=0x00/u:      7f8fa8015c30 _start (/lib/x86_64-linux-gnu/ld-2.23.so)
