sprk01_lite	85532	[007]	2604315.038587	1	cpu/event=0xD0,umask=0x82/u	ffffffff8186d5d0	page_fault	([kernel.kallsyms])
sprk01_lite	85532	[007]	2604315.038595	1	cpu/event=0xD0,umask=0x82/u	7f059aef0a53	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85532	[007]	2604315.038611	3	cpu/event=0xD0,umask=0x82/u	7f059aef0a53	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85532	[007]	2604315.038619	5	cpu/event=0xD0,umask=0x82/u	7f059aef0a75	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85532	[007]	2604315.038630	12	cpu/event=0xD0,umask=0x82/u	7f059aef0aa2	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85532	[007]	2604315.038643	24	cpu/event=0xD0,umask=0x82/u	7f059aef0d3a	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85532	[007]	2604315.038660	45	cpu/event=0xD0,umask=0x82/u	7f059aef0c04	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85532	[007]	2604315.038683	73	cpu/event=0xD0,umask=0x82/u	7f059af08050	init_cpu_features.constprop.0	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85532	[007]	2604315.038701	105	cpu/event=0xD0,umask=0x82/u	7f059af0ced0	memcpy	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85532	[007]	2604315.038726	162	cpu/event=0xD0,umask=0x82/u	7f059af08e70	malloc	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85532	[007]	2604315.038754	226	cpu/event=0xD0,umask=0x82/u	7f059af0cca0	mempcpy	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85532	[007]	2604315.038788	296	cpu/event=0xD0,umask=0x82/u	7f059af070e8	_dl_load_cache_lookup	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85532	[007]	2604315.038890	370	cpu/event=0xD0,umask=0x82/u	7f059aefab6f	_dl_add_to_namespace_list	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85532	[007]	2604315.038951	370	cpu/event=0xD0,umask=0x82/u	7f059af0cc44	memset	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85532	[007]	2604315.038991	399	cpu/event=0xD0,umask=0x82/u	7f059aef7a49	_dl_map_object	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85532	[007]	2604315.039017	476	cpu/event=0xD0,umask=0x82/u	7f059af0bec8	strcmp	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85532	[007]	2604315.039068	644	cpu/event=0xD0,umask=0x82/u	7f059aefb650	_dl_relocate_object	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85532	[007]	2604315.039090	720	cpu/event=0xD0,umask=0x82/u	7f059aefb639	_dl_relocate_object	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85532	[007]	2604315.039114	1040	cpu/event=0xD0,umask=0x82/u	7f059aef9a5b	_dl_lookup_symbol_x	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85532	[007]	2604315.039131	1467	cpu/event=0xD0,umask=0x82/u	7f059af009c0	_dl_name_match_p	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85532	[007]	2604315.039153	2331	cpu/event=0xD0,umask=0x82/u	7f059aef8ec9	do_lookup_x	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85532	[007]	2604315.039174	3362	cpu/event=0xD0,umask=0x82/u	7f059aef8f06	do_lookup_x	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	85532	[007]	2604315.039411	5024	cpu/event=0xD0,umask=0x82/u	7f059a89aab4	malloc_consolidate	(/lib/x86_64-linux-gnu/libc-2.23.so)
sprk01_lite	85532	[007]	2604315.039487	4662	cpu/event=0xD0,umask=0x82/u	402127	t_run_test	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85532	[007]	2604315.039565	4848	cpu/event=0xD0,umask=0x82/u	400c97	ZTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85532	[007]	2604315.039633	5022	cpu/event=0xD0,umask=0x82/u	400a93	GetInputValues	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85532	[007]	2604315.039697	5307	cpu/event=0xD0,umask=0x82/u	400ef2	YTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85532	[007]	2604315.039766	5682	cpu/event=0xD0,umask=0x82/u	400ef2	YTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85532	[007]	2604315.039833	6001	cpu/event=0xD0,umask=0x82/u	400c97	ZTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85532	[007]	2604315.039897	6375	cpu/event=0xD0,umask=0x82/u	4022ee	t_run_test	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85532	[007]	2604315.039985	6833	cpu/event=0xD0,umask=0x82/u	400ef8	YTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85532	[007]	2604315.040055	6949	cpu/event=0xD0,umask=0x82/u	400c80	ZTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85532	[007]	2604315.040136	7309	cpu/event=0xD0,umask=0x82/u	4026fd	t_run_test	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85532	[007]	2604315.040228	7533	cpu/event=0xD0,umask=0x82/u	400c97	ZTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85532	[007]	2604315.040302	7617	cpu/event=0xD0,umask=0x82/u	401f0c	t_run_test	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85532	[007]	2604315.040386	7950	cpu/event=0xD0,umask=0x82/u	400c50	ZTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85532	[007]	2604315.040486	8140	cpu/event=0xD0,umask=0x82/u	400a53	GetInputValues	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85532	[007]	2604315.040574	8136	cpu/event=0xD0,umask=0x82/u	400c80	ZTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85532	[007]	2604315.040659	8283	cpu/event=0xD0,umask=0x82/u	400ef2	YTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85532	[007]	2604315.040748	8458	cpu/event=0xD0,umask=0x82/u	400c97	ZTableLookup	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
sprk01_lite	85532	[007]	2604315.040870	7912	cpu/event=0xD0,umask=0x82/u	402771	t_run_test	(/home/koga/autobench_perf/src/autobench/ttsprk01_lite)
