            perf 84726 [030] 2604249.296623:          1 cpu/event=0xC0,umask=0x00/u:            469d19 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84726 [030] 2604249.296632:          1 cpu/event=0xC0,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84726 [030] 2604249.296635:          3 cpu/event=0xC0,umask=0x00/u:            469cf5 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84726 [030] 2604249.296638:         16 cpu/event=0xC0,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 84726 [030] 2604249.296643:          1 cpu/event=0x3C,umask=0x00/u:      7fe547b83007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84726 [030] 2604249.296646:          1 cpu/event=0x3C,umask=0x00/u:      7fe547b83007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84726 [030] 2604249.296649:          6 cpu/event=0x3C,umask=0x00/u:      7fe547b83007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84726 [030] 2604249.296652:         32 cpu/event=0x3C,umask=0x00/u:      7fe547b83007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84726 [030] 2604249.296655:        172 cpu/event=0x3C,umask=0x00/u:      7fe547b83007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84726 [030] 2604249.296658:        921 cpu/event=0x3C,umask=0x00/u:      7fe547b8300f __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84726 [030] 2604249.296658:         71 cpu/event=0xC0,umask=0x00/u:      7fe547b8300f __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84726 [030] 2604249.296664:          1 cpu/event=0xD0,umask=0x81/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84726 [030] 2604249.296665:       4864 cpu/event=0x3C,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84726 [030] 2604249.296668:          1 cpu/event=0xD0,umask=0x81/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84726 [030] 2604249.296671:          5 cpu/event=0xD0,umask=0x81/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84726 [030] 2604249.296674:         27 cpu/event=0xD0,umask=0x81/u:            469d02 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84726 [030] 2604249.296676:        107 cpu/event=0xC0,umask=0x00/u:      7fe547b83000 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84726 [030] 2604249.296685:        143 cpu/event=0xD0,umask=0x81/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
