            perf 85303 [020] 2604296.671312:          1 cpu/event=0xC0,umask=0x00/u:            469d19 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85303 [020] 2604296.671320:          1 cpu/event=0xC0,umask=0x00/u:            469ca4 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85303 [020] 2604296.671322:          3 cpu/event=0xC0,umask=0x00/u:            469ccd perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85303 [020] 2604296.671324:         21 cpu/event=0xC0,umask=0x00/u:            469d02 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85303 [020] 2604296.671328:          1 cpu/event=0x3C,umask=0x00/u:      7f13fdd95007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85303 [020] 2604296.671330:          1 cpu/event=0x3C,umask=0x00/u:      7f13fdd95007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85303 [020] 2604296.671331:        147 cpu/event=0xC0,umask=0x00/u:      7f13fdd95007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85303 [020] 2604296.671333:          8 cpu/event=0x3C,umask=0x00/u:      7f13fdd95007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85303 [020] 2604296.671335:         49 cpu/event=0x3C,umask=0x00/u:      7f13fdd95007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85303 [020] 2604296.671336:        353 cpu/event=0x3C,umask=0x00/u:      7f13fdd95007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85303 [020] 2604296.671341:          1 cpu/event=0xD0,umask=0x81/u:            469d19 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85303 [020] 2604296.671341:       2559 cpu/event=0x3C,umask=0x00/u:            469d19 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85303 [020] 2604296.671343:          1 cpu/event=0xD0,umask=0x81/u:            469d19 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85303 [020] 2604296.671345:          6 cpu/event=0xD0,umask=0x81/u:            469d19 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85303 [020] 2604296.671347:         44 cpu/event=0xD0,umask=0x81/u:            469d02 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85303 [020] 2604296.671354:          1 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85303 [020] 2604296.671356:       8835 cpu/event=0x3C,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85303 [020] 2604296.671358:        409 cpu/event=0xC0,umask=0x00/u:            469d02 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85303 [020] 2604296.671360:          1 cpu/event=0xD0,umask=0x82/u:      7f13fdd95000 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85303 [020] 2604296.671362:        314 cpu/event=0xD0,umask=0x81/u:      7f13fdd95000 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85303 [020] 2604296.671408:          1 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85303 [020] 2604296.671423:          1 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85303 [020] 2604296.671449:          1 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85303 [020] 2604296.671462:          1 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85303 [020] 2604296.671521:          2 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85303 [020] 2604296.671521:          1 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85303 [020] 2604296.671542:          2 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85303 [020] 2604296.671567:          3 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85303 [020] 2604296.671614:        546 cpu/event=0xC0,umask=0x00/u:            469cb4 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85303 [020] 2604296.671630:          5 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85303 [020] 2604296.671669:          1 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85303 [020] 2604296.671717:          1 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
