            perf 84426 [002] 2604224.846537:          1 cpu/event=0xC0,umask=0x00/u:            469d19 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84426 [002] 2604224.846547:          1 cpu/event=0xC0,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84426 [002] 2604224.846550:          3 cpu/event=0xC0,umask=0x00/u:            469cf5 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84426 [002] 2604224.846553:         15 cpu/event=0xC0,umask=0x00/u:      7f2c7741e005 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84426 [002] 2604224.846559:          1 cpu/event=0x3C,umask=0x00/u:      7f2c7741e007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84426 [002] 2604224.846562:          1 cpu/event=0x3C,umask=0x00/u:      7f2c7741e007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84426 [002] 2604224.846565:          6 cpu/event=0x3C,umask=0x00/u:      7f2c7741e007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84426 [002] 2604224.846568:         32 cpu/event=0x3C,umask=0x00/u:      7f2c7741e007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84426 [002] 2604224.846570:        172 cpu/event=0x3C,umask=0x00/u:      7f2c7741e007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84426 [002] 2604224.846571:         78 cpu/event=0xC0,umask=0x00/u:      7f2c7741e007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84426 [002] 2604224.846574:        925 cpu/event=0x3C,umask=0x00/u:      7f2c7741e00f __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84426 [002] 2604224.846581:          1 cpu/event=0xD0,umask=0x81/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84426 [002] 2604224.846582:       4041 cpu/event=0x3C,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84426 [002] 2604224.846585:          1 cpu/event=0xD0,umask=0x81/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84426 [002] 2604224.846587:          5 cpu/event=0xD0,umask=0x81/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84426 [002] 2604224.846590:         27 cpu/event=0xD0,umask=0x81/u:            469d02 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84426 [002] 2604224.846594:        121 cpu/event=0xC0,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 84426 [002] 2604224.846604:          1 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84426 [002] 2604224.846607:        142 cpu/event=0xD0,umask=0x81/u:            469cc0 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84426 [002] 2604224.846610:          1 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 84426 [002] 2604224.846657:          1 cpu/event=0xC5,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84426 [002] 2604224.846660:        173 cpu/event=0xC0,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 84426 [002] 2604224.846673:          1 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 84426 [002] 2604224.846698:          1 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 84426 [002] 2604224.846711:          1 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
