sprk01_lite	84535	[027]	2604233.682611	1	cpu/event=0xD0,umask=0x82/u	ffffffff8186d5d0	page_fault	([kernel.kallsyms])
sprk01_lite	84535	[027]	2604233.682620	1	cpu/event=0xD0,umask=0x82/u	7f47c07f6a48	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	84535	[027]	2604233.682635	3	cpu/event=0xD0,umask=0x82/u	7f47c07f6a53	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	84535	[027]	2604233.682645	5	cpu/event=0xD0,umask=0x82/u	7f47c07f6a6b	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	84535	[027]	2604233.682653	11	cpu/event=0xD0,umask=0x82/u	7f47c07f6a82	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	84535	[027]	2604233.682663	26	cpu/event=0xD0,umask=0x82/u	7f47c07f6d3a	_dl_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	84535	[027]	2604233.682690	57	cpu/event=0xD0,umask=0x82/u	7f47c080e5b0	_dl_sysdep_start	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	84535	[027]	2604233.682718	76	cpu/event=0xD0,umask=0x82/u	7f47c080e0ff	init_cpu_features.constprop.0	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	84535	[027]	2604233.682737	101	cpu/event=0xD0,umask=0x82/u	7f47c0800cdc	_dl_new_object	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	84535	[027]	2604233.682762	156	cpu/event=0xD0,umask=0x82/u	7f47c0800e50	_dl_new_object	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	84535	[027]	2604233.682795	213	cpu/event=0xD0,umask=0x82/u	7f47c0812cf0	mempcpy	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	84535	[027]	2604233.682825	268	cpu/event=0xD0,umask=0x82/u	7f47c07fe283	_dl_map_object	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	84535	[027]	2604233.682925	346	cpu/event=0xD0,umask=0x82/u	7f47c07fbc17	_dl_map_object_from_fd	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	84535	[027]	2604233.682978	346	cpu/event=0xD0,umask=0x82/u	7f47c0810411	mmap64	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	84535	[027]	2604233.683042	386	cpu/event=0xD0,umask=0x82/u	7f47c07fda2c	_dl_map_object	(/lib/x86_64-linux-gnu/ld-2.23.so)
sprk01_lite	84535	[027]	2604233.683069	413	cpu/event=0xD0,umask=0x82/u	7f47c0811ec8	strcmp	(/lib/x86_64-linux-gnu/ld-2.23.so)
