            perf 84906 [002] 2604263.836459:          1 cpu/event=0xC0,umask=0x00/u:            469d19 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84906 [002] 2604263.836466:          1 cpu/event=0xC0,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84906 [002] 2604263.836469:          3 cpu/event=0xC0,umask=0x00/u:            469cf5 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84906 [002] 2604263.836471:         20 cpu/event=0xC0,umask=0x00/u:      7fde0c173005 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84906 [002] 2604263.836475:          1 cpu/event=0x3C,umask=0x00/u:      7fde0c173007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84906 [002] 2604263.836477:          1 cpu/event=0x3C,umask=0x00/u:      7fde0c173007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84906 [002] 2604263.836479:          7 cpu/event=0x3C,umask=0x00/u:      7fde0c173007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84906 [002] 2604263.836481:         50 cpu/event=0x3C,umask=0x00/u:      7fde0c173007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84906 [002] 2604263.836483:        356 cpu/event=0x3C,umask=0x00/u:      7fde0c173007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84906 [002] 2604263.836485:       2557 cpu/event=0x3C,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84906 [002] 2604263.836486:        138 cpu/event=0xC0,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84906 [002] 2604263.836491:          1 cpu/event=0xD0,umask=0x81/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84906 [002] 2604263.836493:          1 cpu/event=0xD0,umask=0x81/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84906 [002] 2604263.836495:          7 cpu/event=0xD0,umask=0x81/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84906 [002] 2604263.836497:         50 cpu/event=0xD0,umask=0x81/u:            469d10 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84906 [002] 2604263.836502:      17429 cpu/event=0x3C,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84906 [002] 2604263.836507:          1 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84906 [002] 2604263.836509:        236 cpu/event=0xC0,umask=0x00/u:            469d10 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84906 [002] 2604263.836511:          1 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 84906 [002] 2604263.836557:        353 cpu/event=0xD0,umask=0x81/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 84906 [002] 2604263.836573:          1 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 84906 [002] 2604263.836573:          1 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 84906 [002] 2604263.836598:          1 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 84906 [002] 2604263.836611:          1 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 84906 [002] 2604263.836671:        336 cpu/event=0xC0,umask=0x00/u:            469d02 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84906 [002] 2604263.836673:          2 cpu/event=0xD0,umask=0x82/u:      7fde0c173000 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84906 [002] 2604263.836673:          2 cpu/event=0xC5,umask=0x00/u:      7fde0c173000 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84906 [002] 2604263.836696:          2 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 84906 [002] 2604263.836720:          3 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84906 [002] 2604263.836722:          3 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 84906 [002] 2604263.836776:          4 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 84906 [002] 2604263.836817:          4 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84906 [002] 2604263.836819:        321 cpu/event=0xC0,umask=0x00/u:            469cf5 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84906 [002] 2604263.836863:          5 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 84906 [002] 2604263.836965:          5 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 84906 [002] 2604263.836965:          4 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 84906 [002] 2604263.837013:        309 cpu/event=0xC0,umask=0x00/u:            469d02 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84906 [002] 2604263.837091:          5 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 84906 [002] 2604263.837105:          4 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 84906 [002] 2604263.837171:        337 cpu/event=0xD0,umask=0x81/u:            469d02 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84906 [002] 2604263.837172:        260 cpu/event=0xC0,umask=0x00/u:            469d02 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84906 [002] 2604263.837174:          5 cpu/event=0xD0,umask=0x82/u:      7fde0c173000 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84906 [002] 2604263.837270:          6 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 84906 [002] 2604263.837270:          4 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 84906 [002] 2604263.837293:        249 cpu/event=0xC0,umask=0x00/u:            469d02 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84906 [002] 2604263.837359:          6 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 84906 [002] 2604263.837382:        245 cpu/event=0xC0,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 84906 [002] 2604263.837392:          4 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84906 [002] 2604263.837461:          6 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 84906 [002] 2604263.837518:        249 cpu/event=0xC0,umask=0x00/u:            469cf5 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84906 [002] 2604263.837557:          6 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 84906 [002] 2604263.837624:          4 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 84906 [002] 2604263.837636:        242 cpu/event=0xC0,umask=0x00/u:            469cfd perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84906 [002] 2604263.837658:        303 cpu/event=0xD0,umask=0x81/u:            469d10 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
