            perf 84594 [002] 2604238.590195:          1 cpu/event=0xC0,umask=0x00/u:            469d19 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84594 [002] 2604238.590204:          1 cpu/event=0xC0,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84594 [002] 2604238.590206:          3 cpu/event=0xC0,umask=0x00/u:            469cf5 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84594 [002] 2604238.590208:         20 cpu/event=0xC0,umask=0x00/u:            469d10 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84594 [002] 2604238.590213:          1 cpu/event=0x3C,umask=0x00/u:      7f562b22a007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84594 [002] 2604238.590215:          1 cpu/event=0x3C,umask=0x00/u:      7f562b22a007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84594 [002] 2604238.590217:          7 cpu/event=0x3C,umask=0x00/u:      7f562b22a007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84594 [002] 2604238.590219:         50 cpu/event=0x3C,umask=0x00/u:      7f562b22a007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84594 [002] 2604238.590221:        360 cpu/event=0x3C,umask=0x00/u:      7f562b22a007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84594 [002] 2604238.590223:       2608 cpu/event=0x3C,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84594 [002] 2604238.590223:        137 cpu/event=0xC0,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84594 [002] 2604238.590229:          1 cpu/event=0xD0,umask=0x81/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
