            perf 84498 [004] 2604230.820207:          1 cpu/event=0xC0,umask=0x00/u:            469d19 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84498 [004] 2604230.820218:          1 cpu/event=0xC0,umask=0x00/u:            469ca4 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84498 [004] 2604230.820222:          2 cpu/event=0xC0,umask=0x00/u:            469cda perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84498 [004] 2604230.820225:          9 cpu/event=0xC0,umask=0x00/u:            469d02 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84498 [004] 2604230.820229:         38 cpu/event=0xC0,umask=0x00/u:      7f17c05f0000 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84498 [004] 2604230.820237:          1 cpu/event=0x3C,umask=0x00/u:      7f17c05f0007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84498 [004] 2604230.820240:          1 cpu/event=0x3C,umask=0x00/u:      7f17c05f0007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84498 [004] 2604230.820244:          5 cpu/event=0x3C,umask=0x00/u:      7f17c05f0007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84498 [004] 2604230.820248:         22 cpu/event=0x3C,umask=0x00/u:      7f17c05f0007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84498 [004] 2604230.820252:         94 cpu/event=0x3C,umask=0x00/u:      7f17c05f0007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84498 [004] 2604230.820255:        400 cpu/event=0x3C,umask=0x00/u:      7f17c05f0007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84498 [004] 2604230.820259:       1711 cpu/event=0x3C,umask=0x00/u:      7f17c05f0007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 84498 [004] 2604230.820263:        160 cpu/event=0xC0,umask=0x00/u:            469d02 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84498 [004] 2604230.820271:          1 cpu/event=0xD0,umask=0x81/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84498 [004] 2604230.820275:          1 cpu/event=0xD0,umask=0x81/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84498 [004] 2604230.820276:       7351 cpu/event=0x3C,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84498 [004] 2604230.820279:          5 cpu/event=0xD0,umask=0x81/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 84498 [004] 2604230.820283:         19 cpu/event=0xD0,umask=0x81/u:            469d10 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
