            perf 85603 [004] 2604321.073566:          1 cpu/event=0xC0,umask=0x00/u:            469d19 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85603 [004] 2604321.073575:          1 cpu/event=0xC0,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85603 [004] 2604321.073578:          3 cpu/event=0xC0,umask=0x00/u:            469cf5 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85603 [004] 2604321.073581:         16 cpu/event=0xC0,umask=0x00/u:      7f82c0342005 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85603 [004] 2604321.073588:          1 cpu/event=0x3C,umask=0x00/u:      7f82c0342007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85603 [004] 2604321.073591:          1 cpu/event=0x3C,umask=0x00/u:      7f82c0342007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85603 [004] 2604321.073593:          6 cpu/event=0x3C,umask=0x00/u:      7f82c0342007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85603 [004] 2604321.073596:         32 cpu/event=0x3C,umask=0x00/u:      7f82c0342007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85603 [004] 2604321.073599:        172 cpu/event=0x3C,umask=0x00/u:      7f82c0342007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85603 [004] 2604321.073602:        923 cpu/event=0x3C,umask=0x00/u:      7f82c034200f __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85603 [004] 2604321.073603:         83 cpu/event=0xC0,umask=0x00/u:      7f82c034200f __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85603 [004] 2604321.073609:          1 cpu/event=0xD0,umask=0x81/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85603 [004] 2604321.073610:       4828 cpu/event=0x3C,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85603 [004] 2604321.073613:          1 cpu/event=0xD0,umask=0x81/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85603 [004] 2604321.073615:          5 cpu/event=0xD0,umask=0x81/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85603 [004] 2604321.073618:         27 cpu/event=0xD0,umask=0x81/u:            469d02 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85603 [004] 2604321.073625:        122 cpu/event=0xC0,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85603 [004] 2604321.073631:          1 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85603 [004] 2604321.073634:        143 cpu/event=0xD0,umask=0x81/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85603 [004] 2604321.073637:          1 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85603 [004] 2604321.073678:          1 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85603 [004] 2604321.073690:        176 cpu/event=0xC0,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85603 [004] 2604321.073693:          1 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85603 [004] 2604321.073712:          1 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85603 [004] 2604321.073723:          2 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85603 [004] 2604321.073725:      11871 cpu/event=0x3C,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85603 [004] 2604321.073773:        188 cpu/event=0xC0,umask=0x00/u:            469d10 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85603 [004] 2604321.073776:          2 cpu/event=0xD0,umask=0x82/u:      7f82c0342005 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85603 [004] 2604321.073801:          3 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85603 [004] 2604321.073813:          3 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85603 [004] 2604321.073826:        240 cpu/event=0xD0,umask=0x81/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85603 [004] 2604321.073827:          4 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85603 [004] 2604321.073863:        193 cpu/event=0xC0,umask=0x00/u:            469d10 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85603 [004] 2604321.073890:          6 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85603 [004] 2604321.073900:          3 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85603 [004] 2604321.073946:        196 cpu/event=0xC0,umask=0x00/u:            469d10 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85603 [004] 2604321.073999:          7 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85603 [004] 2604321.074042:        201 cpu/event=0xC0,umask=0x00/u:            469d02 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85603 [004] 2604321.074091:          3 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85603 [004] 2604321.074139:        202 cpu/event=0xC0,umask=0x00/u:            469d02 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85603 [004] 2604321.074155:          7 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85603 [004] 2604321.074193:        227 cpu/event=0xD0,umask=0x81/u:            406d10 ioctl@plt (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85603 [004] 2604321.074240:          3 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85603 [004] 2604321.074240:        203 cpu/event=0xC0,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85603 [004] 2604321.074281:          7 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85603 [004] 2604321.074327:          3 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85603 [004] 2604321.074335:        203 cpu/event=0xC0,umask=0x00/u:            469cb4 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85603 [004] 2604321.074403:          7 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85603 [004] 2604321.074419:        205 cpu/event=0xC0,umask=0x00/u:            469d02 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85603 [004] 2604321.074459:          3 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85603 [004] 2604321.074529:        210 cpu/event=0xC0,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85603 [004] 2604321.074543:          7 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85603 [004] 2604321.074555:        208 cpu/event=0xD0,umask=0x81/u:            406d10 ioctl@plt (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85603 [004] 2604321.074566:          3 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85603 [004] 2604321.074620:      11670 cpu/event=0x3C,umask=0x00/u:      7f82c0342007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85603 [004] 2604321.074636:        209 cpu/event=0xC0,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85603 [004] 2604321.074663:          7 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85603 [004] 2604321.074663:          3 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
