            perf 85014 [022] 2604272.739849:          1 cpu/event=0xC0,umask=0x00/u:            469d19 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85014 [022] 2604272.739857:          1 cpu/event=0xC0,umask=0x00/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85014 [022] 2604272.739860:          3 cpu/event=0xC0,umask=0x00/u:            469cf5 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85014 [022] 2604272.739863:         15 cpu/event=0xC0,umask=0x00/u:      7f491703a005 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85014 [022] 2604272.739869:          1 cpu/event=0x3C,umask=0x00/u:      7f491703a007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85014 [022] 2604272.739872:          1 cpu/event=0x3C,umask=0x00/u:      7f491703a007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85014 [022] 2604272.739875:          5 cpu/event=0x3C,umask=0x00/u:      7f491703a007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85014 [022] 2604272.739878:         25 cpu/event=0x3C,umask=0x00/u:      7f491703a007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85014 [022] 2604272.739881:        128 cpu/event=0x3C,umask=0x00/u:      7f491703a007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85014 [022] 2604272.739882:         75 cpu/event=0xC0,umask=0x00/u:      7f491703a007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85014 [022] 2604272.739885:        653 cpu/event=0x3C,umask=0x00/u:      7f491703a007 __GI___ioctl (/lib/x86_64-linux-gnu/libc-2.23.so)
            perf 85014 [022] 2604272.739888:       2795 cpu/event=0x3C,umask=0x00/u:            469d10 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85014 [022] 2604272.739894:          1 cpu/event=0xD0,umask=0x81/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85014 [022] 2604272.739897:          1 cpu/event=0xD0,umask=0x81/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85014 [022] 2604272.739900:          5 cpu/event=0xD0,umask=0x81/u:            469cad perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85014 [022] 2604272.739903:         26 cpu/event=0xD0,umask=0x81/u:            469d10 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85014 [022] 2604272.739906:      13705 cpu/event=0x3C,umask=0x00/u:            406d10 ioctl@plt (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85014 [022] 2604272.739907:        117 cpu/event=0xC0,umask=0x00/u:            406d10 ioctl@plt (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85014 [022] 2604272.739917:        130 cpu/event=0xD0,umask=0x81/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85014 [022] 2604272.739917:          1 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85014 [022] 2604272.739921:          1 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85014 [022] 2604272.739962:          1 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85014 [022] 2604272.739963:        161 cpu/event=0xC0,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85014 [022] 2604272.739975:          1 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85014 [022] 2604272.739995:          1 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85014 [022] 2604272.740006:        177 cpu/event=0xC0,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85014 [022] 2604272.740051:          2 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85014 [022] 2604272.740052:          2 cpu/event=0xC5,umask=0x00/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85014 [022] 2604272.740077:          3 cpu/event=0xD0,umask=0x82/u:  ffffffff8186a950 entry_SYSCALL_64 ([kernel.kallsyms])
            perf 85014 [022] 2604272.740100:          2 cpu/event=0xC5,umask=0x00/u:            469d34 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
            perf 85014 [022] 2604272.740103:        206 cpu/event=0xC0,umask=0x00/u:            469d02 perf_evlist__enable (/usr/lib/linux-tools-4.4.0-194/perf)
